BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 09:58:52 ,  000000.558 ,   001.394 ,  0000.239 ,	 0093.120 ,	  0000 ,    0396 ,  001.000 ,	 00238 ,    00304 ,	    00000 ,   000.328 ,  000.000 ,	   01291 ,	   01650 ,	 00001 ,    009.760 ,	 00334 ,    00000041 ,	   0000.01 ,	 0000.01 ,     00086
2019-05-22 09:59:52 ,  000000.706 ,   001.764 ,  0000.336 ,	 0079.460 ,	  0000 ,    0397 ,  000.000 ,	 00425 ,    00761 ,	    00000 ,   000.757 ,  000.000 ,	   01494 ,	   02675 ,	 00001 ,    009.760 ,	 00476 ,    00000150 ,	   0000.01 ,	 0000.02 ,     00094
2019-05-22 10:00:51 ,  000001.425 ,   003.561 ,  0001.000 ,	 0072.090 ,	  0001 ,    0407 ,  002.000 ,	 01033 ,    00985 ,	    00001 ,   001.321 ,  000.001 ,	   01806 ,	   01720 ,	 00001 ,    009.746 ,	 00323 ,    00002178 ,	   0001.59 ,	 0001.51 ,     00327
2019-05-22 10:01:51 ,  000001.963 ,   004.906 ,  0001.668 ,	 0073.300 ,	  0002 ,    0406 ,  001.000 ,	 00968 ,    00653 ,	    00001 ,   001.534 ,  000.001 ,	   01876 ,	   01265 ,	 00001 ,    009.724 ,	 00180 ,    00000101 ,	   0000.02 ,	 0000.02 ,     00394
2019-05-22 10:02:51 ,  000001.351 ,   003.378 ,  0001.023 ,	 0083.580 ,	  0001 ,    0406 ,  001.000 ,	 00284 ,    00159 ,	    00000 ,   000.687 ,  000.001 ,	   01688 ,	   00947 ,	 00002 ,    009.727 ,	 00148 ,    00000046 ,	   0000.02 ,	 0000.01 ,     00021
2019-05-22 10:03:51 ,  000001.459 ,   003.647 ,  0001.169 ,	 0096.040 ,	  0001 ,    0406 ,  002.000 ,	 00099 ,    00213 ,	    00000 ,   002.608 ,  000.001 ,	   01557 ,	   03337 ,	 00000 ,    009.727 ,	 00557 ,    00000030 ,	   0000.00 ,	 0000.01 ,     00047
2019-05-22 10:04:51 ,  000001.454 ,   003.635 ,  0001.164 ,	 0097.480 ,	  0001 ,    0408 ,  001.000 ,	 00072 ,    00253 ,	    00000 ,   004.215 ,  000.001 ,	   01526 ,	   05386 ,	 00000 ,    009.721 ,	 00916 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00084
2019-05-22 10:05:51 ,  000001.588 ,   003.970 ,  0001.251 ,	 0094.310 ,	  0001 ,    0406 ,  002.000 ,	 00160 ,    00599 ,	    00000 ,   004.976 ,  000.001 ,	   01398 ,	   05243 ,	 00000 ,    009.721 ,	 00971 ,    00000016 ,	   0000.00 ,	 0000.01 ,     00129
2019-05-22 10:06:51 ,  000001.363 ,   003.408 ,  0001.061 ,	 0089.090 ,	  0001 ,    0406 ,  001.000 ,	 00150 ,    00563 ,	    00000 ,   004.468 ,  000.001 ,	   01533 ,	   05751 ,	 00000 ,    009.725 ,	 01071 ,    00000245 ,	   0000.01 ,	 0000.04 ,     00103
2019-05-22 10:07:51 ,  000001.061 ,   002.653 ,  0000.719 ,	 0047.160 ,	  0002 ,    0406 ,  001.000 ,	 00249 ,    00140 ,	    00000 ,   000.856 ,  000.001 ,	   01699 ,	   00954 ,	 00002 ,    009.711 ,	 00148 ,    00000028 ,	   0000.01 ,	 0000.01 ,     00037
