BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 19:58:51 ,  000000.228 ,   000.569 ,  0000.013 ,	 0100.580 ,	  0000 ,    0276 ,  000.000 ,	 00003 ,    00015 ,	    00000 ,   000.072 ,  000.000 ,	   00169 ,	   00924 ,	 00000 ,    020.672 ,	 01392 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00012
2019-05-22 19:59:51 ,  000000.718 ,   001.794 ,  0000.407 ,	 0081.500 ,	  0000 ,    0266 ,  002.000 ,	 00009 ,    00057 ,	    00000 ,   003.000 ,  000.002 ,	   00171 ,	   01024 ,	 00000 ,    020.820 ,	 01900 ,    00009813 ,	   0001.32 ,	 0007.93 ,     00038
2019-05-22 20:00:51 ,  000001.066 ,   002.666 ,  0000.664 ,	 0075.280 ,	  0001 ,    0273 ,  001.000 ,	 00362 ,    01207 ,	    00002 ,   002.941 ,  000.001 ,	   00234 ,	   00782 ,	 00000 ,    020.839 ,	 00923 ,    00019588 ,	   0001.11 ,	 0003.72 ,     01065
2019-05-22 20:01:51 ,  000003.031 ,   007.576 ,  0000.683 ,	 0097.520 ,	  0001 ,    0272 ,  004.000 ,	 00557 ,    03038 ,	    00003 ,   003.822 ,  000.000 ,	   00215 ,	   01172 ,	 00000 ,    020.951 ,	 01522 ,    00000012 ,	   0000.00 ,	 0000.01 ,     02982
2019-05-22 20:02:51 ,  000001.682 ,   004.205 ,  0000.049 ,	 0058.630 ,	  0000 ,    0272 ,  001.000 ,	 00025 ,    00137 ,	    00000 ,   000.453 ,  000.000 ,	   00216 ,	   01179 ,	 00000 ,    020.950 ,	 01553 ,    00000090 ,	   0000.00 ,	 0000.01 ,     00099
2019-05-22 20:03:51 ,  000002.401 ,   006.002 ,  0000.029 ,	 0066.060 ,	  0000 ,    0272 ,  003.000 ,	 00019 ,    00101 ,	    00000 ,   000.241 ,  000.001 ,	   00039 ,	   00215 ,	 00000 ,    020.949 ,	 01494 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00072
2019-05-22 20:04:51 ,  000003.598 ,   008.994 ,  0000.029 ,	 0072.710 ,	  0000 ,    0276 ,  004.000 ,	 00050 ,    00250 ,	    00000 ,   000.199 ,  000.000 ,	   00225 ,	   01125 ,	 00000 ,    020.933 ,	 01326 ,    00000024 ,	   0000.00 ,	 0000.01 ,     00053
2019-05-22 20:05:51 ,  000004.024 ,   010.058 ,  0000.022 ,	 0096.570 ,	  0000 ,    0274 ,  001.000 ,	 00005 ,    00026 ,	    00000 ,   000.126 ,  000.000 ,	   00172 ,	   00940 ,	 00000 ,    020.934 ,	 01405 ,    00000016 ,	   0000.01 ,	 0000.03 ,     00018
2019-05-22 20:06:51 ,  000004.129 ,   010.323 ,  0000.022 ,	 0088.240 ,	  0000 ,    0274 ,  003.000 ,	 00006 ,    00031 ,	    00000 ,   000.134 ,  000.000 ,	   00174 ,	   00948 ,	 00000 ,    020.934 ,	 01407 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00023
2019-05-22 20:07:51 ,  000003.673 ,   009.183 ,  0000.029 ,	 0057.730 ,	  0000 ,    0274 ,  003.000 ,	 00015 ,    00079 ,	    00000 ,   000.276 ,  000.000 ,	   00180 ,	   00980 ,	 00000 ,    020.934 ,	 01488 ,    00000171 ,	   0000.00 ,	 0000.02 ,     00064
