BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 18:58:26 ,  000000.268 ,   000.669 ,  0000.006 ,	 0098.150 ,	  0000 ,    0377 ,  000.000 ,	 00016 ,    00069 ,	    00001 ,   000.026 ,  000.000 ,	   00019 ,	   00083 ,	 00000 ,    015.619 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00028
2019-05-23 18:59:26 ,  000000.275 ,   000.688 ,  0000.019 ,	 0089.730 ,	  0000 ,    0379 ,  000.000 ,	 00025 ,    00076 ,	    00001 ,   000.064 ,  000.000 ,	   00033 ,	   00100 ,	 00000 ,    015.617 ,	 00786 ,    00000019 ,	   0000.00 ,	 0000.00 ,     00042
2019-05-23 19:00:26 ,  000000.366 ,   000.915 ,  0000.053 ,	 0074.150 ,	  0000 ,    0377 ,  002.000 ,	 00037 ,    00086 ,	    00005 ,   000.165 ,  000.001 ,	   00008 ,	   00017 ,	 00000 ,    015.613 ,	 00744 ,    00003784 ,	   0001.45 ,	 0003.34 ,     00062
2019-05-23 19:01:26 ,  000001.371 ,   003.428 ,  0001.136 ,	 0088.450 ,	  0001 ,    0377 ,  001.000 ,	 00591 ,    02532 ,	    00018 ,   005.504 ,  000.001 ,	   00034 ,	   00144 ,	 00000 ,    015.614 ,	 01101 ,    00000013 ,	   0000.00 ,	 0000.00 ,     02484
2019-05-23 19:02:26 ,  000000.636 ,   001.589 ,  0000.417 ,	 0099.770 ,	  0000 ,    0376 ,  000.000 ,	 00316 ,    01353 ,	    00052 ,   001.791 ,  000.000 ,	   00006 ,	   00026 ,	 00000 ,    015.613 ,	 01095 ,    00000009 ,	   0000.00 ,	 0000.00 ,     01350
2019-05-23 19:03:26 ,  000000.267 ,   000.667 ,  0000.005 ,	 0078.820 ,	  0000 ,    0377 ,  000.000 ,	 00006 ,    00025 ,	    00001 ,   000.025 ,  000.000 ,	   00008 ,	   00034 ,	 00000 ,    015.612 ,	 01110 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-23 19:04:26 ,  000000.239 ,   000.596 ,  0000.005 ,	 0072.010 ,	  0000 ,    0378 ,  000.000 ,	 00009 ,    00035 ,	    00001 ,   000.029 ,  000.000 ,	   00009 ,	   00034 ,	 00000 ,    015.611 ,	 01034 ,    00000069 ,	   0000.00 ,	 0000.01 ,     00029
2019-05-23 19:05:26 ,  000000.267 ,   000.667 ,  0000.002 ,	 0072.480 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.012 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.613 ,	 01098 ,    00000011 ,	   0000.01 ,	 0000.02 ,     00021
2019-05-23 19:06:26 ,  000000.260 ,   000.651 ,  0000.014 ,	 0043.430 ,	  0000 ,    0376 ,  000.000 ,	 00006 ,    00025 ,	    00001 ,   000.136 ,  000.001 ,	   00008 ,	   00036 ,	 00000 ,    015.613 ,	 01097 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00023
2019-05-23 19:07:26 ,  000000.269 ,   000.672 ,  0000.009 ,	 0087.150 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.046 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.613 ,	 01098 ,    00000008 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 19:08:26 ,  000000.295 ,   000.737 ,  0000.005 ,	 0091.480 ,	  0000 ,    0376 ,  000.000 ,	 00013 ,    00054 ,	    00002 ,   000.023 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.599 ,	 01156 ,    00000137 ,	   0000.00 ,	 0000.02 ,     00048
2019-05-23 19:09:26 ,  000000.281 ,   000.702 ,  0000.006 ,	 0076.330 ,	  0000 ,    0378 ,  000.000 ,	 00007 ,    00030 ,	    00001 ,   000.030 ,  000.000 ,	   00009 ,	   00037 ,	 00000 ,    015.596 ,	 01034 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00027
2019-05-23 19:10:26 ,  000000.291 ,   000.726 ,  0000.045 ,	 0064.990 ,	  0000 ,    0377 ,  002.000 ,	 00016 ,    00068 ,	    00002 ,   000.299 ,  000.001 ,	   00008 ,	   00035 ,	 00000 ,    015.599 ,	 01101 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00067
2019-05-23 19:11:26 ,  000001.372 ,   003.429 ,  0001.130 ,	 0090.260 ,	  0001 ,    0377 ,  001.000 ,	 00580 ,    02484 ,	    00072 ,   005.368 ,  000.001 ,	   00008 ,	   00034 ,	 00000 ,    015.599 ,	 01097 ,    00000011 ,	   0000.00 ,	 0000.00 ,     02482
2019-05-23 19:12:26 ,  000000.609 ,   001.522 ,  0000.400 ,	 0099.910 ,	  0000 ,    0376 ,  000.000 ,	 00307 ,    01318 ,	    00041 ,   001.717 ,  000.000 ,	   00007 ,	   00032 ,	 00000 ,    015.599 ,	 01095 ,    00000009 ,	   0000.00 ,	 0000.00 ,     01316
2019-05-23 19:13:26 ,  000000.242 ,   000.604 ,  0000.004 ,	 0088.930 ,	  0000 ,    0376 ,  000.000 ,	 00006 ,    00024 ,	    00001 ,   000.019 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.598 ,	 01106 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-23 19:14:26 ,  000000.239 ,   000.597 ,  0000.005 ,	 0066.850 ,	  0000 ,    0378 ,  000.000 ,	 00007 ,    00027 ,	    00001 ,   000.031 ,  000.000 ,	   00009 ,	   00034 ,	 00000 ,    015.596 ,	 01032 ,    00000017 ,	   0000.00 ,	 0000.00 ,     00025
2019-05-23 19:15:26 ,  000000.263 ,   000.657 ,  0000.002 ,	 0081.320 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00022 ,	    00001 ,   000.011 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.598 ,	 01096 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 19:16:26 ,  000000.233 ,   000.582 ,  0000.004 ,	 0018.580 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.096 ,  000.001 ,	   00008 ,	   00033 ,	 00000 ,    015.598 ,	 01101 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 19:17:26 ,  000000.226 ,   000.565 ,  0000.002 ,	 0091.500 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00022 ,	    00001 ,   000.010 ,  000.000 ,	   00007 ,	   00032 ,	 00000 ,    015.598 ,	 01094 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 19:18:26 ,  000000.263 ,   000.658 ,  0000.002 ,	 0079.160 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00022 ,	    00001 ,   000.010 ,  000.000 ,	   00007 ,	   00032 ,	 00000 ,    015.598 ,	 01093 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00019
2019-05-23 19:19:26 ,  000000.223 ,   000.558 ,  0000.007 ,	 0090.360 ,	  0000 ,    0378 ,  000.000 ,	 00007 ,    00027 ,	    00001 ,   000.029 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.596 ,	 01031 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00025
2019-05-23 19:20:26 ,  000000.304 ,   000.760 ,  0000.046 ,	 0062.400 ,	  0000 ,    0377 ,  002.000 ,	 00023 ,    00097 ,	    00003 ,   000.315 ,  000.001 ,	   00008 ,	   00035 ,	 00000 ,    015.598 ,	 01099 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00096
2019-05-23 19:21:26 ,  000001.400 ,   003.499 ,  0001.147 ,	 0087.010 ,	  0001 ,    0379 ,  001.000 ,	 00597 ,    02560 ,	    00066 ,   005.650 ,  000.001 ,	   00009 ,	   00039 ,	 00000 ,    015.595 ,	 01104 ,    00000127 ,	   0000.00 ,	 0000.02 ,     02558
2019-05-23 19:22:26 ,  000000.642 ,   001.604 ,  0000.411 ,	 0099.640 ,	  0000 ,    0376 ,  000.000 ,	 00300 ,    01288 ,	    00036 ,   001.768 ,  000.000 ,	   00008 ,	   00036 ,	 00000 ,    015.597 ,	 01100 ,    00000011 ,	   0000.00 ,	 0000.00 ,     01285
2019-05-23 19:23:26 ,  000000.257 ,   000.643 ,  0000.005 ,	 0071.310 ,	  0000 ,    0376 ,  000.000 ,	 00009 ,    00037 ,	    00001 ,   000.030 ,  000.000 ,	   00008 ,	   00036 ,	 00000 ,    015.597 ,	 01104 ,    00000030 ,	   0000.00 ,	 0000.01 ,     00035
2019-05-23 19:24:25 ,  000000.274 ,   000.684 ,  0000.032 ,	 0036.250 ,	  0000 ,    0378 ,  000.000 ,	 00011 ,    00044 ,	    00001 ,   000.348 ,  000.002 ,	   00010 ,	   00039 ,	 00000 ,    015.595 ,	 01040 ,    00000096 ,	   0000.00 ,	 0000.01 ,     00034
2019-05-23 19:25:25 ,  000000.260 ,   000.650 ,  0000.003 ,	 0080.750 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.014 ,  000.000 ,	   00008 ,	   00034 ,	 00000 ,    015.597 ,	 01098 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 19:26:25 ,  000000.229 ,   000.573 ,  0000.004 ,	 0020.630 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.092 ,  000.001 ,	   00008 ,	   00033 ,	 00000 ,    015.597 ,	 01098 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 19:27:25 ,  000000.247 ,   000.617 ,  0000.002 ,	 0072.900 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00022 ,	    00001 ,   000.011 ,  000.000 ,	   00007 ,	   00032 ,	 00000 ,    015.597 ,	 01095 ,    00000008 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 19:28:25 ,  000000.263 ,   000.657 ,  0000.002 ,	 0099.250 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00022 ,	    00001 ,   000.010 ,  000.000 ,	   00007 ,	   00032 ,	 00000 ,    015.597 ,	 01098 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 19:29:25 ,  000000.281 ,   000.703 ,  0000.031 ,	 0080.150 ,	  0000 ,    0378 ,  000.000 ,	 00137 ,    00265 ,	    00016 ,   000.075 ,  000.000 ,	   00009 ,	   00017 ,	 00001 ,    015.577 ,	 00542 ,    00000137 ,	   0000.01 ,	 0000.03 ,     00039
2019-05-23 19:30:25 ,  000000.230 ,   000.576 ,  0000.012 ,	 0045.360 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00022 ,	    00001 ,   000.116 ,  000.001 ,	   00008 ,	   00033 ,	 00000 ,    015.580 ,	 01096 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 19:31:26 ,  000001.337 ,   003.342 ,  0001.097 ,	 0087.460 ,	  0001 ,    0377 ,  001.000 ,	 00555 ,    02376 ,	    00067 ,   005.376 ,  000.001 ,	   00008 ,	   00035 ,	 00000 ,    015.580 ,	 01100 ,    00000012 ,	   0000.00 ,	 0000.00 ,     02375
2019-05-23 19:32:26 ,  000000.814 ,   002.035 ,  0000.473 ,	 0099.970 ,	  0000 ,    0376 ,  000.000 ,	 00344 ,    01473 ,	    00046 ,   002.030 ,  000.000 ,	   00007 ,	   00032 ,	 00000 ,    015.580 ,	 01094 ,    00000009 ,	   0000.00 ,	 0000.00 ,     01471
2019-05-23 19:33:26 ,  000000.228 ,   000.569 ,  0000.003 ,	 0075.490 ,	  0000 ,    0376 ,  000.000 ,	 00006 ,    00024 ,	    00001 ,   000.019 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.580 ,	 01106 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-23 19:34:26 ,  000000.234 ,   000.586 ,  0000.008 ,	 0103.590 ,	  0000 ,    0378 ,  000.000 ,	 00007 ,    00027 ,	    00001 ,   000.029 ,  000.000 ,	   00009 ,	   00034 ,	 00000 ,    015.577 ,	 01032 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00025
2019-05-23 19:35:26 ,  000000.241 ,   000.601 ,  0000.003 ,	 0092.670 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.012 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.580 ,	 01095 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 19:36:26 ,  000000.266 ,   000.665 ,  0000.016 ,	 0047.450 ,	  0000 ,    0376 ,  000.000 ,	 00006 ,    00027 ,	    00001 ,   000.143 ,  000.001 ,	   00008 ,	   00036 ,	 00000 ,    015.578 ,	 01098 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00025
2019-05-23 19:37:26 ,  000000.260 ,   000.650 ,  0000.010 ,	 0089.130 ,	  0000 ,    0376 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.046 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.578 ,	 01094 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 19:38:26 ,  000000.255 ,   000.638 ,  0000.004 ,	 0095.750 ,	  0000 ,    0376 ,  000.000 ,	 00009 ,    00037 ,	    00001 ,   000.017 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.576 ,	 01112 ,    00000039 ,	   0000.00 ,	 0000.01 ,     00033
2019-05-23 19:39:26 ,  000000.218 ,   000.545 ,  0000.006 ,	 0061.620 ,	  0000 ,    0378 ,  000.000 ,	 00007 ,    00028 ,	    00001 ,   000.039 ,  000.000 ,	   00009 ,	   00035 ,	 00000 ,    015.574 ,	 01033 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00026
2019-05-23 19:40:26 ,  000000.309 ,   000.772 ,  0000.056 ,	 0072.080 ,	  0000 ,    0377 ,  002.000 ,	 00018 ,    00076 ,	    00002 ,   000.331 ,  000.001 ,	   00008 ,	   00035 ,	 00000 ,    015.576 ,	 01101 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00074
2019-05-23 19:41:26 ,  000001.354 ,   003.384 ,  0001.125 ,	 0087.680 ,	  0001 ,    0377 ,  001.000 ,	 00585 ,    02509 ,	    00067 ,   005.499 ,  000.001 ,	   00009 ,	   00038 ,	 00000 ,    015.576 ,	 01102 ,    00000015 ,	   0000.00 ,	 0000.00 ,     02507
2019-05-23 19:42:26 ,  000000.629 ,   001.572 ,  0000.388 ,	 0099.480 ,	  0000 ,    0376 ,  000.000 ,	 00302 ,    01296 ,	    00039 ,   001.674 ,  000.000 ,	   00008 ,	   00033 ,	 00000 ,    015.576 ,	 01095 ,    00000010 ,	   0000.00 ,	 0000.00 ,     01294
2019-05-23 19:43:26 ,  000000.262 ,   000.654 ,  0000.006 ,	 0084.710 ,	  0000 ,    0376 ,  000.000 ,	 00006 ,    00027 ,	    00001 ,   000.032 ,  000.000 ,	   00008 ,	   00035 ,	 00000 ,    015.576 ,	 01111 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00025
2019-05-23 19:44:26 ,  000000.230 ,   000.574 ,  0000.008 ,	 0088.400 ,	  0000 ,    0378 ,  000.000 ,	 00007 ,    00027 ,	    00001 ,   000.034 ,  000.000 ,	   00009 ,	   00035 ,	 00000 ,    015.574 ,	 01032 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00026
2019-05-23 19:45:26 ,  000000.262 ,   000.655 ,  0000.005 ,	 0074.050 ,	  0000 ,    0376 ,  000.000 ,	 00006 ,    00027 ,	    00001 ,   000.032 ,  000.000 ,	   00008 ,	   00036 ,	 00000 ,    015.576 ,	 01103 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00025
2019-05-23 19:46:26 ,  000000.246 ,   000.616 ,  0000.005 ,	 0025.330 ,	  0000 ,    0321 ,  000.000 ,	 00005 ,    00011 ,	    00001 ,   000.043 ,  000.001 ,	   00009 ,	   00018 ,	 00000 ,    016.633 ,	 00523 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00010
2019-05-23 19:47:26 ,  000000.206 ,   000.514 ,  0000.002 ,	 0074.450 ,	  0000 ,    0321 ,  000.000 ,	 00004 ,    00018 ,	    00001 ,   000.009 ,  000.000 ,	   00006 ,	   00024 ,	 00000 ,    016.633 ,	 01094 ,    00000008 ,	   0000.00 ,	 0000.00 ,     00016
