BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-20 06:58:52 ,  000001.078 ,   002.694 ,  0001.000 ,	 0100.000 ,	  0001 ,    0106 ,  001.000 ,	 00002 ,    00121 ,	    00002 ,   060.044 ,  000.042 ,	   00001 ,	   00054 ,	 00000 ,    064.574 ,	 15288 ,    00000060 ,	   0000.00 ,	 0000.02 ,     00097
2019-05-20 06:59:52 ,  000001.178 ,   002.944 ,  0001.004 ,	 0097.990 ,	  0001 ,    0108 ,  001.000 ,	 00023 ,    00097 ,	    00008 ,   004.393 ,  000.010 ,	   00003 ,	   00012 ,	 00000 ,    064.562 ,	 01361 ,    00005869 ,	   0001.16 ,	 0004.96 ,     00067
2019-05-20 07:00:52 ,  000001.855 ,   004.635 ,  0001.745 ,	 0093.840 ,	  0002 ,    0107 ,  002.000 ,	 00530 ,    31773 ,	    00303 ,   111.590 ,  000.001 ,	   00002 ,	   00105 ,	 00000 ,    064.565 ,	 15338 ,    00000104 ,	   0000.00 ,	 0000.03 ,     31755
2019-05-20 07:01:52 ,  000001.191 ,   002.975 ,  0001.146 ,	 0099.950 ,	  0001 ,    0106 ,  001.000 ,	 00135 ,    08127 ,	    00100 ,   068.815 ,  000.003 ,	   00001 ,	   00081 ,	 00000 ,    064.565 ,	 15313 ,    00000087 ,	   0000.00 ,	 0000.02 ,     08103
2019-05-20 07:02:52 ,  000001.083 ,   002.705 ,  0001.002 ,	 0099.890 ,	  0001 ,    0106 ,  001.000 ,	 00003 ,    00173 ,	    00002 ,   060.161 ,  000.038 ,	   00001 ,	   00074 ,	 00000 ,    064.565 ,	 15346 ,    00000076 ,	   0000.00 ,	 0000.02 ,     00149
2019-05-20 07:03:52 ,  000001.084 ,   002.710 ,  0001.003 ,	 0099.860 ,	  0001 ,    0106 ,  001.000 ,	 00002 ,    00125 ,	    00002 ,   060.241 ,  000.042 ,	   00001 ,	   00069 ,	 00000 ,    064.565 ,	 15287 ,    00000058 ,	   0000.00 ,	 0000.02 ,     00101
2019-05-20 07:04:52 ,  000001.145 ,   002.862 ,  0001.001 ,	 0098.240 ,	  0001 ,    0108 ,  001.000 ,	 00007 ,    00395 ,	    00003 ,   061.184 ,  000.026 ,	   00002 ,	   00122 ,	 00000 ,    064.562 ,	 15932 ,    00001536 ,	   0000.01 ,	 0000.46 ,     00375
2019-05-20 07:05:52 ,  000001.115 ,   002.786 ,  0001.006 ,	 0099.950 ,	  0001 ,    0106 ,  001.000 ,	 00003 ,    00155 ,	    00002 ,   060.372 ,  000.038 ,	   00002 ,	   00098 ,	 00000 ,    064.565 ,	 15320 ,    00000102 ,	   0000.00 ,	 0000.03 ,     00131
2019-05-20 07:06:52 ,  000001.087 ,   002.717 ,  0001.002 ,	 0099.990 ,	  0001 ,    0106 ,  001.000 ,	 00002 ,    00144 ,	    00002 ,   060.116 ,  000.039 ,	   00002 ,	   00090 ,	 00000 ,    064.565 ,	 15309 ,    00000087 ,	   0000.00 ,	 0000.02 ,     00120
2019-05-20 07:07:52 ,  000001.108 ,   002.769 ,  0001.006 ,	 0099.900 ,	  0001 ,    0106 ,  001.000 ,	 00003 ,    00193 ,	    00002 ,   060.402 ,  000.037 ,	   00001 ,	   00086 ,	 00000 ,    064.565 ,	 15361 ,    00000105 ,	   0000.00 ,	 0000.04 ,     00169
2019-05-20 07:08:52 ,  000001.225 ,   003.062 ,  0001.001 ,	 0099.970 ,	  0001 ,    0106 ,  001.000 ,	 00002 ,    00126 ,	    00002 ,   060.083 ,  000.042 ,	   00001 ,	   00069 ,	 00000 ,    064.565 ,	 15286 ,    00000060 ,	   0000.00 ,	 0000.02 ,     00102
2019-05-20 07:09:52 ,  000001.246 ,   003.113 ,  0001.003 ,	 0098.230 ,	  0001 ,    0106 ,  001.000 ,	 00004 ,    00217 ,	    00002 ,   061.256 ,  000.033 ,	   00002 ,	   00129 ,	 00000 ,    064.565 ,	 15638 ,    00000193 ,	   0000.00 ,	 0000.05 ,     00201
2019-05-20 07:10:52 ,  000001.944 ,   004.857 ,  0001.743 ,	 0091.200 ,	  0002 ,    0108 ,  002.000 ,	 00591 ,    35433 ,	    00325 ,   114.665 ,  000.001 ,	   00002 ,	   00109 ,	 00000 ,    064.564 ,	 15385 ,    00000153 ,	   0000.00 ,	 0000.04 ,     35415
2019-05-20 07:11:52 ,  000001.211 ,   003.028 ,  0001.095 ,	 0099.980 ,	  0001 ,    0107 ,  001.000 ,	 00075 ,    04513 ,	    00061 ,   065.760 ,  000.004 ,	   00001 ,	   00074 ,	 00000 ,    064.564 ,	 15310 ,    00000084 ,	   0000.00 ,	 0000.02 ,     04489
2019-05-20 07:12:52 ,  000001.176 ,   002.940 ,  0001.002 ,	 0099.920 ,	  0001 ,    0107 ,  001.000 ,	 00003 ,    00174 ,	    00002 ,   060.187 ,  000.038 ,	   00001 ,	   00074 ,	 00000 ,    064.564 ,	 15353 ,    00000089 ,	   0000.00 ,	 0000.02 ,     00150
2019-05-20 07:13:52 ,  000001.162 ,   002.903 ,  0001.000 ,	 0099.960 ,	  0001 ,    0107 ,  001.000 ,	 00002 ,    00126 ,	    00002 ,   060.023 ,  000.041 ,	   00001 ,	   00069 ,	 00000 ,    064.564 ,	 15287 ,    00000059 ,	   0000.00 ,	 0000.02 ,     00102
2019-05-20 07:14:52 ,  000001.177 ,   002.940 ,  0001.004 ,	 0098.240 ,	  0001 ,    0109 ,  001.000 ,	 00003 ,    00184 ,	    00002 ,   061.331 ,  000.035 ,	   00002 ,	   00120 ,	 00000 ,    064.561 ,	 15467 ,    00000190 ,	   0000.00 ,	 0000.04 ,     00168
2019-05-20 07:15:52 ,  000001.162 ,   002.904 ,  0001.001 ,	 0099.880 ,	  0001 ,    0107 ,  001.000 ,	 00002 ,    00136 ,	    00002 ,   060.106 ,  000.040 ,	   00001 ,	   00066 ,	 00000 ,    064.564 ,	 15321 ,    00000121 ,	   0000.00 ,	 0000.03 ,     00112
2019-05-20 07:16:52 ,  000001.157 ,   002.892 ,  0001.001 ,	 0099.980 ,	  0001 ,    0107 ,  001.000 ,	 00002 ,    00133 ,	    00002 ,   060.089 ,  000.040 ,	   00001 ,	   00064 ,	 00000 ,    064.564 ,	 15314 ,    00000089 ,	   0000.00 ,	 0000.02 ,     00109
2019-05-20 07:17:52 ,  000002.136 ,   005.340 ,  0001.007 ,	 0099.760 ,	  0001 ,    0107 ,  001.000 ,	 00003 ,    00210 ,	    00002 ,   060.567 ,  000.034 ,	   00002 ,	   00108 ,	 00000 ,    064.561 ,	 15420 ,    00000135 ,	   0000.00 ,	 0000.03 ,     00187
2019-05-20 07:18:52 ,  000001.151 ,   002.877 ,  0001.000 ,	 0099.840 ,	  0001 ,    0107 ,  001.000 ,	 00002 ,    00120 ,	    00002 ,   060.080 ,  000.042 ,	   00001 ,	   00054 ,	 00000 ,    064.561 ,	 15287 ,    00000059 ,	   0000.00 ,	 0000.02 ,     00096
2019-05-20 07:19:52 ,  000001.194 ,   002.985 ,  0001.002 ,	 0098.350 ,	  0001 ,    0109 ,  001.000 ,	 00009 ,    00558 ,	    00005 ,   061.136 ,  000.019 ,	   00002 ,	   00107 ,	 00000 ,    064.559 ,	 15838 ,    00001722 ,	   0000.00 ,	 0000.24 ,     00419
2019-05-20 07:20:52 ,  000001.960 ,   004.900 ,  0001.739 ,	 0092.310 ,	  0002 ,    0107 ,  002.000 ,	 00587 ,    35231 ,	    00246 ,   113.067 ,  000.001 ,	   00002 ,	   00143 ,	 00000 ,    064.562 ,	 15393 ,    00000146 ,	   0000.00 ,	 0000.04 ,     35213
2019-05-20 07:21:52 ,  000001.230 ,   003.074 ,  0001.096 ,	 0099.910 ,	  0001 ,    0106 ,  001.000 ,	 00081 ,    04838 ,	    00035 ,   065.840 ,  000.004 ,	   00002 ,	   00139 ,	 00000 ,    064.562 ,	 15316 ,    00000075 ,	   0000.00 ,	 0000.02 ,     04814
2019-05-20 07:22:52 ,  000001.174 ,   002.935 ,  0001.007 ,	 0099.810 ,	  0001 ,    0106 ,  001.000 ,	 00003 ,    00193 ,	    00002 ,   060.539 ,  000.037 ,	   00002 ,	   00102 ,	 00000 ,    064.562 ,	 15357 ,    00000085 ,	   0000.00 ,	 0000.03 ,     00169
2019-05-20 07:23:52 ,  000001.154 ,   002.883 ,  0001.000 ,	 0099.760 ,	  0001 ,    0106 ,  001.000 ,	 00003 ,    00188 ,	    00002 ,   060.162 ,  000.038 ,	   00002 ,	   00094 ,	 00000 ,    064.562 ,	 15283 ,    00000046 ,	   0000.00 ,	 0000.02 ,     00164
2019-05-20 07:24:52 ,  000001.201 ,   003.001 ,  0001.024 ,	 0095.700 ,	  0001 ,    0108 ,  001.000 ,	 00004 ,    00225 ,	    00001 ,   064.211 ,  000.034 ,	   00003 ,	   00166 ,	 00000 ,    064.560 ,	 15476 ,    00000226 ,	   0000.00 ,	 0000.07 ,     00207
2019-05-20 07:25:52 ,  000001.183 ,   002.957 ,  0001.003 ,	 0099.910 ,	  0001 ,    0106 ,  001.000 ,	 00002 ,    00147 ,	    00002 ,   060.224 ,  000.039 ,	   00001 ,	   00081 ,	 00000 ,    064.562 ,	 15334 ,    00000122 ,	   0000.00 ,	 0000.03 ,     00123
2019-05-20 07:26:52 ,  000001.155 ,   002.887 ,  0001.001 ,	 0100.000 ,	  0001 ,    0106 ,  001.000 ,	 00002 ,    00130 ,	    00002 ,   060.046 ,  000.040 ,	   00001 ,	   00064 ,	 00000 ,    064.562 ,	 15325 ,    00000062 ,	   0000.00 ,	 0000.02 ,     00106
2019-05-20 07:27:52 ,  000001.164 ,   002.909 ,  0001.001 ,	 0099.950 ,	  0001 ,    0106 ,  001.000 ,	 00003 ,    00169 ,	    00003 ,   060.093 ,  000.038 ,	   00001 ,	   00064 ,	 00000 ,    064.562 ,	 15344 ,    00000087 ,	   0000.00 ,	 0000.03 ,     00145
2019-05-20 07:28:52 ,  000001.162 ,   002.903 ,  0001.009 ,	 0099.920 ,	  0001 ,    0108 ,  001.000 ,	 00051 ,    00511 ,	    00048 ,   010.094 ,  000.010 ,	   00001 ,	   00011 ,	 00000 ,    064.560 ,	 02609 ,    00000138 ,	   0000.00 ,	 0000.02 ,     00051
2019-05-20 07:29:52 ,  000001.206 ,   003.013 ,  0001.024 ,	 0089.680 ,	  0001 ,    0108 ,  001.000 ,	 00004 ,    00129 ,	    00002 ,   034.246 ,  000.033 ,	   00002 ,	   00063 ,	 00000 ,    064.554 ,	 07847 ,    00000122 ,	   0000.00 ,	 0000.02 ,     00119
2019-05-20 07:30:52 ,  000001.950 ,   004.873 ,  0001.743 ,	 0087.040 ,	  0002 ,    0108 ,  002.000 ,	 00444 ,    26643 ,	    00247 ,   120.205 ,  000.001 ,	   00002 ,	   00108 ,	 00000 ,    064.555 ,	 15365 ,    00000135 ,	   0000.00 ,	 0000.04 ,     26624
2019-05-20 07:31:52 ,  000001.427 ,   003.567 ,  0001.295 ,	 0099.890 ,	  0001 ,    0107 ,  001.000 ,	 00223 ,    13356 ,	    00178 ,   077.776 ,  000.002 ,	   00001 ,	   00075 ,	 00000 ,    064.555 ,	 15301 ,    00000062 ,	   0000.00 ,	 0000.02 ,     13332
2019-05-20 07:32:52 ,  000001.158 ,   002.894 ,  0001.003 ,	 0099.960 ,	  0001 ,    0107 ,  001.000 ,	 00003 ,    00174 ,	    00002 ,   060.182 ,  000.038 ,	   00001 ,	   00074 ,	 00000 ,    064.555 ,	 15349 ,    00000086 ,	   0000.00 ,	 0000.02 ,     00150
2019-05-20 07:33:52 ,  000001.189 ,   002.973 ,  0001.001 ,	 0099.900 ,	  0001 ,    0107 ,  001.000 ,	 00002 ,    00124 ,	    00002 ,   060.167 ,  000.042 ,	   00001 ,	   00069 ,	 00000 ,    064.555 ,	 15275 ,    00000046 ,	   0000.00 ,	 0000.02 ,     00100
2019-05-20 07:34:52 ,  000001.172 ,   002.929 ,  0001.003 ,	 0098.170 ,	  0001 ,    0109 ,  001.000 ,	 00005 ,    00289 ,	    00002 ,   061.313 ,  000.030 ,	   00002 ,	   00116 ,	 00000 ,    064.553 ,	 15496 ,    00000276 ,	   0000.00 ,	 0000.05 ,     00265
2019-05-20 07:35:52 ,  000001.195 ,   002.986 ,  0001.005 ,	 0099.950 ,	  0001 ,    0107 ,  001.000 ,	 00003 ,    00165 ,	    00002 ,   060.342 ,  000.037 ,	   00002 ,	   00104 ,	 00000 ,    064.555 ,	 15342 ,    00000120 ,	   0000.00 ,	 0000.03 ,     00141
2019-05-20 07:36:52 ,  000001.149 ,   002.872 ,  0001.003 ,	 0099.940 ,	  0001 ,    0107 ,  001.000 ,	 00002 ,    00131 ,	    00002 ,   060.193 ,  000.041 ,	   00001 ,	   00080 ,	 00000 ,    064.555 ,	 15275 ,    00000044 ,	   0000.00 ,	 0000.02 ,     00107
2019-05-20 07:37:52 ,  000001.187 ,   002.968 ,  0001.005 ,	 0099.800 ,	  0001 ,    0107 ,  001.000 ,	 00004 ,    00220 ,	    00002 ,   060.449 ,  000.034 ,	   00002 ,	   00116 ,	 00000 ,    064.555 ,	 15428 ,    00000150 ,	   0000.00 ,	 0000.04 ,     00196
2019-05-20 07:38:52 ,  000001.153 ,   002.883 ,  0001.002 ,	 0099.880 ,	  0001 ,    0107 ,  001.000 ,	 00002 ,    00125 ,	    00002 ,   060.181 ,  000.042 ,	   00001 ,	   00069 ,	 00000 ,    064.555 ,	 15279 ,    00000046 ,	   0000.00 ,	 0000.02 ,     00101
2019-05-20 07:39:52 ,  000001.167 ,   002.918 ,  0001.001 ,	 0098.290 ,	  0001 ,    0106 ,  001.000 ,	 00003 ,    00206 ,	    00002 ,   061.123 ,  000.034 ,	   00002 ,	   00126 ,	 00000 ,    064.557 ,	 15612 ,    00000171 ,	   0000.00 ,	 0000.04 ,     00190
2019-05-20 07:40:52 ,  000001.929 ,   004.823 ,  0001.736 ,	 0090.350 ,	  0002 ,    0108 ,  002.000 ,	 00547 ,    32814 ,	    00250 ,   115.321 ,  000.001 ,	   00002 ,	   00131 ,	 00000 ,    064.555 ,	 15394 ,    00000157 ,	   0000.00 ,	 0000.04 ,     32795
2019-05-20 07:41:52 ,  000001.278 ,   003.194 ,  0001.135 ,	 0099.870 ,	  0001 ,    0107 ,  001.000 ,	 00121 ,    07257 ,	    00076 ,   068.197 ,  000.003 ,	   00002 ,	   00095 ,	 00000 ,    064.555 ,	 15314 ,    00000077 ,	   0000.00 ,	 0000.02 ,     07234
2019-05-20 07:42:52 ,  000001.166 ,   002.915 ,  0001.004 ,	 0099.900 ,	  0001 ,    0107 ,  001.000 ,	 00003 ,    00200 ,	    00002 ,   060.326 ,  000.035 ,	   00002 ,	   00098 ,	 00000 ,    064.555 ,	 15390 ,    00000121 ,	   0000.00 ,	 0000.03 ,     00176
