BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 06:58:26 ,  000001.241 ,   003.103 ,  0001.000 ,	 0099.900 ,	  0001 ,    0340 ,  001.000 ,	 00005 ,    00023 ,	    00001 ,   004.293 ,  000.031 ,	   00008 ,	   00033 ,	 00000 ,    015.221 ,	 01097 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 06:59:26 ,  000001.299 ,   003.248 ,  0001.009 ,	 0099.820 ,	  0001 ,    0343 ,  001.000 ,	 00030 ,    00064 ,	    00002 ,   002.165 ,  000.009 ,	   00013 ,	   00027 ,	 00000 ,    015.212 ,	 00698 ,    00003496 ,	   0001.44 ,	 0003.09 ,     00043
2019-05-23 07:00:26 ,  000001.319 ,   003.296 ,  0001.076 ,	 0095.250 ,	  0001 ,    0340 ,  003.000 ,	 00023 ,    00098 ,	    00003 ,   004.839 ,  000.013 ,	   00007 ,	   00028 ,	 00000 ,    015.215 ,	 01102 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00096
2019-05-23 07:01:26 ,  000002.247 ,   005.617 ,  0002.060 ,	 0095.910 ,	  0002 ,    0340 ,  002.000 ,	 00698 ,    02993 ,	    00099 ,   009.204 ,  000.001 ,	   00007 ,	   00030 ,	 00000 ,    015.215 ,	 01095 ,    00000007 ,	   0000.00 ,	 0000.00 ,     02991
2019-05-23 07:02:26 ,  000001.347 ,   003.366 ,  0001.176 ,	 0098.490 ,	  0001 ,    0339 ,  001.000 ,	 00147 ,    00632 ,	    00020 ,   005.119 ,  000.003 ,	   00007 ,	   00031 ,	 00000 ,    015.215 ,	 01102 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00629
2019-05-23 07:03:26 ,  000001.197 ,   002.993 ,  0001.003 ,	 0099.880 ,	  0001 ,    0339 ,  001.000 ,	 00007 ,    00032 ,	    00001 ,   004.303 ,  000.024 ,	   00007 ,	   00030 ,	 00000 ,    015.215 ,	 01111 ,    00000066 ,	   0000.00 ,	 0000.01 ,     00024
2019-05-23 07:04:26 ,  000001.214 ,   003.035 ,  0001.010 ,	 0099.900 ,	  0001 ,    0341 ,  001.000 ,	 00006 ,    00025 ,	    00001 ,   004.044 ,  000.028 ,	   00008 ,	   00030 ,	 00000 ,    015.212 ,	 01032 ,    00000017 ,	   0000.01 ,	 0000.02 ,     00023
2019-05-23 07:05:26 ,  000001.220 ,   003.050 ,  0001.001 ,	 0099.880 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00021 ,	    00001 ,   004.296 ,  000.032 ,	   00007 ,	   00030 ,	 00000 ,    015.215 ,	 01097 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00019
2019-05-23 07:06:26 ,  000001.252 ,   003.131 ,  0001.017 ,	 0099.900 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00023 ,	    00001 ,   004.363 ,  000.031 ,	   00009 ,	   00036 ,	 00000 ,    015.215 ,	 01095 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 07:07:26 ,  000001.250 ,   003.124 ,  0001.016 ,	 0098.340 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00024 ,	    00001 ,   004.428 ,  000.031 ,	   00008 ,	   00033 ,	 00000 ,    015.215 ,	 01101 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 07:08:26 ,  000001.240 ,   003.100 ,  0001.009 ,	 0099.980 ,	  0001 ,    0339 ,  001.000 ,	 00009 ,    00038 ,	    00001 ,   004.327 ,  000.024 ,	   00007 ,	   00031 ,	 00000 ,    015.215 ,	 01134 ,    00000111 ,	   0000.00 ,	 0000.02 ,     00036
2019-05-23 07:09:26 ,  000001.204 ,   003.010 ,  0001.003 ,	 0099.830 ,	  0001 ,    0341 ,  001.000 ,	 00006 ,    00025 ,	    00001 ,   004.019 ,  000.028 ,	   00008 ,	   00030 ,	 00000 ,    015.212 ,	 01033 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00024
2019-05-23 07:10:26 ,  000001.296 ,   003.240 ,  0001.062 ,	 0096.910 ,	  0001 ,    0340 ,  003.000 ,	 00034 ,    00147 ,	    00004 ,   004.695 ,  000.009 ,	   00009 ,	   00038 ,	 00000 ,    015.215 ,	 01100 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00145
2019-05-23 07:11:26 ,  000002.240 ,   005.599 ,  0002.059 ,	 0093.610 ,	  0002 ,    0340 ,  002.000 ,	 00722 ,    03095 ,	    00102 ,   009.426 ,  000.001 ,	   00007 ,	   00030 ,	 00000 ,    015.215 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     03093
2019-05-23 07:12:26 ,  000001.315 ,   003.286 ,  0001.136 ,	 0098.440 ,	  0001 ,    0339 ,  001.000 ,	 00113 ,    00482 ,	    00016 ,   004.944 ,  000.003 ,	   00007 ,	   00031 ,	 00000 ,    015.215 ,	 01101 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00480
2019-05-23 07:13:26 ,  000001.235 ,   003.087 ,  0001.008 ,	 0099.960 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00022 ,	    00001 ,   004.323 ,  000.032 ,	   00007 ,	   00030 ,	 00000 ,    015.215 ,	 01107 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 07:14:26 ,  000001.202 ,   003.005 ,  0001.006 ,	 0099.940 ,	  0001 ,    0341 ,  001.000 ,	 00006 ,    00025 ,	    00001 ,   004.026 ,  000.029 ,	   00008 ,	   00030 ,	 00000 ,    015.213 ,	 01030 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00023
2019-05-23 07:15:26 ,  000001.202 ,   003.005 ,  0001.007 ,	 0099.940 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00023 ,	    00001 ,   004.319 ,  000.031 ,	   00008 ,	   00035 ,	 00000 ,    015.215 ,	 01101 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 07:16:26 ,  000001.200 ,   003.000 ,  0001.007 ,	 0099.920 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00023 ,	    00001 ,   004.320 ,  000.031 ,	   00009 ,	   00041 ,	 00000 ,    015.215 ,	 01094 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 07:17:26 ,  000001.812 ,   004.530 ,  0001.010 ,	 0098.020 ,	  0001 ,    0339 ,  002.000 ,	 00008 ,    00032 ,	    00001 ,   004.415 ,  000.025 ,	   00008 ,	   00034 ,	 00000 ,    015.204 ,	 01107 ,    00000018 ,	   0000.00 ,	 0000.01 ,     00028
2019-05-23 07:18:26 ,  000001.522 ,   003.803 ,  0001.010 ,	 0099.100 ,	  0001 ,    0339 ,  001.000 ,	 00007 ,    00031 ,	    00001 ,   004.369 ,  000.024 ,	   00008 ,	   00034 ,	 00000 ,    015.199 ,	 01097 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00023
2019-05-23 07:19:26 ,  000001.314 ,   003.284 ,  0001.106 ,	 0093.900 ,	  0001 ,    0341 ,  001.000 ,	 00099 ,    00121 ,	    00001 ,   001.442 ,  000.005 ,	   00105 ,	   00128 ,	 00001 ,    015.119 ,	 00328 ,    00000049 ,	   0000.01 ,	 0000.01 ,     00051
2019-05-23 07:20:26 ,  000001.295 ,   003.236 ,  0001.065 ,	 0097.090 ,	  0001 ,    0340 ,  003.000 ,	 00025 ,    00109 ,	    00004 ,   004.700 ,  000.012 ,	   00006 ,	   00027 ,	 00000 ,    015.122 ,	 01098 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00107
2019-05-23 07:21:26 ,  000002.311 ,   005.776 ,  0002.089 ,	 0095.370 ,	  0002 ,    0340 ,  002.000 ,	 00762 ,    03268 ,	    00094 ,   009.390 ,  000.001 ,	   00008 ,	   00035 ,	 00000 ,    015.122 ,	 01100 ,    00000147 ,	   0000.00 ,	 0000.02 ,     03266
2019-05-23 07:22:26 ,  000001.347 ,   003.367 ,  0001.114 ,	 0098.420 ,	  0001 ,    0339 ,  001.000 ,	 00102 ,    00437 ,	    00007 ,   004.850 ,  000.004 ,	   00014 ,	   00060 ,	 00000 ,    015.121 ,	 01113 ,    00000025 ,	   0000.00 ,	 0000.00 ,     00428
2019-05-23 07:23:26 ,  000001.228 ,   003.069 ,  0001.007 ,	 0099.920 ,	  0001 ,    0339 ,  001.000 ,	 00017 ,    00063 ,	    00002 ,   003.777 ,  000.015 ,	   00008 ,	   00032 ,	 00000 ,    015.118 ,	 01034 ,    00000202 ,	   0000.01 ,	 0000.03 ,     00050
2019-05-23 07:24:26 ,  000001.234 ,   003.084 ,  0001.031 ,	 0096.010 ,	  0001 ,    0343 ,  000.000 ,	 00008 ,    00033 ,	    00001 ,   004.297 ,  000.025 ,	   00009 ,	   00037 ,	 00000 ,    015.113 ,	 01038 ,    00000017 ,	   0000.00 ,	 0000.01 ,     00030
2019-05-23 07:25:26 ,  000001.218 ,   003.044 ,  0001.002 ,	 0099.840 ,	  0001 ,    0341 ,  001.000 ,	 00007 ,    00031 ,	    00001 ,   004.301 ,  000.029 ,	   00010 ,	   00043 ,	 00000 ,    015.115 ,	 01097 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-23 07:26:26 ,  000001.202 ,   003.004 ,  0001.002 ,	 0099.880 ,	  0001 ,    0341 ,  001.000 ,	 00007 ,    00031 ,	    00001 ,   004.301 ,  000.031 ,	   00009 ,	   00039 ,	 00000 ,    015.115 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-23 07:27:26 ,  000001.204 ,   003.009 ,  0001.003 ,	 0098.190 ,	  0001 ,    0341 ,  001.000 ,	 00007 ,    00028 ,	    00001 ,   004.380 ,  000.030 ,	   00009 ,	   00037 ,	 00000 ,    015.115 ,	 01101 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-23 07:28:26 ,  000001.239 ,   003.096 ,  0001.003 ,	 0099.970 ,	  0001 ,    0344 ,  001.000 ,	 00046 ,    00161 ,	    00006 ,   003.542 ,  000.011 ,	   00008 ,	   00029 ,	 00000 ,    015.112 ,	 00917 ,    00000039 ,	   0000.00 ,	 0000.01 ,     00024
2019-05-23 07:29:26 ,  000010.141 ,   025.347 ,  0001.033 ,	 0093.310 ,	  0001 ,    0344 ,  002.000 ,	 00058 ,    00133 ,	    00007 ,   002.554 ,  000.008 ,	   00008 ,	   00018 ,	 00000 ,    015.109 ,	 00615 ,    00000047 ,	   0000.00 ,	 0000.01 ,     00025
2019-05-23 07:30:26 ,  000001.365 ,   003.410 ,  0001.052 ,	 0096.910 ,	  0001 ,    0340 ,  003.000 ,	 00027 ,    00116 ,	    00004 ,   004.654 ,  000.011 ,	   00007 ,	   00031 ,	 00000 ,    015.115 ,	 01101 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00115
2019-05-23 07:31:26 ,  000002.233 ,   005.580 ,  0002.055 ,	 0095.570 ,	  0002 ,    0340 ,  002.000 ,	 00730 ,    03130 ,	    00105 ,   009.217 ,  000.001 ,	   00007 ,	   00030 ,	 00000 ,    015.115 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     03128
2019-05-23 07:32:26 ,  000001.542 ,   003.854 ,  0001.331 ,	 0097.590 ,	  0001 ,    0339 ,  001.000 ,	 00141 ,    00604 ,	    00004 ,   005.846 ,  000.004 ,	   00040 ,	   00171 ,	 00000 ,    015.110 ,	 01100 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00482
2019-05-23 07:33:26 ,  000001.251 ,   003.127 ,  0001.012 ,	 0099.710 ,	  0001 ,    0340 ,  002.000 ,	 00018 ,    00077 ,	    00001 ,   004.350 ,  000.019 ,	   00017 ,	   00074 ,	 00000 ,    015.101 ,	 01113 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00041
2019-05-23 07:34:26 ,  000001.271 ,   003.176 ,  0001.017 ,	 0099.950 ,	  0001 ,    0341 ,  001.000 ,	 00047 ,    00190 ,	    00001 ,   004.073 ,  000.012 ,	   00056 ,	   00226 ,	 00000 ,    015.102 ,	 01029 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00039
2019-05-23 07:35:26 ,  000001.317 ,   003.291 ,  0001.057 ,	 0100.290 ,	  0001 ,    0339 ,  001.000 ,	 00215 ,    00537 ,	    00001 ,   002.634 ,  000.004 ,	   00230 ,	   00576 ,	 00000 ,    015.056 ,	 00651 ,    00000034 ,	   0000.00 ,	 0000.01 ,     00067
2019-05-23 07:36:26 ,  000001.303 ,   003.255 ,  0001.055 ,	 0099.840 ,	  0001 ,    0339 ,  001.000 ,	 00014 ,    00061 ,	    00001 ,   004.531 ,  000.023 ,	   00020 ,	   00085 ,	 00000 ,    014.979 ,	 01096 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00035
2019-05-23 07:37:26 ,  000001.329 ,   003.321 ,  0001.103 ,	 0097.640 ,	  0001 ,    0339 ,  001.000 ,	 00267 ,    00891 ,	    00001 ,   003.767 ,  000.003 ,	   00298 ,	   00993 ,	 00000 ,    014.917 ,	 00872 ,    00000025 ,	   0000.00 ,	 0000.01 ,     00141
2019-05-23 07:38:26 ,  000001.415 ,   003.535 ,  0001.162 ,	 0098.130 ,	  0001 ,    0339 ,  002.000 ,	 00364 ,    00456 ,	    00001 ,   001.481 ,  000.002 ,	   00379 ,	   00474 ,	 00001 ,    014.796 ,	 00359 ,    00000069 ,	   0000.01 ,	 0000.01 ,     00098
2019-05-23 07:39:26 ,  000001.255 ,   003.136 ,  0001.045 ,	 0099.800 ,	  0001 ,    0342 ,  002.000 ,	 00095 ,    00379 ,	    00001 ,   004.189 ,  000.007 ,	   00116 ,	   00463 ,	 00000 ,    014.786 ,	 01040 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00107
2019-05-23 07:40:26 ,  000001.326 ,   003.312 ,  0001.069 ,	 0097.100 ,	  0001 ,    0341 ,  002.000 ,	 00023 ,    00101 ,	    00003 ,   004.717 ,  000.013 ,	   00008 ,	   00035 ,	 00000 ,    014.791 ,	 01099 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00097
2019-05-23 07:41:26 ,  000002.676 ,   006.686 ,  0002.231 ,	 0094.310 ,	  0002 ,    0341 ,  008.000 ,	 00717 ,    03074 ,	    00017 ,   010.139 ,  000.001 ,	   00042 ,	   00182 ,	 00000 ,    014.761 ,	 01108 ,    00000017 ,	   0000.00 ,	 0000.00 ,     02965
2019-05-23 07:42:26 ,  000004.317 ,   010.791 ,  0001.212 ,	 0098.460 ,	  0001 ,    0340 ,  001.000 ,	 00169 ,    00724 ,	    00018 ,   005.275 ,  000.002 ,	   00009 ,	   00040 ,	 00000 ,    014.763 ,	 01102 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00714
