BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 05:58:27 ,  000002.332 ,   005.829 ,  0001.003 ,	 0100.020 ,	  0001 ,    0340 ,  003.000 ,	 00005 ,    00021 ,	    00001 ,   004.299 ,  000.032 ,	   00007 ,	   00029 ,	 00000 ,    015.361 ,	 01096 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00019
2019-05-23 05:59:27 ,  000004.782 ,   011.953 ,  0001.794 ,	 0080.270 ,	  0002 ,    0350 ,  012.000 ,	 03312 ,    00017 ,	    00001 ,   000.012 ,  000.001 ,	   04092 ,	   00021 ,	 00192 ,    015.355 ,	 00005 ,    00000030 ,	   0002.25 ,	 0000.01 ,     00001
2019-05-23 06:00:27 ,  000010.610 ,   026.523 ,  0004.147 ,	 0083.180 ,	  0005 ,    0355 ,  011.000 ,	 13645 ,    00017 ,	    00001 ,   000.006 ,  000.000 ,	   16409 ,	   00020 ,	 00826 ,    015.351 ,	 00003 ,    00000004 ,	   0000.48 ,	 0000.00 ,     00001
2019-05-23 06:01:27 ,  000006.667 ,   016.665 ,  0002.738 ,	 0090.580 ,	  0003 ,    0354 ,  005.000 ,	 03375 ,    00020 ,	    00001 ,   000.018 ,  000.001 ,	   03315 ,	   00020 ,	 00167 ,    015.354 ,	 00004 ,    00000011 ,	   0000.37 ,	 0000.00 ,     00004
2019-05-23 06:02:27 ,  000002.891 ,   007.225 ,  0001.306 ,	 0097.810 ,	  0001 ,    0339 ,  002.000 ,	 00232 ,    00994 ,	    00019 ,   005.721 ,  000.002 ,	   00012 ,	   00051 ,	 00000 ,    015.372 ,	 01109 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00935
2019-05-23 06:03:27 ,  000002.229 ,   005.571 ,  0001.002 ,	 0099.710 ,	  0001 ,    0339 ,  003.000 ,	 00007 ,    00032 ,	    00001 ,   004.305 ,  000.024 ,	   00007 ,	   00030 ,	 00000 ,    015.372 ,	 01110 ,    00000066 ,	   0000.00 ,	 0000.01 ,     00025
2019-05-23 06:04:27 ,  000002.639 ,   006.597 ,  0001.002 ,	 0099.630 ,	  0001 ,    0341 ,  003.000 ,	 00006 ,    00025 ,	    00001 ,   004.023 ,  000.028 ,	   00008 ,	   00031 ,	 00000 ,    015.370 ,	 01031 ,    00000017 ,	   0000.01 ,	 0000.04 ,     00024
2019-05-23 06:05:27 ,  000002.441 ,   006.101 ,  0001.001 ,	 0099.930 ,	  0001 ,    0339 ,  002.000 ,	 00005 ,    00021 ,	    00001 ,   004.296 ,  000.032 ,	   00007 ,	   00030 ,	 00000 ,    015.372 ,	 01097 ,    00000009 ,	   0000.00 ,	 0000.01 ,     00019
2019-05-23 06:06:27 ,  000002.273 ,   005.682 ,  0001.015 ,	 0099.960 ,	  0001 ,    0339 ,  002.000 ,	 00005 ,    00023 ,	    00001 ,   004.352 ,  000.030 ,	   00008 ,	   00032 ,	 00000 ,    015.372 ,	 01098 ,    00000011 ,	   0000.00 ,	 0000.01 ,     00022
2019-05-23 06:07:27 ,  000002.443 ,   006.106 ,  0001.010 ,	 0098.210 ,	  0001 ,    0339 ,  003.000 ,	 00005 ,    00022 ,	    00001 ,   004.408 ,  000.032 ,	   00007 ,	   00031 ,	 00000 ,    015.372 ,	 01097 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 06:08:27 ,  000002.432 ,   006.078 ,  0001.002 ,	 0099.750 ,	  0001 ,    0339 ,  001.000 ,	 00011 ,    00049 ,	    00002 ,   004.307 ,  000.021 ,	   00007 ,	   00030 ,	 00000 ,    015.372 ,	 01147 ,    00000132 ,	   0000.00 ,	 0000.02 ,     00043
2019-05-23 06:09:27 ,  000001.229 ,   003.070 ,  0001.006 ,	 0099.900 ,	  0001 ,    0342 ,  001.000 ,	 00007 ,    00028 ,	    00001 ,   004.029 ,  000.024 ,	   00008 ,	   00031 ,	 00000 ,    015.368 ,	 01034 ,    00000016 ,	   0000.00 ,	 0000.00 ,     00026
2019-05-23 06:10:27 ,  000001.381 ,   003.452 ,  0001.102 ,	 0094.300 ,	  0001 ,    0341 ,  002.000 ,	 00041 ,    00174 ,	    00006 ,   005.006 ,  000.008 ,	   00007 ,	   00031 ,	 00000 ,    015.370 ,	 01100 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00173
2019-05-23 06:11:27 ,  000002.256 ,   005.638 ,  0002.055 ,	 0094.730 ,	  0002 ,    0341 ,  002.000 ,	 00704 ,    03016 ,	    00096 ,   009.300 ,  000.001 ,	   00007 ,	   00032 ,	 00000 ,    015.370 ,	 01097 ,    00000010 ,	   0000.00 ,	 0000.00 ,     03014
2019-05-23 06:12:27 ,  000001.326 ,   003.313 ,  0001.138 ,	 0098.430 ,	  0001 ,    0340 ,  001.000 ,	 00121 ,    00518 ,	    00017 ,   004.955 ,  000.003 ,	   00007 ,	   00030 ,	 00000 ,    015.370 ,	 01097 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00516
2019-05-23 06:13:27 ,  000001.237 ,   003.092 ,  0001.003 ,	 0099.910 ,	  0001 ,    0340 ,  001.000 ,	 00005 ,    00022 ,	    00001 ,   004.304 ,  000.032 ,	   00007 ,	   00030 ,	 00000 ,    015.370 ,	 01106 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-23 06:14:27 ,  000001.607 ,   004.017 ,  0001.306 ,	 0097.290 ,	  0001 ,    0343 ,  002.000 ,	 00074 ,    00295 ,	    00001 ,   005.371 ,  000.005 ,	   00090 ,	   00360 ,	 00000 ,    015.257 ,	 01080 ,    00000025 ,	   0000.00 ,	 0000.01 ,     00156
2019-05-23 06:15:27 ,  000001.787 ,   004.466 ,  0001.062 ,	 0084.510 ,	  0001 ,    0339 ,  001.000 ,	 00015 ,    00063 ,	    00001 ,   005.388 ,  000.004 ,	   00010 ,	   00042 ,	 00000 ,    015.236 ,	 01131 ,    00000020 ,	   0000.00 ,	 0000.00 ,     00048
2019-05-23 06:16:27 ,  000001.224 ,   003.060 ,  0001.003 ,	 0100.010 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00020 ,	    00001 ,   004.298 ,  000.033 ,	   00007 ,	   00029 ,	 00000 ,    015.236 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00018
2019-05-23 06:17:27 ,  000001.205 ,   003.012 ,  0001.005 ,	 0098.340 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00023 ,	    00001 ,   004.382 ,  000.030 ,	   00007 ,	   00032 ,	 00000 ,    015.236 ,	 01101 ,    00000016 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-23 06:18:27 ,  000001.270 ,   003.174 ,  0001.020 ,	 0100.040 ,	  0001 ,    0339 ,  001.000 ,	 00005 ,    00021 ,	    00001 ,   004.299 ,  000.032 ,	   00007 ,	   00030 ,	 00000 ,    015.236 ,	 01078 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-23 06:19:26 ,  000001.505 ,   003.761 ,  0001.004 ,	 0099.820 ,	  0001 ,    0341 ,  001.000 ,	 00011 ,    00044 ,	    00002 ,   004.022 ,  000.019 ,	   00007 ,	   00029 ,	 00000 ,    015.215 ,	 01144 ,    00168096 ,	   0005.18 ,	 0020.71 ,     00033
2019-05-23 06:20:26 ,  000001.300 ,   003.249 ,  0001.084 ,	 0096.570 ,	  0001 ,    0340 ,  002.000 ,	 00034 ,    00145 ,	    00005 ,   004.809 ,  000.009 ,	   00007 ,	   00031 ,	 00000 ,    015.218 ,	 01097 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00143
2019-05-23 06:21:26 ,  000002.317 ,   005.790 ,  0002.084 ,	 0092.690 ,	  0002 ,    0340 ,  002.000 ,	 00666 ,    02855 ,	    00083 ,   009.640 ,  000.001 ,	   00008 ,	   00034 ,	 00000 ,    015.218 ,	 01105 ,    00000182 ,	   0000.01 ,	 0000.02 ,     02853
