BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 16:58:51 ,  000001.530 ,   003.823 ,  0001.305 ,	 0095.400 ,	  0001 ,    0353 ,  001.000 ,	 00438 ,    00125 ,	    00001 ,   000.391 ,  000.002 ,	   00533 ,	   00152 ,	 00004 ,    008.546 ,	 00078 ,    00000094 ,	   0000.05 ,	 0000.02 ,     00022
2019-05-22 16:59:51 ,  000001.352 ,   003.379 ,  0001.056 ,	 0099.710 ,	  0001 ,    0353 ,  001.000 ,	 00136 ,    00227 ,	    00001 ,   001.765 ,  000.005 ,	   00149 ,	   00248 ,	 00001 ,    008.546 ,	 00544 ,    00002779 ,	   0001.45 ,	 0002.42 ,     00054
2019-05-22 17:00:51 ,  000001.805 ,   004.512 ,  0001.590 ,	 0093.380 ,	  0002 ,    0354 ,  002.000 ,	 00283 ,    01212 ,	    00013 ,   007.297 ,  000.002 ,	   00022 ,	   00095 ,	 00000 ,    008.546 ,	 01101 ,    00000013 ,	   0000.00 ,	 0000.00 ,     01187
2019-05-22 17:01:51 ,  000002.111 ,   005.277 ,  0001.867 ,	 0095.430 ,	  0002 ,    0353 ,  001.000 ,	 00607 ,    00344 ,	    00007 ,   001.108 ,  000.001 ,	   00087 ,	   00049 ,	 00002 ,    008.546 ,	 00151 ,    00000027 ,	   0000.01 ,	 0000.01 ,     00321
2019-05-22 17:02:51 ,  000001.200 ,   002.999 ,  0001.010 ,	 0099.860 ,	  0001 ,    0353 ,  001.000 ,	 00036 ,    00134 ,	    00001 ,   003.792 ,  000.013 ,	   00047 ,	   00177 ,	 00000 ,    008.546 ,	 00964 ,    00000087 ,	   0000.00 ,	 0000.02 ,     00047
2019-05-22 17:03:51 ,  000001.228 ,   003.068 ,  0001.019 ,	 0099.780 ,	  0001 ,    0353 ,  001.000 ,	 00073 ,    00100 ,	    00001 ,   001.392 ,  000.009 ,	   00091 ,	   00124 ,	 00001 ,    008.546 ,	 00353 ,    00000043 ,	   0000.01 ,	 0000.01 ,     00022
2019-05-22 17:04:51 ,  000001.274 ,   003.185 ,  0001.038 ,	 0099.910 ,	  0001 ,    0355 ,  001.000 ,	 00079 ,    00051 ,	    00001 ,   000.671 ,  000.007 ,	   00111 ,	   00072 ,	 00002 ,    008.545 ,	 00170 ,    00000032 ,	   0000.02 ,	 0000.01 ,     00018
2019-05-22 17:05:51 ,  000001.321 ,   003.302 ,  0001.086 ,	 0099.270 ,	  0001 ,    0353 ,  001.000 ,	 00059 ,    00251 ,	    00001 ,   004.687 ,  000.010 ,	   00083 ,	   00355 ,	 00000 ,    008.547 ,	 01099 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00084
2019-05-22 17:06:51 ,  000001.344 ,   003.358 ,  0001.107 ,	 0097.390 ,	  0001 ,    0353 ,  001.000 ,	 00207 ,    00777 ,	    00001 ,   004.261 ,  000.004 ,	   00267 ,	   01002 ,	 00000 ,    008.546 ,	 00964 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00148
2019-05-22 17:07:51 ,  000001.304 ,   003.259 ,  0001.030 ,	 0099.630 ,	  0001 ,    0353 ,  001.000 ,	 00097 ,    00171 ,	    00001 ,   001.824 ,  000.006 ,	   00127 ,	   00225 ,	 00001 ,    008.546 ,	 00495 ,    00000328 ,	   0000.03 ,	 0000.05 ,     00043
2019-05-22 17:08:51 ,  000001.321 ,   003.302 ,  0001.027 ,	 0099.630 ,	  0001 ,    0353 ,  001.000 ,	 00039 ,    00147 ,	    00001 ,   003.865 ,  000.012 ,	   00063 ,	   00236 ,	 00000 ,    008.546 ,	 00959 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00061
2019-05-22 17:09:51 ,  000001.268 ,   003.169 ,  0001.058 ,	 0099.820 ,	  0001 ,    0355 ,  001.000 ,	 00233 ,    00118 ,	    00001 ,   000.534 ,  000.003 ,	   00306 ,	   00154 ,	 00002 ,    008.543 ,	 00134 ,    00000038 ,	   0000.02 ,	 0000.01 ,     00029
