BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 00:58:51 ,  000002.736 ,   006.841 ,  0002.197 ,	 0074.290 ,	  0003 ,    0374 ,  001.000 ,	 04692 ,    00004 ,	    00001 ,   000.003 ,  000.000 ,	   06197 ,	   00005 ,	 01178 ,    015.317 ,	 00003 ,    00000004 ,	   0000.92 ,	 0000.00 ,     00000
2019-05-23 00:59:51 ,  000012.372 ,   030.923 ,  0008.438 ,	 0032.620 ,	  0026 ,    0457 ,  070.000 ,	 00746 ,    00112 ,	    00001 ,   003.893 ,  000.003 ,	   00895 ,	   00135 ,	 00007 ,    015.426 ,	 00114 ,    00001050 ,	   0002.29 ,	 0000.35 ,     00030
2019-05-23 01:00:51 ,  000009.258 ,   023.145 ,  0008.775 ,	 0034.990 ,	  0025 ,    0537 ,  010.000 ,	 01958 ,    00227 ,	    00001 ,   002.905 ,  000.002 ,	   02034 ,	   00236 ,	 00009 ,    015.256 ,	 00104 ,    00000844 ,	   0001.15 ,	 0000.13 ,     00062
2019-05-23 01:01:51 ,  000013.348 ,   033.368 ,  0008.498 ,	 0038.360 ,	  0022 ,    0376 ,  007.000 ,	 02264 ,    00196 ,	    00001 ,   001.923 ,  000.002 ,	   02260 ,	   00196 ,	 00012 ,    015.849 ,	 00096 ,    00000631 ,	   0001.18 ,	 0000.10 ,     00076
2019-05-23 01:02:51 ,  000016.564 ,   041.407 ,  0015.857 ,	 0037.630 ,	  0042 ,    0456 ,  053.000 ,	 00862 ,    00109 ,	    00001 ,   005.348 ,  000.005 ,	   01385 ,	   00176 ,	 00008 ,    015.676 ,	 00123 ,    00000561 ,	   0000.70 ,	 0000.09 ,     00034
2019-05-23 01:03:51 ,  000011.597 ,   028.991 ,  0011.298 ,	 0016.420 ,	  0069 ,    0376 ,  004.000 ,	 00214 ,    00069 ,	    00001 ,   022.041 ,  000.058 ,	   00361 ,	   00116 ,	 00003 ,    015.770 ,	 00144 ,    00000188 ,	   0000.08 ,	 0000.03 ,     00021
2019-05-23 01:04:52 ,  000009.281 ,   023.199 ,  0008.665 ,	 0015.710 ,	  0055 ,    0458 ,  027.000 ,	 00435 ,    00032 ,	    00001 ,   004.061 ,  000.009 ,	   00711 ,	   00052 ,	 00014 ,    015.671 ,	 00052 ,    00000245 ,	   0000.55 ,	 0000.04 ,     00009
2019-05-23 01:05:51 ,  000007.778 ,   019.444 ,  0007.314 ,	 0025.010 ,	  0029 ,    0536 ,  009.000 ,	 00993 ,    00100 ,	    00001 ,   002.937 ,  000.002 ,	   01161 ,	   00117 ,	 00010 ,    015.447 ,	 00088 ,    00001814 ,	   0003.43 ,	 0000.34 ,     00024
2019-05-23 01:06:51 ,  000012.217 ,   030.527 ,  0011.129 ,	 0018.210 ,	  0061 ,    0456 ,  042.000 ,	 09337 ,    00096 ,	    00001 ,   000.631 ,  000.004 ,	   11505 ,	   00119 ,	 00097 ,    015.348 ,	 00012 ,    00000228 ,	   0003.76 ,	 0000.04 ,     00003
2019-05-23 01:07:50 ,  000017.860 ,   044.665 ,  0016.737 ,	 0042.210 ,	  0040 ,    0376 ,  014.000 ,	 25943 ,    00139 ,	    00001 ,   000.212 ,  000.001 ,	   30839 ,	   00165 ,	 00187 ,    015.155 ,	 00010 ,    00000251 ,	   0007.91 ,	 0000.04 ,     00001
2019-05-23 01:08:51 ,  000018.573 ,   046.436 ,  0017.481 ,	 0019.000 ,	  0092 ,    0538 ,  016.000 ,	 09535 ,    00056 ,	    00001 ,   000.536 ,  000.007 ,	   11266 ,	   00066 ,	 00172 ,    015.072 ,	 00007 ,    00000130 ,	   0003.98 ,	 0000.02 ,     00001
2019-05-23 01:09:52 ,  000014.258 ,   035.642 ,  0013.240 ,	 0021.650 ,	  0061 ,    0379 ,  016.000 ,	 19180 ,    00172 ,	    00001 ,   000.549 ,  000.002 ,	   22777 ,	   00204 ,	 00111 ,    015.193 ,	 00010 ,    00000306 ,	   0005.76 ,	 0000.05 ,     00001
2019-05-23 01:10:51 ,  000023.939 ,   059.842 ,  0022.872 ,	 0032.680 ,	  0070 ,    0378 ,  016.000 ,	 16898 ,    00079 ,	    00001 ,   000.328 ,  000.003 ,	   19825 ,	   00093 ,	 00214 ,    015.205 ,	 00007 ,    00000160 ,	   0006.24 ,	 0000.03 ,     00001
2019-05-23 01:11:51 ,  000018.018 ,   045.043 ,  0016.691 ,	 0038.060 ,	  0044 ,    0378 ,  014.000 ,	 25152 ,    00137 ,	    00001 ,   000.238 ,  000.001 ,	   29223 ,	   00159 ,	 00184 ,    015.316 ,	 00009 ,    00000248 ,	   0007.96 ,	 0000.04 ,     00003
2019-05-23 01:12:51 ,  000015.854 ,   039.632 ,  0014.502 ,	 0050.240 ,	  0029 ,    0457 ,  013.000 ,	 28158 ,    00085 ,	    00001 ,   000.087 ,  000.001 ,	   32734 ,	   00099 ,	 00331 ,    015.435 ,	 00007 ,    00000175 ,	   0010.34 ,	 0000.03 ,     00002
2019-05-23 01:13:51 ,  000016.468 ,   041.169 ,  0014.978 ,	 0049.420 ,	  0030 ,    0378 ,  013.000 ,	 29200 ,    00108 ,	    00001 ,   000.112 ,  000.001 ,	   35372 ,	   00131 ,	 00270 ,    015.372 ,	 00009 ,    00000187 ,	   0008.83 ,	 0000.03 ,     00001
2019-05-23 01:14:52 ,  000013.657 ,   034.144 ,  0012.340 ,	 0039.830 ,	  0031 ,    0538 ,  015.000 ,	 28122 ,    00130 ,	    00001 ,   000.144 ,  000.001 ,	   33762 ,	   00157 ,	 00216 ,    015.252 ,	 00009 ,    00000239 ,	   0008.93 ,	 0000.04 ,     00001
2019-05-23 01:15:52 ,  000013.164 ,   032.907 ,  0011.890 ,	 0044.910 ,	  0026 ,    0375 ,  011.000 ,	 29541 ,    00086 ,	    00001 ,   000.078 ,  000.001 ,	   35268 ,	   00103 ,	 00342 ,    016.221 ,	 00008 ,    00000166 ,	   0010.11 ,	 0000.03 ,     00001
2019-05-23 01:16:52 ,  000011.115 ,   027.783 ,  0009.912 ,	 0086.240 ,	  0011 ,    0374 ,  011.000 ,	 30852 ,    00089 ,	    00001 ,   000.033 ,  000.000 ,	   36448 ,	   00105 ,	 00348 ,    015.777 ,	 00006 ,    00000162 ,	   0010.06 ,	 0000.03 ,     00000
2019-05-23 01:17:52 ,  000011.579 ,   028.949 ,  0010.195 ,	 0085.130 ,	  0012 ,    0374 ,  011.000 ,	 32363 ,    00104 ,	    00001 ,   000.038 ,  000.000 ,	   38250 ,	   00122 ,	 00312 ,    015.576 ,	 00006 ,    00000183 ,	   0010.18 ,	 0000.03 ,     00000
2019-05-23 01:18:52 ,  000011.089 ,   027.715 ,  0009.807 ,	 0085.910 ,	  0011 ,    0374 ,  004.000 ,	 30684 ,    00143 ,	    00001 ,   000.053 ,  000.000 ,	   36403 ,	   00170 ,	 00214 ,    015.474 ,	 00007 ,    00000231 ,	   0008.61 ,	 0000.04 ,     00000
2019-05-23 01:19:52 ,  000004.785 ,   011.960 ,  0004.134 ,	 0084.680 ,	  0005 ,    0376 ,  003.000 ,	 11354 ,    00062 ,	    00001 ,   000.027 ,  000.000 ,	   12898 ,	   00071 ,	 00182 ,    015.469 ,	 00007 ,    00000134 ,	   0004.64 ,	 0000.03 ,     00000
2019-05-23 01:20:52 ,  000002.999 ,   007.496 ,  0002.546 ,	 0087.450 ,	  0003 ,    0377 ,  003.000 ,	 05838 ,    00439 ,	    00001 ,   000.219 ,  000.000 ,	   05691 ,	   00428 ,	 00013 ,    015.471 ,	 00024 ,    00000640 ,	   0001.34 ,	 0000.10 ,     00026
2019-05-23 01:21:52 ,  000002.577 ,   006.443 ,  0002.195 ,	 0084.950 ,	  0003 ,    0375 ,  001.000 ,	 00919 ,    00680 ,	    00002 ,   001.913 ,  000.001 ,	   00399 ,	   00296 ,	 00001 ,    015.476 ,	 01569 ,    00049342 ,	   0009.14 ,	 0006.77 ,     00417
2019-05-23 01:22:52 ,  000001.823 ,   004.556 ,  0001.453 ,	 0072.010 ,	  0002 ,    0375 ,  002.000 ,	 00015 ,    00061 ,	    00002 ,   008.074 ,  000.031 ,	   00008 ,	   00032 ,	 00000 ,    015.476 ,	 01204 ,    00255656 ,	   0008.48 ,	 0033.92 ,     00049
2019-05-23 01:23:52 ,  000001.754 ,   004.386 ,  0001.412 ,	 0069.710 ,	  0002 ,    0375 ,  002.000 ,	 00007 ,    00028 ,	    00001 ,   008.679 ,  000.056 ,	   00008 ,	   00036 ,	 00000 ,    015.477 ,	 01264 ,    00310403 ,	   0009.61 ,	 0041.19 ,     00026
2019-05-23 01:24:52 ,  000001.789 ,   004.471 ,  0001.441 ,	 0069.610 ,	  0002 ,    0377 ,  002.000 ,	 00006 ,    00025 ,	    00001 ,   008.281 ,  000.056 ,	   00009 ,	   00035 ,	 00000 ,    015.476 ,	 01165 ,    00250999 ,	   0008.33 ,	 0033.30 ,     00024
2019-05-23 01:25:52 ,  000001.853 ,   004.633 ,  0001.408 ,	 0070.280 ,	  0002 ,    0375 ,  002.000 ,	 00005 ,    00022 ,	    00001 ,   008.589 ,  000.062 ,	   00007 ,	   00032 ,	 00000 ,    015.479 ,	 01225 ,    00262916 ,	   0008.21 ,	 0035.19 ,     00020
