BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 10:58:52 ,  000000.701 ,   001.752 ,  0000.425 ,	 0067.490 ,	  0001 ,    0392 ,  000.000 ,	 00489 ,    00193 ,	    00000 ,   000.249 ,  000.001 ,	   01100 ,	   00435 ,	 00003 ,    009.472 ,	 00106 ,    00000111 ,	   0000.05 ,	 0000.02 ,     00039
2019-05-22 10:59:52 ,  000000.775 ,   001.938 ,  0000.486 ,	 0089.030 ,	  0001 ,    0391 ,  000.000 ,	 00651 ,    00566 ,	    00000 ,   000.475 ,  000.000 ,	   01328 ,	   01156 ,	 00001 ,    009.472 ,	 00232 ,    00000140 ,	   0000.03 ,	 0000.02 ,     00084
2019-05-22 11:00:52 ,  000001.150 ,   002.874 ,  0000.795 ,	 0085.500 ,	  0001 ,    0393 ,  001.000 ,	 00538 ,    01010 ,	    00001 ,   001.745 ,  000.001 ,	   00598 ,	   01122 ,	 00001 ,    009.473 ,	 00615 ,    00003237 ,	   0001.46 ,	 0002.74 ,     00634
2019-05-22 11:01:52 ,  000001.387 ,   003.466 ,  0001.116 ,	 0086.440 ,	  0001 ,    0392 ,  000.000 ,	 00985 ,    00308 ,	    00001 ,   000.403 ,  000.000 ,	   01114 ,	   00348 ,	 00003 ,    009.460 ,	 00086 ,    00000076 ,	   0000.04 ,	 0000.01 ,     00183
2019-05-22 11:02:52 ,  000000.384 ,   000.960 ,  0000.159 ,	 0077.200 ,	  0000 ,    0392 ,  000.000 ,	 00116 ,    00348 ,	    00000 ,   000.619 ,  000.000 ,	   00635 ,	   01905 ,	 00000 ,    009.460 ,	 00770 ,    00000047 ,	   0000.00 ,	 0000.01 ,     00094
2019-05-22 11:03:52 ,  000000.526 ,   001.314 ,  0000.270 ,	 0093.420 ,	  0000 ,    0392 ,  000.000 ,	 00308 ,    00430 ,	    00000 ,   000.403 ,  000.000 ,	   00869 ,	   01214 ,	 00001 ,    009.460 ,	 00361 ,    00000043 ,	   0000.01 ,	 0000.01 ,     00090
2019-05-22 11:04:52 ,  000000.403 ,   001.006 ,  0000.149 ,	 0084.010 ,	  0000 ,    0394 ,  000.000 ,	 00179 ,    00565 ,	    00000 ,   000.560 ,  000.000 ,	   00531 ,	   01679 ,	 00000 ,    009.459 ,	 00827 ,    00000085 ,	   0000.01 ,	 0000.02 ,     00132
2019-05-22 11:05:52 ,  000000.526 ,   001.315 ,  0000.253 ,	 0095.630 ,	  0000 ,    0392 ,  000.000 ,	 00255 ,    00319 ,	    00000 ,   000.331 ,  000.000 ,	   00795 ,	   00995 ,	 00001 ,    009.460 ,	 00329 ,    00000043 ,	   0000.01 ,	 0000.01 ,     00062
2019-05-22 11:06:52 ,  000000.376 ,   000.940 ,  0000.119 ,	 0083.960 ,	  0000 ,    0392 ,  001.000 ,	 00177 ,    00580 ,	    00000 ,   000.464 ,  000.000 ,	   00707 ,	   02320 ,	 00000 ,    009.459 ,	 00931 ,    00000217 ,	   0000.01 ,	 0000.03 ,     00118
2019-05-22 11:07:51 ,  000000.443 ,   001.106 ,  0000.176 ,	 0083.320 ,	  0000 ,    0392 ,  000.000 ,	 00266 ,    00665 ,	    00000 ,   000.528 ,  000.000 ,	   00803 ,	   02009 ,	 00000 ,    009.456 ,	 00644 ,    00000047 ,	   0000.00 ,	 0000.01 ,     00140
