BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-21 09:58:57 ,  000001.215 ,   003.037 ,  0000.953 ,	 0096.400 ,	  0001 ,    0412 ,  000.000 ,	 00439 ,    00150 ,	    00000 ,   000.337 ,  000.001 ,	   01045 ,	   00356 ,	 00003 ,    014.375 ,	 00095 ,    00000038 ,	   0000.02 ,	 0000.01 ,     00027
2019-05-21 09:59:57 ,  000000.524 ,   001.310 ,  0000.191 ,	 0097.710 ,	  0000 ,    0414 ,  000.000 ,	 00423 ,    00233 ,	    00000 ,   000.108 ,  000.000 ,	   00967 ,	   00533 ,	 00002 ,    014.350 ,	 00186 ,    00001057 ,	   0001.50 ,	 0000.82 ,     00032
2019-05-21 10:00:57 ,  000001.534 ,   003.834 ,  0001.211 ,	 0079.550 ,	  0002 ,    0413 ,  002.000 ,	 01106 ,    00405 ,	    00001 ,   000.557 ,  000.001 ,	   01206 ,	   00441 ,	 00003 ,    014.352 ,	 00100 ,    00000036 ,	   0000.02 ,	 0000.01 ,     00180
2019-05-21 10:01:57 ,  000001.378 ,   003.445 ,  0001.147 ,	 0080.320 ,	  0001 ,    0412 ,  001.000 ,	 00801 ,    00397 ,	    00001 ,   000.708 ,  000.001 ,	   01137 ,	   00564 ,	 00002 ,    014.360 ,	 00136 ,    00000096 ,	   0000.04 ,	 0000.02 ,     00220
2019-05-21 10:02:57 ,  000000.944 ,   002.359 ,  0000.669 ,	 0069.800 ,	  0001 ,    0412 ,  000.000 ,	 00701 ,    00232 ,	    00001 ,   000.318 ,  000.001 ,	   01323 ,	   00439 ,	 00003 ,    014.364 ,	 00091 ,    00000039 ,	   0000.02 ,	 0000.01 ,     00029
2019-05-21 10:03:57 ,  000000.535 ,   001.338 ,  0000.253 ,	 0091.940 ,	  0000 ,    0412 ,  000.000 ,	 00650 ,    00320 ,	    00001 ,   000.136 ,  000.000 ,	   01119 ,	   00551 ,	 00002 ,    014.333 ,	 00133 ,    00000043 ,	   0000.02 ,	 0000.01 ,     00047
2019-05-21 10:04:57 ,  000000.570 ,   001.425 ,  0000.259 ,	 0093.420 ,	  0000 ,    0414 ,  001.000 ,	 00522 ,    00113 ,	    00000 ,   000.060 ,  000.000 ,	   01186 ,	   00258 ,	 00005 ,    014.331 ,	 00060 ,    00000040 ,	   0000.04 ,	 0000.01 ,     00024
2019-05-21 10:05:57 ,  000000.481 ,   001.202 ,  0000.205 ,	 0090.370 ,	  0000 ,    0412 ,  000.000 ,	 00216 ,    00270 ,	    00000 ,   000.283 ,  000.000 ,	   00784 ,	   00981 ,	 00001 ,    014.333 ,	 00372 ,    00000154 ,	   0000.02 ,	 0000.02 ,     00076
2019-05-21 10:06:57 ,  000000.515 ,   001.288 ,  0000.268 ,	 0094.680 ,	  0000 ,    0412 ,  001.000 ,	 00296 ,    00986 ,	    00000 ,   000.943 ,  000.000 ,	   00924 ,	   03081 ,	 00000 ,    014.313 ,	 00871 ,    00000021 ,	   0000.00 ,	 0000.01 ,     00310
2019-05-21 10:07:57 ,  000000.656 ,   001.640 ,  0000.319 ,	 0093.780 ,	  0000 ,    0412 ,  000.000 ,	 00352 ,    00207 ,	    00000 ,   000.200 ,  000.000 ,	   00796 ,	   00469 ,	 00002 ,    014.314 ,	 00155 ,    00000043 ,	   0000.02 ,	 0000.01 ,     00027
2019-05-21 10:08:57 ,  000000.449 ,   001.123 ,  0000.175 ,	 0097.600 ,	  0000 ,    0412 ,  001.000 ,	 00276 ,    00122 ,	    00000 ,   000.079 ,  000.000 ,	   00877 ,	   00387 ,	 00002 ,    014.313 ,	 00118 ,    00000042 ,	   0000.02 ,	 0000.01 ,     00033
2019-05-21 10:09:57 ,  000000.694 ,   001.734 ,  0000.325 ,	 0061.570 ,	  0001 ,    0412 ,  000.000 ,	 00496 ,    00402 ,	    00000 ,   000.429 ,  000.000 ,	   01115 ,	   00905 ,	 00001 ,    014.320 ,	 00215 ,    00000057 ,	   0000.01 ,	 0000.01 ,     00041
2019-05-21 10:10:57 ,  000001.281 ,   003.203 ,  0000.984 ,	 0088.280 ,	  0001 ,    0415 ,  002.000 ,	 01160 ,    00289 ,	    00001 ,   000.278 ,  000.000 ,	   01394 ,	   00347 ,	 00004 ,    014.319 ,	 00070 ,    00000047 ,	   0000.04 ,	 0000.01 ,     00123
2019-05-21 10:11:57 ,  000000.888 ,   002.219 ,  0000.648 ,	 0097.810 ,	  0001 ,    0413 ,  001.000 ,	 00849 ,    00239 ,	    00001 ,   000.187 ,  000.000 ,	   01137 ,	   00321 ,	 00004 ,    014.305 ,	 00077 ,    00000024 ,	   0000.02 ,	 0000.00 ,     00116
2019-05-21 10:12:57 ,  000000.575 ,   001.437 ,  0000.323 ,	 0092.290 ,	  0000 ,    0413 ,  000.000 ,	 00125 ,    00416 ,	    00000 ,   001.167 ,  000.001 ,	   00632 ,	   02112 ,	 00000 ,    014.306 ,	 00865 ,    00000033 ,	   0000.00 ,	 0000.01 ,     00136
2019-05-21 10:13:58 ,  000000.700 ,   001.750 ,  0000.398 ,	 0094.630 ,	  0000 ,    0413 ,  000.000 ,	 00804 ,    00236 ,	    00001 ,   000.124 ,  000.000 ,	   01513 ,	   00445 ,	 00003 ,    014.301 ,	 00082 ,    00000045 ,	   0000.03 ,	 0000.01 ,     00033
2019-05-21 10:14:57 ,  000000.651 ,   001.627 ,  0000.359 ,	 0089.000 ,	  0000 ,    0415 ,  001.000 ,	 01019 ,    00213 ,	    00001 ,   000.084 ,  000.000 ,	   01777 ,	   00372 ,	 00005 ,    014.310 ,	 00059 ,    00000034 ,	   0000.03 ,	 0000.01 ,     00031
2019-05-21 10:15:57 ,  000000.784 ,   001.959 ,  0000.489 ,	 0096.520 ,	  0001 ,    0413 ,  000.000 ,	 01042 ,    00157 ,	    00001 ,   000.077 ,  000.000 ,	   01870 ,	   00282 ,	 00007 ,    014.313 ,	 00043 ,    00000036 ,	   0000.05 ,	 0000.01 ,     00027
2019-05-21 10:16:57 ,  000000.597 ,   001.492 ,  0000.327 ,	 0078.750 ,	  0000 ,    0413 ,  000.000 ,	 00643 ,    00117 ,	    00001 ,   000.076 ,  000.000 ,	   01187 ,	   00217 ,	 00005 ,    014.325 ,	 00052 ,    00000038 ,	   0000.04 ,	 0000.01 ,     00024
2019-05-21 10:17:57 ,  000000.624 ,   001.559 ,  0000.329 ,	 0091.590 ,	  0000 ,    0413 ,  000.000 ,	 00650 ,    01502 ,	    00001 ,   000.829 ,  000.000 ,	   01281 ,	   02960 ,	 00000 ,    014.329 ,	 00597 ,    00000024 ,	   0000.00 ,	 0000.01 ,     00182
2019-05-21 10:18:57 ,  000000.690 ,   001.724 ,  0000.371 ,	 0088.260 ,	  0000 ,    0413 ,  000.000 ,	 00837 ,    00762 ,	    00001 ,   000.383 ,  000.000 ,	   01515 ,	   01379 ,	 00001 ,    014.316 ,	 00241 ,    00000082 ,	   0000.02 ,	 0000.01 ,     00107
