BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-21 18:58:56 ,  000001.189 ,   002.972 ,  0001.004 ,	 0099.900 ,	  0001 ,    0415 ,  001.000 ,	 00006 ,    00027 ,	    00001 ,   004.306 ,  000.029 ,	   00008 ,	   00034 ,	 00000 ,    012.953 ,	 01104 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00025
2019-05-21 19:18:57 ,  000000.325 ,   000.812 ,  0000.113 ,	 0049.700 ,	  0000 ,    0380 ,  000.000 ,	 00006 ,    00024 ,	    00000 ,   000.972 ,  000.001 ,	   00173 ,	   00743 ,	 00000 ,    013.528 ,	 01102 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00022
2019-05-21 19:19:57 ,  000000.408 ,   001.020 ,  0000.170 ,	 0037.310 ,	  0000 ,    0383 ,  001.000 ,	 00013 ,    00052 ,	    00000 ,   001.826 ,  000.003 ,	   00117 ,	   00468 ,	 00000 ,    013.525 ,	 01029 ,    00000076 ,	   0000.00 ,	 0000.01 ,     00050
2019-05-21 19:20:57 ,  000001.346 ,   003.363 ,  0001.082 ,	 0057.420 ,	  0002 ,    0381 ,  001.000 ,	 00484 ,    02074 ,	    00019 ,   008.078 ,  000.001 ,	   00025 ,	   00108 ,	 00000 ,    013.528 ,	 01120 ,    00000123 ,	   0000.00 ,	 0000.02 ,     02064
2019-05-21 19:21:57 ,  000000.538 ,   001.343 ,  0000.335 ,	 0099.480 ,	  0000 ,    0370 ,  000.000 ,	 00285 ,    01222 ,	    00012 ,   001.445 ,  000.000 ,	   00024 ,	   00104 ,	 00000 ,    013.538 ,	 01110 ,    00000026 ,	   0000.00 ,	 0000.01 ,     01211
2019-05-21 19:22:57 ,  000000.281 ,   000.702 ,  0000.054 ,	 0059.940 ,	  0000 ,    0380 ,  000.000 ,	 00007 ,    00032 ,	    00000 ,   000.385 ,  000.000 ,	   00174 ,	   00748 ,	 00000 ,    013.522 ,	 01111 ,    00000019 ,	   0000.00 ,	 0000.00 ,     00029
2019-05-21 19:23:57 ,  000000.363 ,   000.907 ,  0000.026 ,	 0067.310 ,	  0000 ,    0381 ,  000.000 ,	 00007 ,    00031 ,	    00000 ,   000.166 ,  000.000 ,	   00090 ,	   00384 ,	 00000 ,    013.520 ,	 01105 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00028
2019-05-21 19:24:57 ,  000000.496 ,   001.240 ,  0000.251 ,	 0057.590 ,	  0000 ,    0383 ,  000.000 ,	 00009 ,    00036 ,	    00000 ,   001.742 ,  000.002 ,	   00175 ,	   00702 ,	 00000 ,    013.511 ,	 01048 ,    00000025 ,	   0000.00 ,	 0000.01 ,     00031
2019-05-21 19:25:57 ,  000000.188 ,   000.471 ,  0000.002 ,	 0071.120 ,	  0000 ,    0381 ,  000.000 ,	 00005 ,    00020 ,	    00001 ,   000.009 ,  000.000 ,	   00006 ,	   00027 ,	 00000 ,    013.514 ,	 01099 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00018
2019-05-21 19:26:57 ,  000000.212 ,   000.530 ,  0000.010 ,	 0096.000 ,	  0000 ,    0381 ,  000.000 ,	 00004 ,    00019 ,	    00000 ,   000.047 ,  000.000 ,	   00173 ,	   00741 ,	 00000 ,    013.514 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00017
2019-05-21 19:27:57 ,  000000.241 ,   000.602 ,  0000.015 ,	 0096.820 ,	  0000 ,    0381 ,  000.000 ,	 00005 ,    00021 ,	    00000 ,   000.068 ,  000.000 ,	   00173 ,	   00743 ,	 00000 ,    013.514 ,	 01097 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00019
2019-05-21 19:28:57 ,  000000.235 ,   000.587 ,  0000.028 ,	 0101.000 ,	  0000 ,    0383 ,  000.000 ,	 00136 ,    00302 ,	    00001 ,   000.061 ,  000.000 ,	   00173 ,	   00386 ,	 00000 ,    013.511 ,	 00598 ,    00000056 ,	   0000.00 ,	 0000.01 ,     00026
2019-05-21 19:29:57 ,  000000.226 ,   000.564 ,  0000.006 ,	 0022.430 ,	  0000 ,    0382 ,  000.000 ,	 00008 ,    00024 ,	    00001 ,   000.080 ,  000.001 ,	   00007 ,	   00021 ,	 00000 ,    013.497 ,	 00789 ,    00000127 ,	   0000.01 ,	 0000.03 ,     00021
2019-05-21 19:30:57 ,  000001.007 ,   002.516 ,  0000.759 ,	 0088.100 ,	  0001 ,    0381 ,  001.000 ,	 00449 ,    01924 ,	    00003 ,   003.693 ,  000.001 ,	   00177 ,	   00759 ,	 00000 ,    013.499 ,	 01110 ,    00000011 ,	   0000.00 ,	 0000.00 ,     01915
2019-05-21 19:31:57 ,  000000.550 ,   001.375 ,  0000.375 ,	 0099.800 ,	  0000 ,    0380 ,  000.000 ,	 00314 ,    01345 ,	    00002 ,   001.613 ,  000.000 ,	   00175 ,	   00752 ,	 00000 ,    013.499 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     01335
2019-05-21 19:32:57 ,  000000.209 ,   000.522 ,  0000.013 ,	 0093.960 ,	  0000 ,    0380 ,  000.000 ,	 00005 ,    00021 ,	    00000 ,   000.058 ,  000.000 ,	   00173 ,	   00743 ,	 00000 ,    013.499 ,	 01097 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00019
2019-05-21 19:33:57 ,  000000.210 ,   000.525 ,  0000.012 ,	 0095.900 ,	  0000 ,    0380 ,  000.000 ,	 00006 ,    00025 ,	    00000 ,   000.052 ,  000.000 ,	   00089 ,	   00381 ,	 00000 ,    013.499 ,	 01103 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00023
2019-05-21 19:34:57 ,  000000.334 ,   000.834 ,  0000.116 ,	 0041.860 ,	  0000 ,    0382 ,  001.000 ,	 00009 ,    00035 ,	    00000 ,   001.105 ,  000.002 ,	   00121 ,	   00483 ,	 00000 ,    013.490 ,	 01031 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00024
2019-05-21 19:35:57 ,  000000.242 ,   000.605 ,  0000.028 ,	 0064.550 ,	  0000 ,    0380 ,  000.000 ,	 00008 ,    00033 ,	    00000 ,   000.188 ,  000.000 ,	   00060 ,	   00258 ,	 00000 ,    013.492 ,	 01113 ,    00000029 ,	   0000.00 ,	 0000.01 ,     00030
2019-05-21 19:36:57 ,  000000.231 ,   000.578 ,  0000.031 ,	 0083.680 ,	  0000 ,    0380 ,  000.000 ,	 00005 ,    00020 ,	    00000 ,   000.161 ,  000.000 ,	   00173 ,	   00743 ,	 00000 ,    013.492 ,	 01095 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00018
2019-05-21 19:37:57 ,  000000.281 ,   000.703 ,  0000.039 ,	 0097.430 ,	  0000 ,    0380 ,  000.000 ,	 00005 ,    00022 ,	    00000 ,   000.171 ,  000.000 ,	   00174 ,	   00744 ,	 00000 ,    013.492 ,	 01097 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-21 19:38:57 ,  000000.246 ,   000.615 ,  0000.032 ,	 0093.180 ,	  0000 ,    0380 ,  000.000 ,	 00006 ,    00025 ,	    00000 ,   000.149 ,  000.000 ,	   00174 ,	   00744 ,	 00000 ,    013.492 ,	 01104 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00023
2019-05-21 19:39:57 ,  000000.204 ,   000.509 ,  0000.004 ,	 0020.500 ,	  0000 ,    0380 ,  000.000 ,	 00005 ,    00021 ,	    00001 ,   000.086 ,  000.001 ,	   00007 ,	   00028 ,	 00000 ,    013.493 ,	 01029 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-21 19:40:57 ,  000001.011 ,   002.527 ,  0000.779 ,	 0083.820 ,	  0001 ,    0381 ,  001.000 ,	 00395 ,    01692 ,	    00002 ,   003.985 ,  000.001 ,	   00174 ,	   00746 ,	 00000 ,    013.492 ,	 01112 ,    00000011 ,	   0000.00 ,	 0000.00 ,     01690
2019-05-21 19:41:57 ,  000000.822 ,   002.053 ,  0000.616 ,	 0081.060 ,	  0001 ,    0380 ,  001.000 ,	 00381 ,    01634 ,	    00006 ,   003.259 ,  000.001 ,	   00066 ,	   00283 ,	 00000 ,    013.452 ,	 01105 ,    00000009 ,	   0000.00 ,	 0000.00 ,     01575
2019-05-21 19:42:57 ,  000000.633 ,   001.581 ,  0000.416 ,	 0041.940 ,	  0001 ,    0380 ,  001.000 ,	 00005 ,    00023 ,	    00000 ,   004.511 ,  000.007 ,	   00115 ,	   00524 ,	 00000 ,    013.452 ,	 01163 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-21 19:43:56 ,  000000.740 ,   001.848 ,  0000.493 ,	 0050.200 ,	  0001 ,    0380 ,  001.000 ,	 00006 ,    00026 ,	    00000 ,   004.217 ,  000.011 ,	   00062 ,	   00267 ,	 00000 ,    013.452 ,	 01102 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00024
2019-05-21 19:44:56 ,  000000.566 ,   001.415 ,  0000.342 ,	 0052.530 ,	  0001 ,    0382 ,  000.000 ,	 00006 ,    00024 ,	    00000 ,   002.606 ,  000.015 ,	   00013 ,	   00050 ,	 00000 ,    013.450 ,	 01036 ,    00000021 ,	   0000.00 ,	 0000.00 ,     00023
2019-05-21 19:45:56 ,  000000.241 ,   000.603 ,  0000.017 ,	 0093.060 ,	  0000 ,    0380 ,  000.000 ,	 00005 ,    00022 ,	    00000 ,   000.080 ,  000.000 ,	   00173 ,	   00743 ,	 00000 ,    013.452 ,	 01099 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-21 19:46:57 ,  000000.218 ,   000.544 ,  0000.018 ,	 0097.830 ,	  0000 ,    0380 ,  001.000 ,	 00004 ,    00019 ,	    00000 ,   000.079 ,  000.000 ,	   00173 ,	   00741 ,	 00000 ,    013.452 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00017
2019-05-21 19:47:57 ,  000000.230 ,   000.575 ,  0000.002 ,	 0051.390 ,	  0000 ,    0380 ,  000.000 ,	 00005 ,    00021 ,	    00001 ,   000.015 ,  000.000 ,	   00007 ,	   00028 ,	 00000 ,    013.452 ,	 01099 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00019
2019-05-21 19:48:57 ,  000000.213 ,   000.532 ,  0000.016 ,	 0087.800 ,	  0000 ,    0380 ,  000.000 ,	 00005 ,    00023 ,	    00000 ,   000.076 ,  000.000 ,	   00173 ,	   00742 ,	 00000 ,    013.452 ,	 01100 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00021
2019-05-21 19:49:57 ,  000000.322 ,   000.805 ,  0000.104 ,	 0040.650 ,	  0000 ,    0382 ,  001.000 ,	 00005 ,    00021 ,	    00000 ,   001.020 ,  000.004 ,	   00043 ,	   00170 ,	 00000 ,    013.450 ,	 01029 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-21 19:50:57 ,  000001.280 ,   003.199 ,  0001.029 ,	 0078.800 ,	  0001 ,    0381 ,  001.000 ,	 00437 ,    01873 ,	    00005 ,   005.602 ,  000.001 ,	   00093 ,	   00397 ,	 00000 ,    013.452 ,	 01127 ,    00000040 ,	   0000.00 ,	 0000.01 ,     01869
2019-05-21 19:51:57 ,  000000.829 ,   002.071 ,  0000.630 ,	 0075.200 ,	  0001 ,    0381 ,  000.000 ,	 00331 ,    01419 ,	    00002 ,   003.592 ,  000.001 ,	   00174 ,	   00746 ,	 00000 ,    013.440 ,	 01098 ,    00000008 ,	   0000.00 ,	 0000.00 ,     01407
2019-05-21 19:52:57 ,  000000.218 ,   000.545 ,  0000.013 ,	 0086.290 ,	  0000 ,    0381 ,  000.000 ,	 00005 ,    00022 ,	    00001 ,   000.063 ,  000.000 ,	   00007 ,	   00031 ,	 00000 ,    013.440 ,	 01097 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00020
2019-05-21 19:53:57 ,  000000.257 ,   000.643 ,  0000.044 ,	 0094.640 ,	  0000 ,    0381 ,  000.000 ,	 00007 ,    00028 ,	    00000 ,   000.198 ,  000.000 ,	   00120 ,	   00513 ,	 00000 ,    013.440 ,	 01102 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00026
2019-05-21 19:54:57 ,  000000.401 ,   001.002 ,  0000.168 ,	 0057.010 ,	  0000 ,    0383 ,  000.000 ,	 00010 ,    00038 ,	    00000 ,   001.177 ,  000.001 ,	   00175 ,	   00700 ,	 00000 ,    013.431 ,	 01043 ,    00000027 ,	   0000.00 ,	 0000.01 ,     00031
2019-05-21 19:55:57 ,  000000.210 ,   000.525 ,  0000.015 ,	 0098.680 ,	  0000 ,    0381 ,  000.000 ,	 00005 ,    00021 ,	    00000 ,   000.064 ,  000.000 ,	   00173 ,	   00742 ,	 00000 ,    013.433 ,	 01100 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00018
2019-05-21 19:56:57 ,  000000.198 ,   000.496 ,  0000.012 ,	 0110.390 ,	  0000 ,    0381 ,  000.000 ,	 00004 ,    00019 ,	    00000 ,   000.048 ,  000.000 ,	   00173 ,	   00741 ,	 00000 ,    013.433 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00017
2019-05-21 19:57:57 ,  000000.246 ,   000.616 ,  0000.013 ,	 0092.340 ,	  0000 ,    0381 ,  000.000 ,	 00005 ,    00021 ,	    00000 ,   000.062 ,  000.000 ,	   00173 ,	   00742 ,	 00000 ,    013.433 ,	 01097 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00019
2019-05-21 19:58:57 ,  000000.203 ,   000.507 ,  0000.003 ,	 0082.950 ,	  0000 ,    0381 ,  000.000 ,	 00005 ,    00023 ,	    00001 ,   000.015 ,  000.000 ,	   00006 ,	   00027 ,	 00000 ,    013.433 ,	 01100 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00021
