BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 17:58:51 ,  000004.651 ,   011.624 ,  0001.026 ,	 0098.770 ,	  0001 ,    0279 ,  003.000 ,	 00016 ,    00493 ,	    00001 ,   031.173 ,  000.013 ,	   00012 ,	   00351 ,	 00000 ,    019.411 ,	 07944 ,    00000222 ,	   0000.00 ,	 0000.10 ,     00287
2019-05-22 17:59:51 ,  000002.720 ,   006.799 ,  0001.315 ,	 0082.510 ,	  0002 ,    0287 ,  003.000 ,	 00519 ,    00107 ,	    00001 ,   000.329 ,  000.001 ,	   00378 ,	   00078 ,	 00005 ,    019.264 ,	 00088 ,    00000407 ,	   0001.51 ,	 0000.31 ,     00020
2019-05-22 18:00:51 ,  000002.112 ,   005.280 ,  0001.632 ,	 0086.780 ,	  0002 ,    0288 ,  004.000 ,	 00536 ,    01287 ,	    00002 ,   004.514 ,  000.001 ,	   00330 ,	   00793 ,	 00000 ,    019.260 ,	 00674 ,    00000205 ,	   0000.02 ,	 0000.04 ,     00683
2019-05-22 18:01:51 ,  000002.628 ,   006.567 ,  0002.290 ,	 0094.970 ,	  0002 ,    0291 ,  003.000 ,	 01935 ,    00173 ,	    00001 ,   000.216 ,  000.001 ,	   01725 ,	   00155 ,	 00011 ,    019.137 ,	 00041 ,    00000104 ,	   0000.22 ,	 0000.02 ,     00072
2019-05-22 18:02:51 ,  000001.265 ,   003.161 ,  0001.048 ,	 0099.680 ,	  0001 ,    0291 ,  001.000 ,	 00209 ,    00522 ,	    00001 ,   002.628 ,  000.003 ,	   00269 ,	   00672 ,	 00000 ,    019.136 ,	 00673 ,    00000284 ,	   0000.02 ,	 0000.06 ,     00069
2019-05-22 18:03:51 ,  000001.224 ,   003.060 ,  0001.004 ,	 0099.880 ,	  0001 ,    0291 ,  001.000 ,	 00005 ,    00025 ,	    00001 ,   005.483 ,  000.034 ,	   00006 ,	   00030 ,	 00000 ,    019.136 ,	 01394 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00018
2019-05-22 18:04:51 ,  000001.247 ,   003.116 ,  0001.003 ,	 0099.940 ,	  0001 ,    0293 ,  001.000 ,	 00003 ,    00017 ,	    00001 ,   005.016 ,  000.035 ,	   00003 ,	   00016 ,	 00000 ,    019.133 ,	 01284 ,    00000018 ,	   0000.01 ,	 0000.03 ,     00015
2019-05-22 18:05:51 ,  000001.654 ,   004.135 ,  0001.013 ,	 0099.830 ,	  0001 ,    0293 ,  002.000 ,	 00007 ,    00041 ,	    00001 ,   005.537 ,  000.023 ,	   00007 ,	   00040 ,	 00000 ,    019.130 ,	 01400 ,    00000016 ,	   0000.00 ,	 0000.01 ,     00029
2019-05-22 18:06:51 ,  000001.414 ,   003.534 ,  0001.047 ,	 0098.360 ,	  0001 ,    0292 ,  002.000 ,	 00009 ,    00047 ,	    00002 ,   005.804 ,  000.017 ,	   00004 ,	   00020 ,	 00000 ,    019.106 ,	 01406 ,    00000052 ,	   0000.01 ,	 0000.03 ,     00037
2019-05-22 18:07:51 ,  000001.251 ,   003.126 ,  0001.010 ,	 0099.900 ,	  0001 ,    0292 ,  001.000 ,	 00023 ,    00128 ,	    00007 ,   005.517 ,  000.011 ,	   00003 ,	   00018 ,	 00000 ,    019.109 ,	 01667 ,    00000464 ,	   0000.01 ,	 0000.07 ,     00120
2019-05-22 18:08:51 ,  000001.248 ,   003.119 ,  0001.003 ,	 0099.840 ,	  0001 ,    0292 ,  001.000 ,	 00004 ,    00018 ,	    00001 ,   005.022 ,  000.034 ,	   00003 ,	   00017 ,	 00000 ,    019.103 ,	 01280 ,    00000016 ,	   0000.00 ,	 0000.00 ,     00016
2019-05-22 18:09:51 ,  000001.201 ,   003.001 ,  0001.002 ,	 0099.880 ,	  0001 ,    0294 ,  001.000 ,	 00004 ,    00018 ,	    00001 ,   005.018 ,  000.034 ,	   00003 ,	   00017 ,	 00000 ,    019.101 ,	 01285 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00016
