BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 02:58:52 ,  000000.459 ,   001.147 ,  0000.199 ,	 0085.830 ,	  0000 ,    0354 ,  000.000 ,	 00816 ,    00034 ,	    00001 ,   000.010 ,  000.000 ,	   00963 ,	   00040 ,	 00024 ,    015.080 ,	 00015 ,    00000085 ,	   0000.35 ,	 0000.02 ,     00000
2019-05-23 02:59:52 ,  000002.637 ,   006.589 ,  0000.207 ,	 0065.300 ,	  0000 ,    0369 ,  007.000 ,	 00786 ,    00035 ,	    00001 ,   000.014 ,  000.000 ,	   00917 ,	   00041 ,	 00022 ,    015.075 ,	 00019 ,    00000155 ,	   0001.75 ,	 0000.08 ,     00002
2019-05-23 03:00:52 ,  000005.044 ,   012.609 ,  0000.682 ,	 0077.500 ,	  0001 ,    0368 ,  006.000 ,	 01044 ,    00050 ,	    00001 ,   000.042 ,  000.000 ,	   00893 ,	   00042 ,	 00021 ,    015.072 ,	 00017 ,    00000091 ,	   0000.32 ,	 0000.02 ,     00014
2019-05-23 03:01:52 ,  000005.786 ,   014.462 ,  0000.924 ,	 0096.650 ,	  0001 ,    0367 ,  010.000 ,	 01516 ,    00054 ,	    00001 ,   000.034 ,  000.000 ,	   01131 ,	   00040 ,	 00028 ,    015.061 ,	 00014 ,    00000086 ,	   0000.41 ,	 0000.02 ,     00020
2019-05-23 03:02:52 ,  000006.369 ,   015.922 ,  0000.184 ,	 0084.660 ,	  0000 ,    0367 ,  004.000 ,	 00960 ,    00035 ,	    00001 ,   000.008 ,  000.000 ,	   01113 ,	   00041 ,	 00027 ,    015.062 ,	 00014 ,    00000089 ,	   0000.42 ,	 0000.02 ,     00000
2019-05-23 03:03:52 ,  000003.041 ,   007.602 ,  0000.188 ,	 0078.810 ,	  0000 ,    0367 ,  001.000 ,	 00894 ,    00033 ,	    00001 ,   000.009 ,  000.000 ,	   01052 ,	   00039 ,	 00027 ,    015.056 ,	 00014 ,    00000082 ,	   0000.38 ,	 0000.01 ,     00000
2019-05-23 03:04:52 ,  000000.707 ,   001.766 ,  0000.228 ,	 0083.670 ,	  0000 ,    0355 ,  001.000 ,	 01053 ,    00036 ,	    00001 ,   000.009 ,  000.000 ,	   01216 ,	   00042 ,	 00029 ,    015.064 ,	 00014 ,    00000089 ,	   0000.45 ,	 0000.02 ,     00000
2019-05-23 03:05:51 ,  000000.561 ,   001.403 ,  0000.230 ,	 0097.030 ,	  0000 ,    0353 ,  001.000 ,	 00918 ,    00034 ,	    00001 ,   000.009 ,  000.000 ,	   01077 ,	   00040 ,	 00027 ,    015.051 ,	 00014 ,    00000086 ,	   0000.40 ,	 0000.02 ,     00000
2019-05-23 03:06:51 ,  000000.526 ,   001.315 ,  0000.243 ,	 0089.400 ,	  0000 ,    0353 ,  000.000 ,	 01154 ,    00035 ,	    00001 ,   000.008 ,  000.000 ,	   01350 ,	   00041 ,	 00033 ,    015.034 ,	 00013 ,    00000089 ,	   0000.50 ,	 0000.02 ,     00000
2019-05-23 03:07:51 ,  000000.560 ,   001.399 ,  0000.250 ,	 0090.520 ,	  0000 ,    0353 ,  000.000 ,	 01030 ,    00032 ,	    00001 ,   000.008 ,  000.000 ,	   01201 ,	   00037 ,	 00033 ,    015.044 ,	 00013 ,    00000080 ,	   0000.45 ,	 0000.01 ,     00001
2019-05-23 03:08:51 ,  000000.506 ,   001.265 ,  0000.239 ,	 0082.850 ,	  0000 ,    0353 ,  000.000 ,	 01098 ,    00036 ,	    00001 ,   000.009 ,  000.000 ,	   01284 ,	   00042 ,	 00031 ,    015.035 ,	 00013 ,    00000090 ,	   0000.47 ,	 0000.02 ,     00000
2019-05-23 03:09:51 ,  000000.496 ,   001.240 ,  0000.238 ,	 0091.670 ,	  0000 ,    0355 ,  000.000 ,	 01053 ,    00035 ,	    00001 ,   000.009 ,  000.000 ,	   01230 ,	   00041 ,	 00030 ,    015.022 ,	 00013 ,    00000089 ,	   0000.46 ,	 0000.02 ,     00000
2019-05-23 03:10:51 ,  000001.038 ,   002.596 ,  0000.768 ,	 0077.860 ,	  0001 ,    0354 ,  001.000 ,	 01247 ,    00043 ,	    00001 ,   000.034 ,  000.001 ,	   01177 ,	   00041 ,	 00029 ,    015.018 ,	 00014 ,    00000089 ,	   0000.44 ,	 0000.02 ,     00009
2019-05-23 03:11:51 ,  000001.318 ,   003.295 ,  0001.109 ,	 0097.010 ,	  0001 ,    0353 ,  000.000 ,	 01548 ,    00056 ,	    00001 ,   000.041 ,  000.000 ,	   01115 ,	   00040 ,	 00028 ,    015.016 ,	 00014 ,    00000085 ,	   0000.41 ,	 0000.02 ,     00022
2019-05-23 03:12:51 ,  000000.462 ,   001.155 ,  0000.223 ,	 0088.690 ,	  0000 ,    0353 ,  000.000 ,	 00998 ,    00033 ,	    00001 ,   000.008 ,  000.000 ,	   01188 ,	   00040 ,	 00030 ,    015.011 ,	 00014 ,    00000083 ,	   0000.43 ,	 0000.01 ,     00000
2019-05-23 03:13:51 ,  000000.522 ,   001.304 ,  0000.236 ,	 0082.200 ,	  0000 ,    0353 ,  000.000 ,	 01043 ,    00033 ,	    00001 ,   000.009 ,  000.000 ,	   01230 ,	   00039 ,	 00032 ,    015.057 ,	 00013 ,    00000083 ,	   0000.46 ,	 0000.01 ,     00000
2019-05-23 03:14:51 ,  000000.536 ,   001.341 ,  0000.266 ,	 0091.360 ,	  0000 ,    0355 ,  000.000 ,	 01188 ,    00035 ,	    00001 ,   000.009 ,  000.000 ,	   01391 ,	   00041 ,	 00034 ,    015.042 ,	 00013 ,    00000088 ,	   0000.51 ,	 0000.02 ,     00000
2019-05-23 03:15:51 ,  000000.542 ,   001.354 ,  0000.278 ,	 0091.730 ,	  0000 ,    0353 ,  001.000 ,	 01230 ,    00033 ,	    00001 ,   000.008 ,  000.000 ,	   01448 ,	   00039 ,	 00037 ,    015.033 ,	 00012 ,    00000083 ,	   0000.53 ,	 0000.01 ,     00000
2019-05-23 03:16:51 ,  000000.492 ,   001.228 ,  0000.248 ,	 0089.440 ,	  0000 ,    0353 ,  001.000 ,	 01132 ,    00032 ,	    00001 ,   000.008 ,  000.000 ,	   01345 ,	   00038 ,	 00035 ,    015.038 ,	 00012 ,    00000079 ,	   0000.47 ,	 0000.01 ,     00000
2019-05-23 03:17:51 ,  000000.607 ,   001.517 ,  0000.286 ,	 0090.130 ,	  0000 ,    0353 ,  001.000 ,	 01347 ,    00033 ,	    00001 ,   000.008 ,  000.000 ,	   01579 ,	   00039 ,	 00040 ,    015.058 ,	 00011 ,    00000082 ,	   0000.57 ,	 0000.01 ,     00000
2019-05-23 03:18:51 ,  000000.559 ,   001.397 ,  0000.291 ,	 0092.860 ,	  0000 ,    0354 ,  001.000 ,	 01248 ,    00033 ,	    00001 ,   000.008 ,  000.000 ,	   01474 ,	   00039 ,	 00038 ,    015.043 ,	 00012 ,    00000081 ,	   0000.53 ,	 0000.01 ,     00000
