BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 22:58:26 ,  000002.588 ,   006.468 ,  0001.001 ,	 0099.970 ,	  0001 ,    0224 ,  002.000 ,	 00003 ,    00014 ,	    00001 ,   005.007 ,  000.038 ,	   00003 ,	   00015 ,	 00000 ,    019.736 ,	 01277 ,    00000008 ,	   0000.00 ,	 0000.00 ,     00012
2019-05-23 22:59:26 ,  000002.885 ,   007.211 ,  0001.005 ,	 0099.510 ,	  0001 ,    0227 ,  003.000 ,	 00024 ,    00051 ,	    00005 ,   002.165 ,  000.011 ,	   00004 ,	   00010 ,	 00000 ,    019.719 ,	 00698 ,    00003531 ,	   0001.45 ,	 0003.11 ,     00037
2019-05-23 23:00:26 ,  000004.182 ,   010.455 ,  0001.027 ,	 0096.830 ,	  0001 ,    0224 ,  006.000 ,	 00010 ,    00044 ,	    00003 ,   004.546 ,  000.021 ,	   00004 ,	   00016 ,	 00000 ,    019.724 ,	 01100 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00043
2019-05-23 23:01:26 ,  000004.785 ,   011.962 ,  0002.226 ,	 0086.320 ,	  0003 ,    0224 ,  004.000 ,	 00547 ,    02524 ,	    00154 ,   011.903 ,  000.002 ,	   00004 ,	   00016 ,	 00000 ,    019.724 ,	 01183 ,    00000010 ,	   0000.00 ,	 0000.02 ,     02522
2019-05-23 23:02:26 ,  000003.090 ,   007.723 ,  0001.513 ,	 0098.470 ,	  0002 ,    0223 ,  002.000 ,	 00349 ,    01498 ,	    00103 ,   006.584 ,  000.001 ,	   00003 ,	   00015 ,	 00000 ,    019.724 ,	 01099 ,    00000012 ,	   0000.00 ,	 0000.00 ,     01495
2019-05-23 23:03:26 ,  000002.884 ,   007.210 ,  0001.004 ,	 0099.950 ,	  0001 ,    0223 ,  002.000 ,	 00004 ,    00017 ,	    00001 ,   004.638 ,  000.034 ,	   00003 ,	   00016 ,	 00000 ,    019.724 ,	 01195 ,    00000011 ,	   0000.00 ,	 0000.00 ,     00014
2019-05-23 23:04:26 ,  000002.336 ,   005.837 ,  0001.020 ,	 0099.510 ,	  0001 ,    0225 ,  002.000 ,	 00007 ,    00029 ,	    00002 ,   004.322 ,  000.024 ,	   00004 ,	   00018 ,	 00000 ,    019.722 ,	 01089 ,    00000076 ,	   0000.00 ,	 0000.01 ,     00022
2019-05-23 23:05:25 ,  000002.469 ,   006.170 ,  0001.003 ,	 0099.970 ,	  0001 ,    0223 ,  002.000 ,	 00003 ,    00014 ,	    00001 ,   004.631 ,  000.037 ,	   00003 ,	   00015 ,	 00000 ,    019.724 ,	 01185 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00012
2019-05-23 23:06:25 ,  000002.978 ,   007.443 ,  0001.010 ,	 0099.860 ,	  0001 ,    0223 ,  004.000 ,	 00003 ,    00014 ,	    00001 ,   004.334 ,  000.037 ,	   00004 ,	   00015 ,	 00000 ,    019.724 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00012
2019-05-23 23:07:25 ,  000002.753 ,   006.882 ,  0001.012 ,	 0098.290 ,	  0001 ,    0223 ,  003.000 ,	 00003 ,    00016 ,	    00001 ,   004.752 ,  000.036 ,	   00004 ,	   00017 ,	 00000 ,    019.724 ,	 01182 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00013
2019-05-23 23:08:25 ,  000003.063 ,   007.656 ,  0001.001 ,	 0099.710 ,	  0001 ,    0223 ,  002.000 ,	 00003 ,    00014 ,	    00001 ,   004.302 ,  000.037 ,	   00004 ,	   00016 ,	 00000 ,    019.724 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00011
2019-05-23 23:09:25 ,  000003.008 ,   007.519 ,  0001.004 ,	 0099.760 ,	  0001 ,    0225 ,  002.000 ,	 00010 ,    00045 ,	    00002 ,   004.646 ,  000.022 ,	   00004 ,	   00019 ,	 00000 ,    019.722 ,	 01247 ,    00000136 ,	   0000.00 ,	 0000.02 ,     00040
2019-05-23 23:10:25 ,  000002.855 ,   007.135 ,  0001.002 ,	 0100.010 ,	  0001 ,    0224 ,  005.000 ,	 00007 ,    00029 ,	    00002 ,   004.293 ,  000.026 ,	   00004 ,	   00015 ,	 00000 ,    019.724 ,	 01099 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00027
2019-05-23 23:11:25 ,  000004.376 ,   010.939 ,  0002.248 ,	 0085.650 ,	  0003 ,    0224 ,  004.000 ,	 00540 ,    02314 ,	    00164 ,   011.250 ,  000.002 ,	   00003 ,	   00014 ,	 00000 ,    019.724 ,	 01094 ,    00000008 ,	   0000.00 ,	 0000.00 ,     02312
2019-05-23 23:12:25 ,  000003.768 ,   009.420 ,  0001.499 ,	 0098.530 ,	  0002 ,    0223 ,  002.000 ,	 00360 ,    01661 ,	    00105 ,   007.024 ,  000.001 ,	   00003 ,	   00016 ,	 00000 ,    019.724 ,	 01183 ,    00000013 ,	   0000.00 ,	 0000.00 ,     01659
2019-05-23 23:13:25 ,  000003.067 ,   007.667 ,  0001.000 ,	 0099.610 ,	  0001 ,    0223 ,  008.000 ,	 00003 ,    00016 ,	    00001 ,   004.632 ,  000.035 ,	   00003 ,	   00015 ,	 00000 ,    019.724 ,	 01193 ,    00000008 ,	   0000.00 ,	 0000.00 ,     00013
2019-05-23 23:14:25 ,  000003.100 ,   007.749 ,  0001.003 ,	 0099.660 ,	  0001 ,    0225 ,  009.000 ,	 00005 ,    00018 ,	    00001 ,   004.027 ,  000.031 ,	   00004 ,	   00017 ,	 00000 ,    019.722 ,	 01032 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00017
2019-05-23 23:15:25 ,  000003.234 ,   008.084 ,  0001.000 ,	 0099.830 ,	  0001 ,    0223 ,  004.000 ,	 00003 ,    00014 ,	    00001 ,   004.622 ,  000.037 ,	   00003 ,	   00015 ,	 00000 ,    019.724 ,	 01181 ,    00000010 ,	   0000.00 ,	 0000.00 ,     00012
2019-05-23 23:16:25 ,  000003.176 ,   007.939 ,  0001.001 ,	 0099.950 ,	  0001 ,    0223 ,  002.000 ,	 00003 ,    00012 ,	    00001 ,   004.292 ,  000.038 ,	   00003 ,	   00013 ,	 00000 ,    019.724 ,	 01094 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00010
2019-05-23 23:17:25 ,  000002.761 ,   006.900 ,  0001.002 ,	 0098.130 ,	  0001 ,    0223 ,  003.000 ,	 00003 ,    00014 ,	    00001 ,   004.379 ,  000.036 ,	   00003 ,	   00014 ,	 00000 ,    019.724 ,	 01098 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00012
