BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 10:58:26 ,  000003.265 ,   008.162 ,  0000.623 ,	 0082.660 ,	  0001 ,    0366 ,  002.000 ,	 00257 ,    00315 ,	    00001 ,   000.923 ,  000.002 ,	   00384 ,	   00470 ,	 00001 ,    015.100 ,	 00317 ,    00000022 ,	   0000.01 ,	 0000.01 ,     00075
2019-05-23 10:59:26 ,  000003.411 ,   008.511 ,  0000.640 ,	 0058.950 ,	  0001 ,    0584 ,  056.000 ,	 01511 ,    00057 ,	    00003 ,   000.041 ,  000.000 ,	   00599 ,	   00023 ,	 00026 ,    014.824 ,	 00040 ,    00000090 ,	   0000.39 ,	 0000.02 ,     00027
2019-05-23 11:00:26 ,  000007.216 ,   018.067 ,  0006.975 ,	 0064.890 ,	  0011 ,    0375 ,  003.000 ,	 00191 ,    00156 ,	    00001 ,   008.762 ,  000.027 ,	   00216 ,	   00176 ,	 00001 ,    014.977 ,	 00286 ,    00003063 ,	   0001.82 ,	 0001.49 ,     00066
2019-05-23 11:01:26 ,  000004.465 ,   011.161 ,  0004.071 ,	 0086.080 ,	  0005 ,    0375 ,  002.000 ,	 00701 ,    01168 ,	    00004 ,   007.885 ,  000.002 ,	   00174 ,	   00290 ,	 00001 ,    014.973 ,	 00470 ,    00014952 ,	   0001.76 ,	 0002.93 ,     00963
2019-05-23 11:02:26 ,  000003.524 ,   008.807 ,  0003.220 ,	 0091.880 ,	  0004 ,    0374 ,  003.000 ,	 00562 ,    00341 ,	    00002 ,   002.124 ,  000.003 ,	   00318 ,	   00193 ,	 00002 ,    014.926 ,	 00170 ,    00003499 ,	   0001.07 ,	 0000.65 ,     00201
2019-05-23 11:03:26 ,  000002.079 ,   005.195 ,  0001.722 ,	 0079.000 ,	  0002 ,    0374 ,  002.000 ,	 00193 ,    00129 ,	    00001 ,   001.453 ,  000.007 ,	   00237 ,	   00158 ,	 00002 ,    014.912 ,	 00179 ,    00000148 ,	   0000.06 ,	 0000.04 ,     00023
2019-05-23 11:04:26 ,  000003.191 ,   007.974 ,  0002.551 ,	 0088.560 ,	  0003 ,    0382 ,  005.000 ,	 00335 ,    00110 ,	    00001 ,   000.950 ,  000.005 ,	   00384 ,	   00127 ,	 00003 ,    014.808 ,	 00094 ,    00000114 ,	   0000.07 ,	 0000.02 ,     00019
2019-05-23 11:05:26 ,  000005.149 ,   012.870 ,  0003.762 ,	 0092.210 ,	  0004 ,    0374 ,  002.000 ,	 00369 ,    00270 ,	    00001 ,   002.985 ,  000.007 ,	   00486 ,	   00356 ,	 00001 ,    014.794 ,	 00206 ,    00001336 ,	   0000.41 ,	 0000.30 ,     00054
2019-05-23 11:06:26 ,  000003.017 ,   007.542 ,  0001.624 ,	 0089.070 ,	  0002 ,    0383 ,  005.000 ,	 00317 ,    00133 ,	    00001 ,   000.765 ,  000.003 ,	   00380 ,	   00160 ,	 00002 ,    014.733 ,	 00117 ,    00000463 ,	   0000.20 ,	 0000.08 ,     00029
2019-05-23 11:07:26 ,  000005.383 ,   013.457 ,  0004.040 ,	 0085.000 ,	  0005 ,    0374 ,  003.000 ,	 00387 ,    00084 ,	    00001 ,   001.037 ,  000.007 ,	   00506 ,	   00111 ,	 00005 ,    014.664 ,	 00065 ,    00000616 ,	   0000.55 ,	 0000.12 ,     00024
2019-05-23 11:08:26 ,  000009.197 ,   022.990 ,  0007.557 ,	 0093.230 ,	  0008 ,    0398 ,  012.000 ,	 00517 ,    00608 ,	    00001 ,   009.536 ,  000.011 ,	   00572 ,	   00673 ,	 00001 ,    014.654 ,	 00409 ,    00002819 ,	   0000.43 ,	 0000.51 ,     00100
2019-05-23 11:09:26 ,  000010.364 ,   025.907 ,  0009.509 ,	 0094.950 ,	  0010 ,    0400 ,  003.000 ,	 00356 ,    00189 ,	    00001 ,   005.317 ,  000.020 ,	   00458 ,	   00243 ,	 00002 ,    014.654 ,	 00144 ,    00000531 ,	   0000.23 ,	 0000.12 ,     00034
2019-05-23 11:10:26 ,  000006.288 ,   015.717 ,  0005.902 ,	 0082.960 ,	  0007 ,    0400 ,  003.000 ,	 01092 ,    00508 ,	    00001 ,   003.309 ,  000.005 ,	   01311 ,	   00610 ,	 00002 ,    014.612 ,	 00129 ,    00000660 ,	   0000.27 ,	 0000.12 ,     00058
2019-05-23 11:11:26 ,  000005.626 ,   014.059 ,  0003.272 ,	 0081.940 ,	  0004 ,    0381 ,  009.000 ,	 01784 ,    00493 ,	    00001 ,   001.104 ,  000.001 ,	   01436 ,	   00397 ,	 00004 ,    014.591 ,	 00079 ,    00000718 ,	   0000.53 ,	 0000.15 ,     00195
2019-05-23 11:12:26 ,  000008.532 ,   021.328 ,  0002.787 ,	 0092.440 ,	  0003 ,    0389 ,  012.000 ,	 00721 ,    00201 ,	    00001 ,   000.841 ,  000.002 ,	   00516 ,	   00144 ,	 00004 ,    014.520 ,	 00079 ,    00000188 ,	   0000.13 ,	 0000.04 ,     00111
2019-05-23 11:13:26 ,  000011.346 ,   028.363 ,  0005.504 ,	 0089.130 ,	  0006 ,    0398 ,  016.000 ,	 00433 ,    00174 ,	    00001 ,   002.487 ,  000.010 ,	   00548 ,	   00221 ,	 00002 ,    014.500 ,	 00111 ,    00000241 ,	   0000.12 ,	 0000.05 ,     00034
2019-05-23 11:14:26 ,  000012.707 ,   031.769 ,  0006.936 ,	 0091.280 ,	  0008 ,    0400 ,  015.000 ,	 00309 ,    00882 ,	    00001 ,   021.720 ,  000.015 ,	   00391 ,	   01117 ,	 00000 ,    014.497 ,	 01058 ,    00251664 ,	   0009.17 ,	 0026.20 ,     00116
2019-05-23 11:15:26 ,  000009.356 ,   023.389 ,  0003.659 ,	 0084.210 ,	  0004 ,    0398 ,  008.000 ,	 00528 ,    00610 ,	    00001 ,   005.013 ,  000.006 ,	   00678 ,	   00783 ,	 00001 ,    014.498 ,	 00437 ,    00138838 ,	   0012.45 ,	 0014.37 ,     00095
2019-05-23 11:16:26 ,  000007.688 ,   019.220 ,  0001.706 ,	 0075.570 ,	  0002 ,    0402 ,  008.000 ,	 00687 ,    00458 ,	    00001 ,   001.505 ,  000.003 ,	   00838 ,	   00559 ,	 00002 ,    014.494 ,	 00212 ,    00093333 ,	   0014.50 ,	 0009.67 ,     00049
2019-05-23 11:17:26 ,  000007.413 ,   018.528 ,  0001.408 ,	 0078.620 ,	  0002 ,    0398 ,  008.000 ,	 01010 ,    00281 ,	    00001 ,   000.498 ,  000.001 ,	   01213 ,	   00337 ,	 00004 ,    014.494 ,	 00093 ,    00040920 ,	   0015.29 ,	 0004.25 ,     00038
2019-05-23 11:18:26 ,  000010.533 ,   026.328 ,  0004.326 ,	 0091.110 ,	  0005 ,    0398 ,  015.000 ,	 00440 ,    00160 ,	    00001 ,   001.727 ,  000.008 ,	   00554 ,	   00202 ,	 00003 ,    014.491 ,	 00112 ,    00034007 ,	   0009.77 ,	 0003.55 ,     00028
