BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-21 07:58:57 ,  000002.319 ,   005.797 ,  0002.051 ,	 0092.140 ,	  0002 ,    0392 ,  002.000 ,	 00031 ,    00134 ,	    00000 ,   009.537 ,  000.001 ,	   01803 ,	   07728 ,	 00000 ,    015.764 ,	 01111 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00049
2019-05-21 07:59:57 ,  000006.555 ,   016.385 ,  0005.598 ,	 0071.010 ,	  0008 ,    0405 ,  015.000 ,	 15353 ,    00021 ,	    00001 ,   000.011 ,  000.000 ,	   19969 ,	   00028 ,	 00714 ,    015.611 ,	 00003 ,    00000023 ,	   0004.30 ,	 0000.01 ,     00001
2019-05-21 08:00:57 ,  000013.169 ,   032.923 ,  0011.625 ,	 0077.160 ,	  0015 ,    0417 ,  013.000 ,	 36727 ,    00025 ,	    00001 ,   000.010 ,  000.000 ,	   44901 ,	   00030 ,	 01484 ,    015.635 ,	 00003 ,    00000004 ,	   0000.95 ,	 0000.00 ,     00001
2019-05-21 08:01:57 ,  000009.570 ,   023.924 ,  0008.432 ,	 0077.600 ,	  0011 ,    0416 ,  007.000 ,	 29722 ,    00033 ,	    00001 ,   000.012 ,  000.000 ,	   36576 ,	   00041 ,	 00888 ,    015.622 ,	 00003 ,    00000007 ,	   0001.16 ,	 0000.00 ,     00001
2019-05-21 08:02:57 ,  000005.906 ,   014.764 ,  0005.117 ,	 0075.470 ,	  0007 ,    0416 ,  007.000 ,	 19252 ,    00052 ,	    00001 ,   000.018 ,  000.000 ,	   24127 ,	   00066 ,	 00368 ,    015.613 ,	 00004 ,    00000004 ,	   0000.25 ,	 0000.00 ,     00000
2019-05-21 08:03:57 ,  000005.414 ,   013.534 ,  0004.677 ,	 0075.590 ,	  0006 ,    0416 ,  005.000 ,	 17615 ,    00089 ,	    00001 ,   000.031 ,  000.000 ,	   22321 ,	   00112 ,	 00199 ,    015.614 ,	 00004 ,    00000004 ,	   0000.15 ,	 0000.00 ,     00000
2019-05-21 08:04:57 ,  000004.618 ,   011.544 ,  0003.948 ,	 0075.710 ,	  0005 ,    0418 ,  004.000 ,	 13966 ,    00124 ,	    00001 ,   000.046 ,  000.000 ,	   17956 ,	   00160 ,	 00112 ,    015.614 ,	 00005 ,    00000004 ,	   0000.09 ,	 0000.00 ,     00000
2019-05-21 08:05:57 ,  000004.428 ,   011.069 ,  0003.801 ,	 0076.390 ,	  0005 ,    0416 ,  005.000 ,	 13140 ,    00142 ,	    00001 ,   000.054 ,  000.000 ,	   17013 ,	   00184 ,	 00092 ,    015.586 ,	 00006 ,    00000004 ,	   0000.07 ,	 0000.00 ,     00000
2019-05-21 08:06:57 ,  000004.100 ,   010.249 ,  0003.514 ,	 0074.400 ,	  0005 ,    0416 ,  004.000 ,	 11624 ,    00146 ,	    00001 ,   000.059 ,  000.000 ,	   15166 ,	   00191 ,	 00079 ,    015.549 ,	 00006 ,    00000005 ,	   0000.06 ,	 0000.00 ,     00001
2019-05-21 08:07:57 ,  000003.950 ,   009.874 ,  0003.336 ,	 0075.250 ,	  0004 ,    0416 ,  003.000 ,	 11041 ,    00168 ,	    00001 ,   000.068 ,  000.000 ,	   14159 ,	   00216 ,	 00066 ,    015.546 ,	 00007 ,    00000004 ,	   0000.05 ,	 0000.00 ,     00000
