BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 15:58:26 ,  000000.946 ,   002.365 ,  0000.585 ,	 0080.570 ,	  0001 ,    0362 ,  001.000 ,	 00465 ,    00931 ,	    00000 ,   001.453 ,  000.000 ,	   01822 ,	   03648 ,	 00000 ,    013.575 ,	 00523 ,    00000149 ,	   0000.01 ,	 0000.02 ,     00159
2019-05-23 15:59:26 ,  000000.923 ,   002.308 ,  0000.562 ,	 0086.000 ,	  0001 ,    0364 ,  001.000 ,	 00669 ,    00183 ,	    00000 ,   000.178 ,  000.000 ,	   02176 ,	   00594 ,	 00004 ,    013.573 ,	 00075 ,    00000039 ,	   0000.03 ,	 0000.01 ,     00041
2019-05-23 16:00:26 ,  000000.957 ,   002.391 ,  0000.513 ,	 0075.490 ,	  0001 ,    0362 ,  003.000 ,	 00570 ,    00248 ,	    00000 ,   000.295 ,  000.000 ,	   01935 ,	   00842 ,	 00002 ,    013.596 ,	 00145 ,    00000753 ,	   0001.49 ,	 0000.65 ,     00047
2019-05-23 16:01:26 ,  000010.209 ,   025.521 ,  0009.503 ,	 0063.480 ,	  0015 ,    0481 ,  018.000 ,	 01178 ,    00346 ,	    00001 ,   004.390 ,  000.004 ,	   02075 ,	   00608 ,	 00003 ,    013.591 ,	 00130 ,    00000038 ,	   0000.02 ,	 0000.01 ,     00177
2019-05-23 16:02:25 ,  000016.488 ,   041.220 ,  0016.130 ,	 0097.390 ,	  0017 ,    0481 ,  018.000 ,	 01261 ,    00357 ,	    00001 ,   004.687 ,  000.004 ,	   02307 ,	   00653 ,	 00004 ,    015.643 ,	 00182 ,    00000091 ,	   0000.06 ,	 0000.02 ,     00148
2019-05-23 16:03:25 ,  000017.166 ,   042.902 ,  0016.977 ,	 0098.800 ,	  0017 ,    0480 ,  042.000 ,	 01161 ,    00270 ,	    00000 ,   003.996 ,  000.006 ,	   02689 ,	   00625 ,	 00004 ,    015.636 ,	 00150 ,    00000053 ,	   0000.04 ,	 0000.01 ,     00034
2019-05-23 16:04:25 ,  000017.688 ,   044.228 ,  0016.996 ,	 0098.890 ,	  0017 ,    0482 ,  018.000 ,	 00641 ,    00102 ,	    00000 ,   002.721 ,  000.007 ,	   02124 ,	   00336 ,	 00006 ,    015.639 ,	 00102 ,    00000066 ,	   0000.08 ,	 0000.01 ,     00019
2019-05-23 16:05:25 ,  000015.835 ,   039.587 ,  0015.289 ,	 0072.360 ,	  0021 ,    0481 ,  017.000 ,	 00507 ,    00543 ,	    00000 ,   022.644 ,  000.009 ,	   01906 ,	   02043 ,	 00001 ,    015.640 ,	 00672 ,    00000056 ,	   0000.01 ,	 0000.02 ,     00048
2019-05-23 16:06:25 ,  000014.848 ,   037.122 ,  0013.429 ,	 0065.120 ,	  0021 ,    0481 ,  018.000 ,	 00447 ,    01117 ,	    00000 ,   051.575 ,  000.009 ,	   01871 ,	   04679 ,	 00000 ,    015.638 ,	 01525 ,    00000019 ,	   0000.00 ,	 0000.01 ,     00105
2019-05-23 16:07:26 ,  000017.565 ,   043.908 ,  0016.457 ,	 0090.740 ,	  0018 ,    0482 ,  041.000 ,	 00122 ,    00457 ,	    00000 ,   068.020 ,  000.009 ,	   01611 ,	   06042 ,	 00000 ,    015.637 ,	 02334 ,    00000024 ,	   0000.00 ,	 0000.01 ,     00043
2019-05-23 16:08:26 ,  000017.627 ,   044.071 ,  0016.518 ,	 0089.800 ,	  0018 ,    0480 ,  018.000 ,	 00135 ,    00507 ,	    00000 ,   068.999 ,  000.009 ,	   01700 ,	   06377 ,	 00000 ,    015.637 ,	 02411 ,    00000289 ,	   0000.01 ,	 0000.04 ,     00204
2019-05-23 16:09:26 ,  000018.212 ,   045.523 ,  0017.880 ,	 0099.380 ,	  0018 ,    0482 ,  019.000 ,	 00488 ,    00386 ,	    00000 ,   014.213 ,  000.007 ,	   02204 ,	   01741 ,	 00001 ,    015.630 ,	 00502 ,    00000015 ,	   0000.01 ,	 0000.00 ,     00021
2019-05-23 16:10:26 ,  000018.158 ,   045.394 ,  0017.534 ,	 0098.990 ,	  0018 ,    0480 ,  018.000 ,	 00759 ,    00549 ,	    00000 ,   012.804 ,  000.008 ,	   01879 ,	   01359 ,	 00001 ,    015.653 ,	 00454 ,    00000028 ,	   0000.01 ,	 0000.01 ,     00064
2019-05-23 16:11:26 ,  000018.470 ,   046.176 ,  0018.426 ,	 0096.040 ,	  0019 ,    0480 ,  043.000 ,	 01456 ,    00350 ,	    00001 ,   004.613 ,  000.006 ,	   01522 ,	   00366 ,	 00004 ,    015.645 ,	 00151 ,    00000068 ,	   0000.05 ,	 0000.01 ,     00134
2019-05-23 16:12:26 ,  000005.516 ,   013.789 ,  0005.227 ,	 0096.850 ,	  0005 ,    0479 ,  002.000 ,	 01500 ,    00530 ,	    00001 ,   001.906 ,  000.002 ,	   01558 ,	   00550 ,	 00003 ,    015.645 ,	 00118 ,    00000052 ,	   0000.03 ,	 0000.01 ,     00198
2019-05-23 16:13:26 ,  000002.095 ,   005.237 ,  0001.773 ,	 0097.640 ,	  0002 ,    0479 ,  002.000 ,	 00670 ,    00261 ,	    00001 ,   000.707 ,  000.002 ,	   01083 ,	   00422 ,	 00003 ,    015.646 ,	 00106 ,    00000077 ,	   0000.04 ,	 0000.02 ,     00033
