BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 20:58:51 ,  000007.762 ,   019.400 ,  0000.002 ,	 0057.850 ,	  0000 ,    0250 ,  008.000 ,	 00048 ,    00021 ,	    00017 ,   000.001 ,  000.000 ,	   00003 ,	   00001 ,	 00002 ,    018.783 ,	 00117 ,    00000008 ,	   0000.00 ,	 0000.00 ,     00004
2019-05-22 20:59:51 ,  000008.218 ,   020.542 ,  0000.381 ,	 0062.820 ,	  0001 ,    0265 ,  009.000 ,	 00127 ,    00033 ,	    00027 ,   000.159 ,  000.001 ,	   00005 ,	   00001 ,	 00004 ,    018.683 ,	 00075 ,    00000010 ,	   0000.01 ,	 0000.00 ,     00008
2019-05-22 21:00:51 ,  000009.667 ,   024.166 ,  0001.008 ,	 0063.220 ,	  0002 ,    0261 ,  010.000 ,	 00373 ,    00045 ,	    00005 ,   000.193 ,  000.001 ,	   00069 ,	   00008 ,	 00008 ,    018.654 ,	 00044 ,    00000211 ,	   0001.47 ,	 0000.18 ,     00030
2019-05-22 21:01:52 ,  000009.157 ,   022.889 ,  0002.139 ,	 0099.570 ,	  0002 ,    0260 ,  004.000 ,	 04902 ,    00022 ,	    00142 ,   000.010 ,  000.000 ,	   00035 ,	   00000 ,	 00225 ,    018.050 ,	 00007 ,    00000008 ,	   0000.22 ,	 0000.00 ,     00008
2019-05-22 21:02:52 ,  000003.932 ,   009.830 ,  0001.004 ,	 0098.130 ,	  0001 ,    0260 ,  004.000 ,	 00011 ,    00023 ,	    00004 ,   002.118 ,  000.005 ,	   00003 ,	   00006 ,	 00000 ,    018.053 ,	 00542 ,    00000077 ,	   0000.01 ,	 0000.01 ,     00010
2019-05-22 21:03:52 ,  000004.007 ,   010.014 ,  0000.987 ,	 0099.940 ,	  0001 ,    0260 ,  004.000 ,	 00005 ,    00010 ,	    00000 ,   001.911 ,  000.003 ,	   00107 ,	   00207 ,	 00001 ,    018.053 ,	 00497 ,    00000005 ,	   0000.00 ,	 0000.00 ,     00005
2019-05-22 21:04:52 ,  000003.866 ,   009.664 ,  0001.003 ,	 0099.930 ,	  0001 ,    0262 ,  004.000 ,	 00006 ,    00012 ,	    00002 ,   001.943 ,  000.005 ,	   00003 ,	   00007 ,	 00001 ,    018.051 ,	 00499 ,    00000009 ,	   0000.00 ,	 0000.00 ,     00006
2019-05-22 21:05:52 ,  000003.922 ,   009.802 ,  0001.012 ,	 0099.850 ,	  0001 ,    0260 ,  004.000 ,	 00006 ,    00012 ,	    00002 ,   002.097 ,  000.005 ,	   00003 ,	   00007 ,	 00000 ,    018.053 ,	 00533 ,    00000009 ,	   0000.01 ,	 0000.01 ,     00006
2019-05-22 21:06:52 ,  000004.042 ,   010.104 ,  0001.001 ,	 0099.170 ,	  0001 ,    0260 ,  004.000 ,	 00006 ,    00013 ,	    00002 ,   002.019 ,  000.005 ,	   00003 ,	   00006 ,	 00000 ,    018.053 ,	 00515 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00007
2019-05-22 21:07:52 ,  000004.075 ,   010.185 ,  0001.015 ,	 0098.180 ,	  0001 ,    0260 ,  004.000 ,	 00011 ,    00022 ,	    00003 ,   002.001 ,  000.005 ,	   00004 ,	   00007 ,	 00001 ,    018.053 ,	 00522 ,    00000067 ,	   0000.01 ,	 0000.01 ,     00015
2019-05-22 21:08:52 ,  000004.049 ,   010.121 ,  0001.001 ,	 0099.930 ,	  0001 ,    0260 ,  004.000 ,	 00005 ,    00010 ,	    00002 ,   001.939 ,  000.005 ,	   00003 ,	   00005 ,	 00001 ,    018.053 ,	 00496 ,    00000005 ,	   0000.00 ,	 0000.00 ,     00005
