BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-21 21:58:57 ,  000002.250 ,   005.624 ,  0001.001 ,	 0099.950 ,	  0001 ,    0287 ,  002.000 ,	 00005 ,    00012 ,	    00002 ,   002.310 ,  000.006 ,	   00003 ,	   00006 ,	 00000 ,    011.141 ,	 00591 ,    00000006 ,	   0000.00 ,	 0000.00 ,     00005
2019-05-21 21:59:57 ,  000008.892 ,   022.226 ,  0001.658 ,	 0086.890 ,	  0002 ,    0290 ,  008.000 ,	 00947 ,    00118 ,	    00214 ,   000.237 ,  000.000 ,	   00004 ,	   00001 ,	 00008 ,    010.725 ,	 00061 ,    00000553 ,	   0001.86 ,	 0000.23 ,     00016
2019-05-21 22:00:57 ,  000008.449 ,   021.119 ,  0002.582 ,	 0087.580 ,	  0003 ,    0290 ,  041.000 ,	 00503 ,    00331 ,	    00139 ,   001.943 ,  000.002 ,	   00004 ,	   00002 ,	 00002 ,    010.652 ,	 00192 ,    00000352 ,	   0000.08 ,	 0000.05 ,     00280
2019-05-21 22:01:57 ,  000005.507 ,   013.766 ,  0002.307 ,	 0094.300 ,	  0002 ,    0289 ,  006.000 ,	 00390 ,    00498 ,	    00136 ,   003.123 ,  000.002 ,	   00003 ,	   00004 ,	 00001 ,    010.644 ,	 00340 ,    00000087 ,	   0000.01 ,	 0000.01 ,     00467
2019-05-21 22:02:57 ,  000005.683 ,   014.204 ,  0001.901 ,	 0094.880 ,	  0002 ,    0289 ,  042.000 ,	 00006 ,    00013 ,	    00002 ,   004.624 ,  000.013 ,	   00003 ,	   00007 ,	 00000 ,    010.644 ,	 00592 ,    00000008 ,	   0000.00 ,	 0000.01 ,     00006
2019-05-21 22:03:57 ,  000006.423 ,   016.055 ,  0001.901 ,	 0094.920 ,	  0002 ,    0289 ,  006.000 ,	 00005 ,    00013 ,	    00002 ,   004.622 ,  000.013 ,	   00003 ,	   00007 ,	 00000 ,    010.644 ,	 00590 ,    00000006 ,	   0000.00 ,	 0000.00 ,     00006
2019-05-21 22:04:57 ,  000005.117 ,   012.791 ,  0001.918 ,	 0095.630 ,	  0002 ,    0291 ,  003.000 ,	 00007 ,    00015 ,	    00002 ,   004.298 ,  000.012 ,	   00004 ,	   00008 ,	 00000 ,    010.641 ,	 00555 ,    00000011 ,	   0000.00 ,	 0000.01 ,     00009
2019-05-21 22:05:57 ,  000003.740 ,   009.350 ,  0001.932 ,	 0095.220 ,	  0002 ,    0289 ,  004.000 ,	 00015 ,    00034 ,	    00004 ,   004.684 ,  000.011 ,	   00003 ,	   00008 ,	 00000 ,    010.642 ,	 00620 ,    00000090 ,	   0000.01 ,	 0000.01 ,     00019
2019-05-21 22:06:57 ,  000003.322 ,   008.304 ,  0001.919 ,	 0095.810 ,	  0002 ,    0289 ,  004.000 ,	 00006 ,    00013 ,	    00002 ,   004.623 ,  000.013 ,	   00003 ,	   00007 ,	 00000 ,    010.642 ,	 00591 ,    00000006 ,	   0000.00 ,	 0000.00 ,     00006
2019-05-21 22:07:57 ,  000003.169 ,   007.920 ,  0001.911 ,	 0094.920 ,	  0002 ,    0289 ,  002.000 ,	 00007 ,    00015 ,	    00002 ,   004.315 ,  000.012 ,	   00003 ,	   00007 ,	 00000 ,    010.636 ,	 00552 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00007
2019-05-21 22:08:57 ,  000002.925 ,   007.310 ,  0001.658 ,	 0082.740 ,	  0002 ,    0289 ,  003.000 ,	 00101 ,    00085 ,	    00034 ,   001.693 ,  000.002 ,	   00003 ,	   00002 ,	 00001 ,    010.569 ,	 00236 ,    00000432 ,	   0000.08 ,	 0000.07 ,     00014
