BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-21 20:58:57 ,  000002.023 ,   005.057 ,  0000.001 ,	 0057.430 ,	  0000 ,    0277 ,  002.000 ,	 00005 ,    00010 ,	    00002 ,   000.003 ,  000.000 ,	   00003 ,	   00005 ,	 00001 ,    011.254 ,	 00481 ,    00000005 ,	   0000.00 ,	 0000.00 ,     00005
2019-05-21 20:59:57 ,  000002.949 ,   007.371 ,  0000.397 ,	 0055.050 ,	  0001 ,    0288 ,  003.000 ,	 00071 ,    00099 ,	    00014 ,   001.007 ,  000.002 ,	   00005 ,	   00007 ,	 00001 ,    011.149 ,	 00465 ,    00002380 ,	   0001.47 ,	 0002.05 ,     00043
2019-05-21 21:00:57 ,  000004.035 ,   010.085 ,  0001.292 ,	 0066.900 ,	  0002 ,    0288 ,  004.000 ,	 00465 ,    00962 ,	    00007 ,   003.997 ,  000.001 ,	   00068 ,	   00141 ,	 00000 ,    011.149 ,	 00541 ,    00000040 ,	   0000.00 ,	 0000.01 ,     00953
2019-05-21 21:01:57 ,  000004.016 ,   010.038 ,  0001.266 ,	 0099.860 ,	  0001 ,    0287 ,  004.000 ,	 00302 ,    00646 ,	    00105 ,   002.717 ,  000.001 ,	   00003 ,	   00006 ,	 00000 ,    011.149 ,	 00549 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00640
2019-05-21 21:02:57 ,  000004.014 ,   010.033 ,  0001.037 ,	 0099.920 ,	  0001 ,    0287 ,  004.000 ,	 00006 ,    00011 ,	    00002 ,   002.008 ,  000.005 ,	   00003 ,	   00006 ,	 00001 ,    011.149 ,	 00497 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00005
2019-05-21 21:03:57 ,  000003.980 ,   009.948 ,  0000.954 ,	 0099.910 ,	  0001 ,    0287 ,  004.000 ,	 00005 ,    00011 ,	    00000 ,   001.975 ,  000.003 ,	   00107 ,	   00220 ,	 00000 ,    011.149 ,	 00530 ,    00000006 ,	   0000.00 ,	 0000.00 ,     00005
2019-05-21 21:04:57 ,  000003.886 ,   009.714 ,  0001.005 ,	 0098.150 ,	  0001 ,    0289 ,  004.000 ,	 00007 ,    00014 ,	    00002 ,   002.047 ,  000.005 ,	   00004 ,	   00008 ,	 00001 ,    011.146 ,	 00519 ,    00000012 ,	   0000.01 ,	 0000.01 ,     00009
2019-05-21 21:05:57 ,  000004.072 ,   010.178 ,  0001.044 ,	 0099.920 ,	  0001 ,    0287 ,  004.000 ,	 00010 ,    00021 ,	    00003 ,   002.091 ,  000.005 ,	   00003 ,	   00007 ,	 00000 ,    011.149 ,	 00533 ,    00000060 ,	   0000.00 ,	 0000.01 ,     00014
2019-05-21 21:06:57 ,  000003.909 ,   009.771 ,  0001.001 ,	 0099.870 ,	  0001 ,    0287 ,  004.000 ,	 00005 ,    00011 ,	    00002 ,   002.074 ,  000.005 ,	   00003 ,	   00006 ,	 00000 ,    011.149 ,	 00530 ,    00000006 ,	   0000.00 ,	 0000.00 ,     00006
2019-05-21 21:07:57 ,  000003.940 ,   009.849 ,  0001.012 ,	 0099.910 ,	  0001 ,    0287 ,  004.000 ,	 00006 ,    00012 ,	    00002 ,   002.095 ,  000.005 ,	   00003 ,	   00007 ,	 00000 ,    011.149 ,	 00532 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00006
2019-05-21 21:08:57 ,  000004.038 ,   010.093 ,  0000.969 ,	 0099.880 ,	  0001 ,    0287 ,  004.000 ,	 00005 ,    00011 ,	    00002 ,   001.940 ,  000.005 ,	   00003 ,	   00006 ,	 00001 ,    011.149 ,	 00514 ,    00000006 ,	   0000.00 ,	 0000.00 ,     00005
