BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 18:58:52 ,  000001.275 ,   003.186 ,  0001.000 ,	 0099.750 ,	  0001 ,    0276 ,  001.000 ,	 00005 ,    00026 ,	    00001 ,   005.470 ,  000.032 ,	   00005 ,	   00029 ,	 00000 ,    020.683 ,	 01395 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00017
2019-05-22 18:59:52 ,  000001.276 ,   003.189 ,  0001.001 ,	 0099.680 ,	  0001 ,    0277 ,  001.000 ,	 00023 ,    00055 ,	    00006 ,   002.409 ,  000.012 ,	   00004 ,	   00009 ,	 00000 ,    020.685 ,	 00782 ,    00004066 ,	   0001.45 ,	 0003.48 ,     00039
2019-05-22 19:00:52 ,  000001.815 ,   004.538 ,  0001.583 ,	 0093.820 ,	  0002 ,    0277 ,  002.000 ,	 00285 ,    01553 ,	    00083 ,   009.202 ,  000.002 ,	   00003 ,	   00019 ,	 00000 ,    020.686 ,	 01401 ,    00000016 ,	   0000.00 ,	 0000.00 ,     01551
2019-05-22 19:01:52 ,  000001.969 ,   004.921 ,  0001.786 ,	 0099.730 ,	  0002 ,    0277 ,  001.000 ,	 00541 ,    02951 ,	    00154 ,   009.772 ,  000.001 ,	   00004 ,	   00019 ,	 00000 ,    020.664 ,	 01417 ,    00000012 ,	   0000.00 ,	 0000.00 ,     02944
2019-05-22 19:02:52 ,  000001.227 ,   003.068 ,  0001.003 ,	 0098.130 ,	  0001 ,    0277 ,  001.000 ,	 00005 ,    00030 ,	    00002 ,   005.576 ,  000.027 ,	   00003 ,	   00017 ,	 00000 ,    020.664 ,	 01401 ,    00000088 ,	   0000.00 ,	 0000.01 ,     00020
2019-05-22 19:03:52 ,  000001.229 ,   003.072 ,  0001.002 ,	 0099.750 ,	  0001 ,    0277 ,  001.000 ,	 00004 ,    00019 ,	    00001 ,   005.481 ,  000.035 ,	   00004 ,	   00023 ,	 00000 ,    020.664 ,	 01395 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00016
2019-05-22 19:04:52 ,  000001.279 ,   003.196 ,  0001.004 ,	 0099.700 ,	  0001 ,    0279 ,  001.000 ,	 00004 ,    00018 ,	    00001 ,   005.036 ,  000.033 ,	   00004 ,	   00018 ,	 00000 ,    020.658 ,	 01301 ,    00000023 ,	   0000.01 ,	 0000.03 ,     00017
2019-05-22 19:05:52 ,  000001.299 ,   003.247 ,  0001.012 ,	 0099.830 ,	  0001 ,    0276 ,  001.000 ,	 00003 ,    00018 ,	    00001 ,   005.529 ,  000.036 ,	   00003 ,	   00019 ,	 00000 ,    020.664 ,	 01399 ,    00000012 ,	   0000.00 ,	 0000.01 ,     00015
2019-05-22 19:06:52 ,  000001.221 ,   003.052 ,  0001.002 ,	 0099.880 ,	  0001 ,    0276 ,  001.000 ,	 00004 ,    00020 ,	    00001 ,   005.471 ,  000.035 ,	   00003 ,	   00018 ,	 00000 ,    020.664 ,	 01399 ,    00000012 ,	   0000.00 ,	 0000.00 ,     00018
2019-05-22 19:07:52 ,  000001.270 ,   003.175 ,  0001.010 ,	 0098.000 ,	  0001 ,    0276 ,  001.000 ,	 00008 ,    00042 ,	    00002 ,   005.620 ,  000.025 ,	   00004 ,	   00020 ,	 00000 ,    020.664 ,	 01457 ,    00000152 ,	   0000.00 ,	 0000.02 ,     00038
2019-05-22 19:08:52 ,  000001.227 ,   003.068 ,  0001.001 ,	 0099.890 ,	  0001 ,    0276 ,  001.000 ,	 00003 ,    00017 ,	    00001 ,   005.470 ,  000.036 ,	   00003 ,	   00017 ,	 00000 ,    020.664 ,	 01396 ,    00000013 ,	   0000.00 ,	 0000.00 ,     00014
