BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-20 21:58:52 ,  000003.422 ,   008.554 ,  0001.218 ,	 0099.920 ,	  0001 ,    0287 ,  004.000 ,	 00076 ,    00162 ,	    00000 ,   002.613 ,  000.000 ,	   05001 ,	   10715 ,	 00000 ,    018.943 ,	 00582 ,    00000083 ,	   0000.01 ,	 0000.02 ,     00055
2019-05-20 21:59:52 ,  000009.223 ,   023.052 ,  0001.871 ,	 0090.920 ,	  0002 ,    0291 ,  010.000 ,	 01029 ,    00088 ,	    00000 ,   000.176 ,  000.000 ,	   04040 ,	   00346 ,	 00012 ,    018.175 ,	 00045 ,    00000564 ,	   0002.12 ,	 0000.18 ,     00013
2019-05-20 22:00:52 ,  000009.728 ,   024.317 ,  0003.415 ,	 0090.040 ,	  0004 ,    0291 ,  010.000 ,	 00879 ,    00128 ,	    00012 ,   000.554 ,  000.001 ,	   00072 ,	   00011 ,	 00007 ,    018.094 ,	 00052 ,    00000313 ,	   0000.35 ,	 0000.05 ,     00069
2019-05-20 22:01:52 ,  000006.762 ,   016.905 ,  0002.500 ,	 0082.730 ,	  0003 ,    0288 ,  005.000 ,	 00568 ,    00150 ,	    00008 ,   000.796 ,  000.001 ,	   00071 ,	   00019 ,	 00004 ,    018.012 ,	 00082 ,    00001326 ,	   0000.70 ,	 0000.19 ,     00085
2019-05-20 22:02:52 ,  000006.539 ,   016.345 ,  0001.965 ,	 0099.700 ,	  0002 ,    0288 ,  005.000 ,	 00071 ,    00091 ,	    00001 ,   002.516 ,  000.008 ,	   00069 ,	   00088 ,	 00001 ,    018.012 ,	 00327 ,    00000052 ,	   0000.03 ,	 0000.04 ,     00003
2019-05-20 22:03:52 ,  000006.186 ,   015.462 ,  0001.965 ,	 0099.790 ,	  0002 ,    0288 ,  006.000 ,	 00070 ,    00108 ,	    00001 ,   003.030 ,  000.008 ,	   00068 ,	   00105 ,	 00001 ,    018.012 ,	 00394 ,    00000062 ,	   0000.03 ,	 0000.05 ,     00004
2019-05-20 22:04:52 ,  000006.598 ,   016.492 ,  0001.971 ,	 0098.910 ,	  0002 ,    0290 ,  006.000 ,	 00082 ,    00150 ,	    00001 ,   003.624 ,  000.007 ,	   00069 ,	   00125 ,	 00001 ,    018.062 ,	 00500 ,    00000158 ,	   0000.04 ,	 0000.07 ,     00021
2019-05-20 22:05:52 ,  000006.645 ,   016.611 ,  0001.984 ,	 0099.850 ,	  0002 ,    0288 ,  007.000 ,	 00070 ,    00128 ,	    00001 ,   003.613 ,  000.008 ,	   00068 ,	   00124 ,	 00001 ,    018.064 ,	 00466 ,    00000073 ,	   0000.03 ,	 0000.05 ,     00005
2019-05-20 22:06:52 ,  000006.464 ,   016.157 ,  0001.965 ,	 0099.590 ,	  0002 ,    0288 ,  008.000 ,	 00071 ,    00137 ,	    00001 ,   003.820 ,  000.008 ,	   00068 ,	   00133 ,	 00001 ,    018.068 ,	 00500 ,    00000078 ,	   0000.03 ,	 0000.05 ,     00007
2019-05-20 22:07:52 ,  000005.537 ,   013.840 ,  0001.976 ,	 0099.760 ,	  0002 ,    0288 ,  004.000 ,	 00071 ,    00052 ,	    00001 ,   001.450 ,  000.008 ,	   00070 ,	   00051 ,	 00001 ,    018.068 ,	 00188 ,    00000029 ,	   0000.03 ,	 0000.02 ,     00002
2019-05-20 22:08:52 ,  000004.040 ,   010.099 ,  0001.969 ,	 0099.850 ,	  0002 ,    0289 ,  004.000 ,	 00071 ,    00115 ,	    00001 ,   003.197 ,  000.008 ,	   00069 ,	   00112 ,	 00001 ,    018.067 ,	 00417 ,    00000066 ,	   0000.03 ,	 0000.05 ,     00004
2019-05-20 22:09:52 ,  000003.940 ,   009.847 ,  0001.971 ,	 0098.830 ,	  0002 ,    0290 ,  004.000 ,	 00075 ,    00125 ,	    00001 ,   003.324 ,  000.008 ,	   00072 ,	   00120 ,	 00001 ,    018.066 ,	 00437 ,    00000073 ,	   0000.03 ,	 0000.05 ,     00007
2019-05-20 22:10:52 ,  000004.670 ,   011.672 ,  0002.680 ,	 0093.150 ,	  0003 ,    0288 ,  005.000 ,	 00379 ,    00668 ,	    00006 ,   005.078 ,  000.002 ,	   00067 ,	   00118 ,	 00001 ,    018.069 ,	 00453 ,    00000069 ,	   0000.03 ,	 0000.05 ,     00552
2019-05-20 22:11:52 ,  000004.448 ,   011.115 ,  0002.549 ,	 0099.790 ,	  0003 ,    0287 ,  004.000 ,	 00455 ,    00759 ,	    00007 ,   004.257 ,  000.002 ,	   00069 ,	   00115 ,	 00001 ,    018.069 ,	 00432 ,    00000069 ,	   0000.03 ,	 0000.05 ,     00646
2019-05-20 22:12:52 ,  000003.632 ,   009.078 ,  0001.676 ,	 0099.650 ,	  0002 ,    0287 ,  003.000 ,	 00057 ,    00024 ,	    00001 ,   000.701 ,  000.007 ,	   00057 ,	   00024 ,	 00002 ,    018.067 ,	 00109 ,    00000015 ,	   0000.03 ,	 0000.01 ,     00001
2019-05-20 22:13:52 ,  000002.645 ,   006.611 ,  0001.002 ,	 0099.920 ,	  0001 ,    0287 ,  002.000 ,	 00006 ,    00010 ,	    00002 ,   001.824 ,  000.005 ,	   00003 ,	   00005 ,	 00001 ,    018.067 ,	 00467 ,    00000007 ,	   0000.00 ,	 0000.00 ,     00005
