BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-24 03:58:26 ,  000000.708 ,   001.770 ,  0000.370 ,	 0086.130 ,	  0000 ,    0302 ,  000.000 ,	 01792 ,    00035 ,	    00001 ,   000.008 ,  000.000 ,	   02036 ,	   00040 ,	 00051 ,    013.431 ,	 00010 ,    00000089 ,	   0000.79 ,	 0000.02 ,     00000
2019-05-24 03:59:26 ,  000000.783 ,   001.958 ,  0000.364 ,	 0090.370 ,	  0000 ,    0304 ,  001.000 ,	 01717 ,    00034 ,	    00001 ,   000.008 ,  000.000 ,	   01966 ,	   00039 ,	 00051 ,    013.416 ,	 00010 ,    00000086 ,	   0000.75 ,	 0000.02 ,     00000
2019-05-24 04:00:26 ,  000000.947 ,   002.366 ,  0000.331 ,	 0091.150 ,	  0000 ,    0300 ,  001.000 ,	 01586 ,    00035 ,	    00001 ,   000.008 ,  000.000 ,	   01778 ,	   00039 ,	 00046 ,    013.427 ,	 00012 ,    00000123 ,	   0002.12 ,	 0000.05 ,     00001
2019-05-24 04:01:25 ,  000001.804 ,   004.509 ,  0001.389 ,	 0088.590 ,	  0002 ,    0303 ,  001.000 ,	 02001 ,    00048 ,	    00001 ,   000.037 ,  000.000 ,	   01675 ,	   00040 ,	 00042 ,    013.407 ,	 00011 ,    00000091 ,	   0000.66 ,	 0000.02 ,     00012
2019-05-24 04:02:25 ,  000001.246 ,   003.114 ,  0000.941 ,	 0096.120 ,	  0001 ,    0302 ,  001.000 ,	 02241 ,    00043 ,	    00001 ,   000.019 ,  000.000 ,	   02050 ,	   00039 ,	 00052 ,    013.409 ,	 00010 ,    00000091 ,	   0000.82 ,	 0000.02 ,     00008
2019-05-24 04:03:25 ,  000000.761 ,   001.902 ,  0000.409 ,	 0088.030 ,	  0000 ,    0302 ,  001.000 ,	 02017 ,    00039 ,	    00001 ,   000.009 ,  000.000 ,	   02208 ,	   00042 ,	 00052 ,    013.399 ,	 00010 ,    00000102 ,	   0000.91 ,	 0000.02 ,     00000
2019-05-24 04:04:25 ,  000000.757 ,   001.892 ,  0000.438 ,	 0091.580 ,	  0000 ,    0304 ,  000.000 ,	 02090 ,    00034 ,	    00001 ,   000.008 ,  000.000 ,	   02293 ,	   00037 ,	 00062 ,    013.411 ,	 00009 ,    00000089 ,	   0000.95 ,	 0000.02 ,     00000
2019-05-24 04:05:25 ,  000000.842 ,   002.104 ,  0000.478 ,	 0087.060 ,	  0001 ,    0302 ,  001.000 ,	 02411 ,    00038 ,	    00001 ,   000.009 ,  000.000 ,	   02728 ,	   00043 ,	 00063 ,    013.395 ,	 00009 ,    00000099 ,	   0001.07 ,	 0000.02 ,     00000
2019-05-24 04:06:25 ,  000001.067 ,   002.668 ,  0000.664 ,	 0085.600 ,	  0001 ,    0302 ,  001.000 ,	 03118 ,    00036 ,	    00001 ,   000.009 ,  000.000 ,	   03695 ,	   00042 ,	 00087 ,    013.375 ,	 00008 ,    00000091 ,	   0001.37 ,	 0000.02 ,     00000
2019-05-24 04:07:26 ,  000000.984 ,   002.460 ,  0000.595 ,	 0056.390 ,	  0001 ,    0308 ,  001.000 ,	 02096 ,    00037 ,	    00001 ,   000.018 ,  000.000 ,	   02537 ,	   00044 ,	 00057 ,    013.384 ,	 00010 ,    00000225 ,	   0002.24 ,	 0000.04 ,     00000
2019-05-24 04:08:26 ,  000003.025 ,   007.560 ,  0002.392 ,	 0079.630 ,	  0003 ,    0305 ,  012.000 ,	 05719 ,    00022 ,	    00001 ,   000.012 ,  000.000 ,	   07051 ,	   00027 ,	 00260 ,    013.344 ,	 00005 ,    00000079 ,	   0003.51 ,	 0000.01 ,     00000
2019-05-24 04:09:26 ,  000007.106 ,   017.764 ,  0005.850 ,	 0069.870 ,	  0008 ,    0304 ,  008.000 ,	 27753 ,    00024 ,	    00001 ,   000.007 ,  000.000 ,	   33995 ,	   00030 ,	 01134 ,    013.414 ,	 00004 ,    00000012 ,	   0002.42 ,	 0000.00 ,     00000
2019-05-24 04:10:26 ,  000010.791 ,   026.976 ,  0009.319 ,	 0077.010 ,	  0012 ,    0302 ,  012.000 ,	 23988 ,    00007 ,	    00001 ,   000.003 ,  000.000 ,	   29436 ,	   00008 ,	 03473 ,    013.019 ,	 00004 ,    00000010 ,	   0006.61 ,	 0000.00 ,     00000
2019-05-24 04:11:26 ,  000005.819 ,   014.544 ,  0005.127 ,	 0080.580 ,	  0006 ,    0329 ,  005.000 ,	 06502 ,    00009 ,	    00001 ,   000.008 ,  000.001 ,	   07020 ,	   00009 ,	 00758 ,    012.999 ,	 00004 ,    00000016 ,	   0002.50 ,	 0000.00 ,     00001
