BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 01:58:57 ,  000005.273 ,   013.183 ,  0003.725 ,	 0094.030 ,	  0004 ,    0409 ,  002.000 ,	 12368 ,    00072 ,	    00001 ,   000.023 ,  000.000 ,	   16630 ,	   00097 ,	 00172 ,    017.576 ,	 00005 ,    00000041 ,	   0001.14 ,	 0000.01 ,     00000
2019-05-22 01:59:57 ,  000002.942 ,   007.354 ,  0001.593 ,	 0075.330 ,	  0002 ,    0411 ,  003.000 ,	 00254 ,    00238 ,	    00001 ,   001.983 ,  000.006 ,	   00250 ,	   00234 ,	 00001 ,    017.525 ,	 00304 ,    00003728 ,	   0001.80 ,	 0001.69 ,     00018
2019-05-22 02:00:57 ,  000003.271 ,   008.175 ,  0002.017 ,	 0069.340 ,	  0003 ,    0410 ,  004.000 ,	 00303 ,    00698 ,	    00032 ,   006.714 ,  000.003 ,	   00009 ,	   00022 ,	 00000 ,    017.510 ,	 00606 ,    00000125 ,	   0000.03 ,	 0000.06 ,     00689
2019-05-22 02:01:57 ,  000003.197 ,   007.990 ,  0002.012 ,	 0077.080 ,	  0003 ,    0409 ,  002.000 ,	 00540 ,    00067 ,	    00004 ,   000.323 ,  000.002 ,	   00147 ,	   00018 ,	 00008 ,    017.482 ,	 00035 ,    00000008 ,	   0000.04 ,	 0000.01 ,     00063
2019-05-22 02:02:57 ,  000002.231 ,   005.575 ,  0001.034 ,	 0097.840 ,	  0001 ,    0409 ,  002.000 ,	 00077 ,    00022 ,	    00000 ,   000.308 ,  000.004 ,	   00214 ,	   00062 ,	 00003 ,    017.466 ,	 00079 ,    00000045 ,	   0000.03 ,	 0000.01 ,     00006
2019-05-22 02:03:57 ,  000002.249 ,   005.622 ,  0001.052 ,	 0098.430 ,	  0001 ,    0409 ,  002.000 ,	 00089 ,    00026 ,	    00000 ,   000.310 ,  000.004 ,	   00243 ,	   00070 ,	 00003 ,    017.457 ,	 00079 ,    00000055 ,	   0000.04 ,	 0000.01 ,     00005
2019-05-22 02:04:57 ,  000002.233 ,   005.580 ,  0001.043 ,	 0097.780 ,	  0001 ,    0411 ,  002.000 ,	 00105 ,    00026 ,	    00000 ,   000.261 ,  000.004 ,	   00273 ,	   00067 ,	 00004 ,    017.455 ,	 00067 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00003
2019-05-22 02:05:57 ,  000002.292 ,   005.729 ,  0001.072 ,	 0097.060 ,	  0001 ,    0409 ,  002.000 ,	 00109 ,    00025 ,	    00000 ,   000.259 ,  000.004 ,	   00280 ,	   00066 ,	 00004 ,    017.466 ,	 00065 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00002
2019-05-22 02:06:57 ,  000002.234 ,   005.583 ,  0001.043 ,	 0098.790 ,	  0001 ,    0409 ,  002.000 ,	 00097 ,    00029 ,	    00000 ,   000.310 ,  000.004 ,	   00221 ,	   00065 ,	 00003 ,    017.467 ,	 00087 ,    00000066 ,	   0000.04 ,	 0000.01 ,     00004
2019-05-22 02:07:57 ,  000002.268 ,   005.669 ,  0001.059 ,	 0098.160 ,	  0001 ,    0409 ,  002.000 ,	 00102 ,    00025 ,	    00000 ,   000.265 ,  000.004 ,	   00262 ,	   00064 ,	 00004 ,    017.467 ,	 00067 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-22 02:08:57 ,  000002.234 ,   005.584 ,  0001.052 ,	 0098.210 ,	  0001 ,    0409 ,  002.000 ,	 00105 ,    00024 ,	    00000 ,   000.247 ,  000.004 ,	   00268 ,	   00062 ,	 00004 ,    017.467 ,	 00064 ,    00000051 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-22 02:09:57 ,  000002.187 ,   005.465 ,  0001.039 ,	 0097.670 ,	  0001 ,    0411 ,  002.000 ,	 00103 ,    00025 ,	    00000 ,   000.260 ,  000.004 ,	   00261 ,	   00064 ,	 00004 ,    017.466 ,	 00068 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-22 02:10:57 ,  000002.941 ,   007.350 ,  0001.752 ,	 0087.530 ,	  0002 ,    0410 ,  003.000 ,	 00478 ,    00124 ,	    00002 ,   000.518 ,  000.001 ,	   00254 ,	   00066 ,	 00004 ,    017.468 ,	 00071 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00099
2019-05-22 02:11:57 ,  000002.692 ,   006.729 ,  0001.546 ,	 0098.780 ,	  0002 ,    0409 ,  002.000 ,	 00494 ,    00122 ,	    00002 ,   000.385 ,  000.001 ,	   00269 ,	   00066 ,	 00004 ,    017.468 ,	 00068 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00097
2019-05-22 02:12:57 ,  000002.198 ,   005.493 ,  0001.042 ,	 0098.210 ,	  0001 ,    0409 ,  002.000 ,	 00094 ,    00026 ,	    00000 ,   000.289 ,  000.004 ,	   00242 ,	   00066 ,	 00004 ,    017.468 ,	 00074 ,    00000054 ,	   0000.03 ,	 0000.01 ,     00001
2019-05-22 02:13:57 ,  000002.269 ,   005.672 ,  0001.055 ,	 0098.270 ,	  0001 ,    0409 ,  002.000 ,	 00103 ,    00025 ,	    00000 ,   000.264 ,  000.004 ,	   00266 ,	   00065 ,	 00004 ,    017.468 ,	 00068 ,    00000055 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-22 02:14:57 ,  000002.206 ,   005.513 ,  0001.038 ,	 0098.250 ,	  0001 ,    0411 ,  002.000 ,	 00098 ,    00025 ,	    00000 ,   000.272 ,  000.004 ,	   00251 ,	   00065 ,	 00004 ,    017.466 ,	 00071 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-22 02:15:57 ,  000002.225 ,   005.562 ,  0001.054 ,	 0098.110 ,	  0001 ,    0409 ,  002.000 ,	 00105 ,    00025 ,	    00000 ,   000.261 ,  000.004 ,	   00264 ,	   00064 ,	 00004 ,    017.463 ,	 00067 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-22 02:16:57 ,  000002.183 ,   005.457 ,  0001.045 ,	 0096.760 ,	  0001 ,    0409 ,  002.000 ,	 00101 ,    00026 ,	    00000 ,   000.275 ,  000.004 ,	   00260 ,	   00066 ,	 00004 ,    017.463 ,	 00070 ,    00000055 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-22 02:17:57 ,  000002.185 ,   005.460 ,  0001.007 ,	 0096.220 ,	  0001 ,    0409 ,  002.000 ,	 00113 ,    00025 ,	    00000 ,   000.236 ,  000.002 ,	   00466 ,	   00105 ,	 00004 ,    017.465 ,	 00062 ,    00000054 ,	   0000.04 ,	 0000.01 ,     00001
