BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-22 11:58:52 ,  000001.393 ,   003.483 ,  0001.101 ,	 0099.910 ,	  0001 ,    0391 ,  001.000 ,	 00416 ,    00212 ,	    00001 ,   000.560 ,  000.002 ,	   00496 ,	   00252 ,	 00002 ,    009.274 ,	 00134 ,    00000034 ,	   0000.01 ,	 0000.01 ,     00025
2019-05-22 11:59:52 ,  000003.612 ,   009.028 ,  0002.996 ,	 0074.710 ,	  0004 ,    0392 ,  006.000 ,	 07742 ,    00017 ,	    00001 ,   000.009 ,  000.000 ,	   09517 ,	   00021 ,	 00456 ,    009.266 ,	 00004 ,    00000015 ,	   0002.41 ,	 0000.01 ,     00001
2019-05-22 12:00:52 ,  000004.914 ,   012.285 ,  0004.238 ,	 0082.240 ,	  0005 ,    0392 ,  003.000 ,	 12012 ,    00018 ,	    00001 ,   000.008 ,  000.000 ,	   14278 ,	   00021 ,	 00674 ,    009.254 ,	 00003 ,    00000005 ,	   0000.54 ,	 0000.00 ,     00001
2019-05-22 12:01:52 ,  000002.549 ,   006.371 ,  0002.277 ,	 0097.640 ,	  0002 ,    0391 ,  001.000 ,	 01599 ,    00029 ,	    00001 ,   000.043 ,  000.001 ,	   01317 ,	   00024 ,	 00055 ,    009.255 ,	 00007 ,    00000016 ,	   0000.18 ,	 0000.00 ,     00012
2019-05-22 12:02:52 ,  000001.400 ,   003.499 ,  0001.139 ,	 0100.450 ,	  0001 ,    0391 ,  002.000 ,	 00421 ,    00226 ,	    00001 ,   000.607 ,  000.002 ,	   00527 ,	   00283 ,	 00002 ,    009.258 ,	 00141 ,    00000045 ,	   0000.02 ,	 0000.01 ,     00038
2019-05-22 12:03:52 ,  000001.417 ,   003.541 ,  0001.123 ,	 0099.980 ,	  0001 ,    0391 ,  001.000 ,	 00434 ,    00271 ,	    00001 ,   000.702 ,  000.002 ,	   00539 ,	   00337 ,	 00002 ,    009.255 ,	 00164 ,    00000037 ,	   0000.01 ,	 0000.01 ,     00047
2019-05-22 12:04:52 ,  000001.418 ,   003.544 ,  0001.133 ,	 0097.650 ,	  0001 ,    0393 ,  001.000 ,	 00374 ,    00141 ,	    00001 ,   000.438 ,  000.002 ,	   00475 ,	   00179 ,	 00003 ,    009.259 ,	 00102 ,    00000052 ,	   0000.03 ,	 0000.01 ,     00026
2019-05-22 12:05:52 ,  000001.524 ,   003.810 ,  0001.204 ,	 0095.210 ,	  0001 ,    0391 ,  001.000 ,	 00440 ,    00197 ,	    00001 ,   000.566 ,  000.002 ,	   00543 ,	   00243 ,	 00002 ,    009.263 ,	 00120 ,    00000072 ,	   0000.03 ,	 0000.01 ,     00031
2019-05-22 12:06:52 ,  000001.487 ,   003.716 ,  0001.220 ,	 0096.100 ,	  0001 ,    0391 ,  001.000 ,	 00723 ,    00350 ,	    00001 ,   000.614 ,  000.001 ,	   00838 ,	   00405 ,	 00002 ,    009.263 ,	 00140 ,    00000111 ,	   0000.04 ,	 0000.02 ,     00035
2019-05-22 12:07:52 ,  000001.542 ,   003.853 ,  0001.220 ,	 0096.080 ,	  0001 ,    0391 ,  002.000 ,	 00557 ,    00232 ,	    00001 ,   000.529 ,  000.002 ,	   00662 ,	   00276 ,	 00002 ,    009.264 ,	 00111 ,    00000059 ,	   0000.03 ,	 0000.01 ,     00029
2019-05-22 12:08:52 ,  000001.386 ,   003.464 ,  0001.112 ,	 0097.770 ,	  0001 ,    0391 ,  001.000 ,	 00362 ,    00156 ,	    00001 ,   000.491 ,  000.002 ,	   00436 ,	   00188 ,	 00002 ,    009.267 ,	 00115 ,    00000055 ,	   0000.02 ,	 0000.01 ,     00021
2019-05-22 12:09:52 ,  000001.359 ,   003.397 ,  0001.138 ,	 0097.510 ,	  0001 ,    0393 ,  001.000 ,	 00217 ,    00567 ,	    00001 ,   003.045 ,  000.004 ,	   00291 ,	   00759 ,	 00000 ,    009.268 ,	 00677 ,    00000025 ,	   0000.00 ,	 0000.01 ,     00088
2019-05-22 12:10:52 ,  000002.010 ,   005.025 ,  0001.758 ,	 0085.550 ,	  0002 ,    0392 ,  002.000 ,	 00734 ,    00279 ,	    00001 ,   000.780 ,  000.001 ,	   00507 ,	   00193 ,	 00003 ,    009.273 ,	 00102 ,    00000076 ,	   0000.04 ,	 0000.01 ,     00136
2019-05-22 12:11:52 ,  000001.989 ,   004.970 ,  0001.745 ,	 0096.990 ,	  0002 ,    0391 ,  001.000 ,	 01011 ,    00453 ,	    00002 ,   000.805 ,  000.001 ,	   00647 ,	   00290 ,	 00002 ,    009.266 ,	 00121 ,    00000036 ,	   0000.02 ,	 0000.01 ,     00257
2019-05-22 12:12:52 ,  000001.353 ,   003.382 ,  0001.122 ,	 0097.530 ,	  0001 ,    0391 ,  001.000 ,	 00376 ,    00099 ,	    00001 ,   000.301 ,  000.002 ,	   00466 ,	   00122 ,	 00004 ,    009.269 ,	 00074 ,    00000072 ,	   0000.05 ,	 0000.01 ,     00017
2019-05-22 12:13:52 ,  000001.486 ,   003.715 ,  0001.192 ,	 0095.110 ,	  0001 ,    0391 ,  001.000 ,	 00614 ,    00338 ,	    00001 ,   000.690 ,  000.002 ,	   00723 ,	   00398 ,	 00002 ,    009.269 ,	 00147 ,    00000066 ,	   0000.02 ,	 0000.01 ,     00044
2019-05-22 12:14:52 ,  000001.420 ,   003.548 ,  0001.133 ,	 0096.580 ,	  0001 ,    0393 ,  002.000 ,	 00591 ,    00398 ,	    00001 ,   000.791 ,  000.002 ,	   00654 ,	   00441 ,	 00001 ,    009.275 ,	 00179 ,    00000042 ,	   0000.01 ,	 0000.01 ,     00023
2019-05-22 12:15:52 ,  000001.403 ,   003.508 ,  0001.119 ,	 0097.250 ,	  0001 ,    0391 ,  001.000 ,	 00328 ,    00186 ,	    00001 ,   000.651 ,  000.003 ,	   00397 ,	   00225 ,	 00002 ,    009.275 ,	 00150 ,    00000035 ,	   0000.01 ,	 0000.01 ,     00027
2019-05-22 12:16:52 ,  000001.349 ,   003.370 ,  0001.085 ,	 0098.140 ,	  0001 ,    0392 ,  001.000 ,	 00304 ,    00175 ,	    00001 ,   000.638 ,  000.003 ,	   00375 ,	   00217 ,	 00002 ,    009.278 ,	 00153 ,    00000111 ,	   0000.03 ,	 0000.02 ,     00031
2019-05-22 12:17:52 ,  000001.495 ,   003.736 ,  0001.171 ,	 0098.960 ,	  0001 ,    0392 ,  001.000 ,	 00442 ,    00204 ,	    00001 ,   000.546 ,  000.002 ,	   00548 ,	   00253 ,	 00002 ,    009.278 ,	 00122 ,    00000032 ,	   0000.02 ,	 0000.01 ,     00030
2019-05-22 12:18:52 ,  000001.560 ,   003.898 ,  0001.186 ,	 0091.280 ,	  0001 ,    0394 ,  001.000 ,	 00498 ,    00356 ,	    00001 ,   000.928 ,  000.002 ,	   00569 ,	   00406 ,	 00001 ,    009.228 ,	 00192 ,    00000766 ,	   0000.14 ,	 0000.10 ,     00035
2019-05-22 12:19:52 ,  000001.509 ,   003.771 ,  0001.230 ,	 0096.280 ,	  0001 ,    0394 ,  001.000 ,	 00466 ,    00150 ,	    00001 ,   000.410 ,  000.002 ,	   00567 ,	   00182 ,	 00003 ,    009.080 ,	 00087 ,    00000062 ,	   0000.03 ,	 0000.01 ,     00022
2019-05-22 12:20:52 ,  000002.032 ,   005.079 ,  0001.669 ,	 0089.740 ,	  0002 ,    0393 ,  002.000 ,	 00593 ,    00593 ,	    00002 ,   001.860 ,  000.001 ,	   00323 ,	   00323 ,	 00001 ,    009.080 ,	 00489 ,    00000476 ,	   0000.05 ,	 0000.05 ,     00347
2019-05-22 12:21:52 ,  000002.193 ,   005.481 ,  0001.668 ,	 0099.680 ,	  0002 ,    0392 ,  002.000 ,	 00539 ,    02023 ,	    00020 ,   006.274 ,  000.001 ,	   00027 ,	   00101 ,	 00000 ,    009.076 ,	 01396 ,    00000588 ,	   0000.02 ,	 0000.06 ,     01991
2019-05-22 12:22:52 ,  000001.702 ,   004.254 ,  0001.027 ,	 0100.080 ,	  0001 ,    0392 ,  001.000 ,	 00037 ,    00139 ,	    00001 ,   003.849 ,  000.014 ,	   00048 ,	   00181 ,	 00000 ,    009.076 ,	 00962 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00042
2019-05-22 12:23:52 ,  000001.259 ,   003.147 ,  0001.052 ,	 0100.380 ,	  0001 ,    0392 ,  001.000 ,	 00187 ,    00208 ,	    00001 ,   001.165 ,  000.004 ,	   00211 ,	   00234 ,	 00001 ,    009.073 ,	 00288 ,    00000029 ,	   0000.01 ,	 0000.01 ,     00017
2019-05-22 12:24:52 ,  000001.300 ,   003.250 ,  0001.084 ,	 0095.410 ,	  0001 ,    0393 ,  002.000 ,	 00144 ,    00061 ,	    00001 ,   000.483 ,  000.005 ,	   00190 ,	   00081 ,	 00002 ,    009.071 ,	 00115 ,    00000048 ,	   0000.02 ,	 0000.01 ,     00014
2019-05-22 12:25:52 ,  000001.301 ,   003.252 ,  0001.099 ,	 0098.310 ,	  0001 ,    0391 ,  001.000 ,	 00438 ,    00212 ,	    00001 ,   000.541 ,  000.002 ,	   00490 ,	   00237 ,	 00002 ,    009.074 ,	 00129 ,    00000035 ,	   0000.02 ,	 0000.01 ,     00015
2019-05-22 12:26:52 ,  000001.385 ,   003.461 ,  0001.072 ,	 0099.690 ,	  0001 ,    0391 ,  001.000 ,	 00282 ,    00249 ,	    00001 ,   000.948 ,  000.003 ,	   00330 ,	   00292 ,	 00001 ,    009.066 ,	 00230 ,    00000042 ,	   0000.01 ,	 0000.01 ,     00026
2019-05-22 12:27:52 ,  000001.329 ,   003.322 ,  0001.088 ,	 0099.460 ,	  0001 ,    0391 ,  001.000 ,	 00413 ,    00185 ,	    00001 ,   000.490 ,  000.002 ,	   00472 ,	   00211 ,	 00002 ,    009.066 ,	 00119 ,    00000035 ,	   0000.02 ,	 0000.01 ,     00016
2019-05-22 12:28:52 ,  000001.294 ,   003.235 ,  0001.063 ,	 0098.330 ,	  0001 ,    0393 ,  001.000 ,	 00302 ,    00165 ,	    00002 ,   000.590 ,  000.001 ,	   00168 ,	   00092 ,	 00002 ,    009.079 ,	 00160 ,    00000124 ,	   0000.04 ,	 0000.02 ,     00019
2019-05-22 12:29:52 ,  000001.233 ,   003.081 ,  0001.048 ,	 0099.780 ,	  0001 ,    0392 ,  001.000 ,	 00129 ,    00483 ,	    00001 ,   003.937 ,  000.005 ,	   00168 ,	   00631 ,	 00000 ,    009.083 ,	 00972 ,    00000019 ,	   0000.00 ,	 0000.01 ,     00122
