BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-23 01:58:51 ,  000000.341 ,   000.853 ,  0000.047 ,	 0061.620 ,	  0000 ,    0352 ,  000.000 ,	 00090 ,    00026 ,	    00000 ,   000.022 ,  000.000 ,	   00229 ,	   00066 ,	 00003 ,    015.194 ,	 00079 ,    00000054 ,	   0000.03 ,	 0000.01 ,     00001
2019-05-23 01:59:51 ,  000000.553 ,   001.382 ,  0000.219 ,	 0089.360 ,	  0000 ,    0354 ,  000.000 ,	 00128 ,    00033 ,	    00001 ,   000.063 ,  000.001 ,	   00240 ,	   00062 ,	 00004 ,    015.164 ,	 00087 ,    00000492 ,	   0001.52 ,	 0000.39 ,     00007
2019-05-23 02:00:51 ,  000000.859 ,   002.148 ,  0000.609 ,	 0073.460 ,	  0001 ,    0353 ,  001.000 ,	 00344 ,    00116 ,	    00002 ,   000.280 ,  000.001 ,	   00195 ,	   00066 ,	 00003 ,    015.167 ,	 00091 ,    00000055 ,	   0000.03 ,	 0000.01 ,     00092
2019-05-23 02:01:51 ,  000001.012 ,   002.528 ,  0000.817 ,	 0097.510 ,	  0001 ,    0352 ,  000.000 ,	 00673 ,    00161 ,	    00003 ,   000.200 ,  000.000 ,	   00264 ,	   00063 ,	 00004 ,    015.168 ,	 00066 ,    00000053 ,	   0000.04 ,	 0000.01 ,     00137
2019-05-23 02:02:51 ,  000000.265 ,   000.662 ,  0000.046 ,	 0077.170 ,	  0000 ,    0352 ,  000.000 ,	 00094 ,    00027 ,	    00000 ,   000.017 ,  000.000 ,	   00232 ,	   00066 ,	 00004 ,    015.168 ,	 00078 ,    00000058 ,	   0000.03 ,	 0000.01 ,     00002
2019-05-23 02:03:51 ,  000000.292 ,   000.730 ,  0000.056 ,	 0067.930 ,	  0000 ,    0352 ,  000.000 ,	 00096 ,    00026 ,	    00000 ,   000.022 ,  000.000 ,	   00246 ,	   00066 ,	 00004 ,    015.168 ,	 00073 ,    00000055 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-23 02:04:51 ,  000000.274 ,   000.684 ,  0000.043 ,	 0073.060 ,	  0000 ,    0354 ,  000.000 ,	 00091 ,    00026 ,	    00000 ,   000.016 ,  000.000 ,	   00233 ,	   00066 ,	 00004 ,    015.166 ,	 00077 ,    00000055 ,	   0000.04 ,	 0000.01 ,     00001
2019-05-23 02:05:51 ,  000000.286 ,   000.715 ,  0000.050 ,	 0084.150 ,	  0000 ,    0352 ,  000.000 ,	 00080 ,    00025 ,	    00000 ,   000.019 ,  000.000 ,	   00202 ,	   00063 ,	 00003 ,    015.169 ,	 00085 ,    00000053 ,	   0000.03 ,	 0000.01 ,     00001
2019-05-23 02:06:51 ,  000000.289 ,   000.723 ,  0000.047 ,	 0076.530 ,	  0000 ,    0352 ,  000.000 ,	 00093 ,    00025 ,	    00000 ,   000.016 ,  000.000 ,	   00240 ,	   00064 ,	 00004 ,    015.169 ,	 00073 ,    00000053 ,	   0000.03 ,	 0000.01 ,     00001
2019-05-23 02:07:51 ,  000000.307 ,   000.767 ,  0000.053 ,	 0079.260 ,	  0000 ,    0352 ,  000.000 ,	 00101 ,    00028 ,	    00000 ,   000.018 ,  000.000 ,	   00235 ,	   00064 ,	 00004 ,    015.168 ,	 00080 ,    00000065 ,	   0000.04 ,	 0000.01 ,     00003
2019-05-23 02:08:51 ,  000000.286 ,   000.716 ,  0000.054 ,	 0063.290 ,	  0000 ,    0352 ,  000.000 ,	 00101 ,    00025 ,	    00000 ,   000.021 ,  000.000 ,	   00259 ,	   00064 ,	 00004 ,    015.168 ,	 00068 ,    00000053 ,	   0000.04 ,	 0000.01 ,     00001
