BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-20 11:58:52 ,  000000.475 ,   001.188 ,  0000.241 ,	 0097.460 ,	  0000 ,    0254 ,  000.000 ,	 00791 ,    00579 ,	    00001 ,   000.181 ,  000.000 ,	   00918 ,	   00672 ,	 00001 ,    051.736 ,	 00190 ,    00000065 ,	   0000.02 ,	 0000.01 ,     00043
2019-05-20 11:59:52 ,  000000.693 ,   001.732 ,  0000.182 ,	 0087.150 ,	  0000 ,    0112 ,  001.000 ,	 00519 ,    00599 ,	    00001 ,   000.240 ,  000.000 ,	   00670 ,	   00773 ,	 00001 ,    053.380 ,	 00373 ,    00001279 ,	   0000.95 ,	 0001.09 ,     00108
2019-05-20 12:00:52 ,  000001.024 ,   002.561 ,  0000.747 ,	 0085.030 ,	  0001 ,    0109 ,  001.000 ,	 00429 ,    02148 ,	    00197 ,   004.394 ,  000.001 ,	   00002 ,	   00011 ,	 00000 ,    053.372 ,	 01373 ,    00002969 ,	   0000.35 ,	 0001.76 ,     02119
2019-05-20 12:01:52 ,  000000.512 ,   001.279 ,  0000.335 ,	 0099.950 ,	  0000 ,    0108 ,  000.000 ,	 00265 ,    15907 ,	    00224 ,   020.105 ,  000.000 ,	   00001 ,	   00071 ,	 00000 ,    053.372 ,	 15284 ,    00000047 ,	   0000.00 ,	 0000.02 ,     15883
2019-05-20 12:02:52 ,  000000.194 ,   000.484 ,  0000.003 ,	 0016.530 ,	  0000 ,    0108 ,  000.000 ,	 00002 ,    00146 ,	    00002 ,   001.229 ,  000.001 ,	   00001 ,	   00083 ,	 00000 ,    053.372 ,	 15338 ,    00000099 ,	   0000.00 ,	 0000.06 ,     00122
2019-05-20 12:03:52 ,  000000.192 ,   000.479 ,  0000.002 ,	 0069.260 ,	  0000 ,    0108 ,  000.000 ,	 00002 ,    00127 ,	    00002 ,   000.180 ,  000.000 ,	   00001 ,	   00069 ,	 00000 ,    053.372 ,	 15334 ,    00000063 ,	   0000.00 ,	 0000.03 ,     00103
2019-05-20 12:04:52 ,  000000.250 ,   000.624 ,  0000.003 ,	 0075.590 ,	  0000 ,    0110 ,  000.000 ,	 00010 ,    00607 ,	    00006 ,   000.207 ,  000.000 ,	   00002 ,	   00103 ,	 00000 ,    053.370 ,	 16760 ,    00003595 ,	   0000.01 ,	 0000.54 ,     00568
2019-05-20 12:05:52 ,  000000.236 ,   000.589 ,  0000.009 ,	 0077.290 ,	  0000 ,    0108 ,  000.000 ,	 00004 ,    00235 ,	    00002 ,   000.708 ,  000.000 ,	   00002 ,	   00123 ,	 00000 ,    053.372 ,	 15473 ,    00000145 ,	   0000.01 ,	 0000.28 ,     00209
2019-05-20 12:06:53 ,  000000.206 ,   000.515 ,  0000.001 ,	 0070.020 ,	  0000 ,    0108 ,  000.000 ,	 00002 ,    00140 ,	    00002 ,   000.112 ,  000.000 ,	   00001 ,	   00080 ,	 00000 ,    053.372 ,	 15285 ,    00000047 ,	   0000.00 ,	 0000.02 ,     00116
2019-05-20 12:07:53 ,  000000.264 ,   000.661 ,  0000.009 ,	 0033.560 ,	  0000 ,    0108 ,  000.000 ,	 00003 ,    00171 ,	    00002 ,   001.630 ,  000.001 ,	   00002 ,	   00105 ,	 00000 ,    053.372 ,	 15357 ,    00000109 ,	   0000.00 ,	 0000.03 ,     00147
