BEGINTIME,HOSTCUPSEC,HOSTCUPCT,CUPSEC,DBCPUTIMRATIO, AVGACTSESS,SESSCNT,LOAD,EXECPSEC,EXECPTXN,EXECPUSERCALL,RESPTPTXN,SQLRESPT,USERCALLSPSEC,USERCALLSPTXN,USERTXNPSEC,SHRFREEPCT,ENQRPTXN,DBBCHNGPTXN,REDOPSEC_MB,REDOPTXN_MB,PARSEPTXN
2019-05-20 14:58:53 ,  000000.308 ,   000.771 ,  0000.085 ,	 0080.290 ,	  0000 ,    0259 ,  000.000 ,	 00386 ,    00230 ,	    00001 ,   000.063 ,  000.000 ,	   00432 ,	   00257 ,	 00002 ,    031.262 ,	 00156 ,    00000038 ,	   0000.01 ,	 0000.01 ,     00016
2019-05-20 14:59:53 ,  000000.355 ,   000.886 ,  0000.019 ,	 0094.170 ,	  0000 ,    0261 ,  000.000 ,	 00069 ,    00118 ,	    00001 ,   000.035 ,  000.000 ,	   00061 ,	   00105 ,	 00001 ,    031.249 ,	 00550 ,    00002760 ,	   0001.26 ,	 0002.17 ,     00051
2019-05-20 15:00:53 ,  000001.114 ,   002.784 ,  0000.798 ,	 0085.310 ,	  0001 ,    0248 ,  002.000 ,	 00567 ,    06806 ,	    00003 ,   011.232 ,  000.001 ,	   00162 ,	   01949 ,	 00000 ,    031.462 ,	 03112 ,    00000045 ,	   0000.00 ,	 0000.02 ,     05238
2019-05-20 15:01:53 ,  000000.532 ,   001.330 ,  0000.340 ,	 0099.100 ,	  0000 ,    0254 ,  000.000 ,	 00345 ,    01725 ,	    00004 ,   001.715 ,  000.000 ,	   00097 ,	   00486 ,	 00000 ,    031.432 ,	 01291 ,    00000019 ,	   0000.00 ,	 0000.01 ,     01309
2019-05-20 15:02:53 ,  000000.224 ,   000.560 ,  0000.026 ,	 0096.130 ,	  0000 ,    0254 ,  000.000 ,	 00053 ,    00228 ,	    00001 ,   000.115 ,  000.000 ,	   00056 ,	   00239 ,	 00000 ,    031.372 ,	 01104 ,    00000016 ,	   0000.00 ,	 0000.01 ,     00052
2019-05-20 15:03:53 ,  000000.223 ,   000.558 ,  0000.012 ,	 0039.870 ,	  0000 ,    0254 ,  000.000 ,	 00012 ,    00066 ,	    00001 ,   000.160 ,  000.001 ,	   00013 ,	   00073 ,	 00000 ,    031.371 ,	 01398 ,    00000014 ,	   0000.00 ,	 0000.00 ,     00018
2019-05-20 15:04:53 ,  000000.312 ,   000.779 ,  0000.023 ,	 0081.740 ,	  0000 ,    0256 ,  000.000 ,	 00093 ,    00465 ,	    00001 ,   000.143 ,  000.000 ,	   00094 ,	   00471 ,	 00000 ,    031.365 ,	 01446 ,    00000389 ,	   0000.02 ,	 0000.08 ,     00095
2019-05-20 15:05:53 ,  000000.312 ,   000.779 ,  0000.063 ,	 0094.190 ,	  0000 ,    0254 ,  000.000 ,	 00161 ,    00439 ,	    00001 ,   000.182 ,  000.000 ,	   00184 ,	   00501 ,	 00000 ,    031.321 ,	 00712 ,    00000151 ,	   0000.01 ,	 0000.03 ,     00034
2019-05-20 15:06:53 ,  000000.281 ,   000.703 ,  0000.033 ,	 0091.720 ,	  0000 ,    0254 ,  000.000 ,	 00113 ,    00452 ,	    00001 ,   000.143 ,  000.000 ,	   00129 ,	   00516 ,	 00000 ,    031.317 ,	 01028 ,    00000025 ,	   0000.00 ,	 0000.01 ,     00033
2019-05-20 15:07:53 ,  000000.376 ,   000.939 ,  0000.098 ,	 0033.890 ,	  0000 ,    0254 ,  001.000 ,	 00162 ,    00424 ,	    00001 ,   000.758 ,  000.001 ,	   00182 ,	   00476 ,	 00000 ,    031.266 ,	 00681 ,    00000158 ,	   0000.01 ,	 0000.03 ,     00041
2019-05-20 15:08:53 ,  000000.653 ,   001.633 ,  0000.385 ,	 0037.360 ,	  0001 ,    0254 ,  000.000 ,	 00075 ,    00450 ,	    00001 ,   006.186 ,  000.009 ,	   00085 ,	   00511 ,	 00000 ,    031.265 ,	 01537 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00038
2019-05-20 15:09:53 ,  000000.354 ,   000.885 ,  0000.104 ,	 0047.880 ,	  0000 ,    0256 ,  000.000 ,	 00152 ,    00700 ,	    00001 ,   001.007 ,  000.001 ,	   00166 ,	   00765 ,	 00000 ,    031.234 ,	 01201 ,    00000015 ,	   0000.00 ,	 0000.00 ,     00039
